"gene","has_TES_peak","has_TEAD1_peak","has_DMR","TES_peak_count","TEAD1_peak_count","DMR_count","category"
"MARCHF1",TRUE,TRUE,TRUE,3,1,5,"TES + TEAD1 + DMR"
"SMIM31",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"TMEM192",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"KLHL2",TRUE,FALSE,FALSE,2,0,0,"TES only"
"LINC01179",TRUE,FALSE,TRUE,3,0,4,"TES + DMR"
"TLL1",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"LOC107986198",TRUE,TRUE,FALSE,4,2,0,"TEAD1 only"
"PALLD",TRUE,TRUE,TRUE,14,5,1,"TES + TEAD1 + DMR"
"LOC124900809",TRUE,FALSE,FALSE,2,0,0,"TES only"
"CBR4-DT",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"SH3RF1",TRUE,TRUE,FALSE,3,3,0,"TEAD1 only"
"NEK1",TRUE,FALSE,TRUE,3,0,1,"TES + DMR"
"HPF1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC105377530",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"MFAP3L",TRUE,FALSE,FALSE,2,0,0,"TES only"
"GALNT7-DT",TRUE,TRUE,FALSE,7,3,0,"TEAD1 only"
"SCRG1",TRUE,TRUE,TRUE,1,2,1,"TES + TEAD1 + DMR"
"GPM6A",TRUE,TRUE,TRUE,6,2,3,"TES + TEAD1 + DMR"
"ASB5",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"SPCS3-AS1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"SPCS3",TRUE,FALSE,FALSE,1,0,0,"TES only"
"HAFML",TRUE,FALSE,FALSE,3,0,0,"TES only"
"VEGFC",TRUE,FALSE,FALSE,3,0,0,"TES only"
"LINC02509",TRUE,FALSE,FALSE,6,0,0,"TES only"
"LOC105377557",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"NEIL3",TRUE,FALSE,FALSE,1,0,0,"TES only"
"AGA",TRUE,FALSE,FALSE,1,0,0,"TES only"
"AGA-DT",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"LOC124900186",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LOC124900818",TRUE,TRUE,FALSE,8,1,0,"TEAD1 only"
"LOC124900820",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"TENM3-AS2",TRUE,FALSE,FALSE,2,0,0,"TES only"
"TENM3-AS1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"TENM3",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"WWC2-AS2",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"WWC2",TRUE,TRUE,FALSE,3,2,0,"TEAD1 only"
"LINC02362",TRUE,FALSE,FALSE,1,0,0,"TES only"
"IRF2",TRUE,TRUE,TRUE,1,2,4,"TES + TEAD1 + DMR"
"LINC02427",TRUE,FALSE,FALSE,3,0,0,"TES only"
"SNX25",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"SORBS2",TRUE,TRUE,TRUE,5,3,2,"TES + TEAD1 + DMR"
"LOC101928929",TRUE,FALSE,FALSE,1,0,0,"TES only"
"F11",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"FAT1",TRUE,TRUE,TRUE,5,4,4,"TES + TEAD1 + DMR"
"LOC105377599",TRUE,FALSE,FALSE,2,0,0,"TES only"
"LOC102723906",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"LINC02374",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"LOC339975",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LINC02514",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINC02515",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"LOC124900881",TRUE,FALSE,FALSE,1,0,0,"TES only"
"ZFP42",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC101930028",TRUE,TRUE,TRUE,2,1,1,"TES + TEAD1 + DMR"
"LOC124900838",TRUE,FALSE,FALSE,1,0,0,"TES only"
"AHRR",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINC01019",TRUE,TRUE,TRUE,1,1,2,"TES + TEAD1 + DMR"
"LOC105374625",TRUE,TRUE,TRUE,7,5,3,"TES + TEAD1 + DMR"
"LINC02063",TRUE,TRUE,TRUE,11,5,4,"TES + TEAD1 + DMR"
"LOC124901168",TRUE,TRUE,TRUE,2,2,6,"TES + TEAD1 + DMR"
"LINC01020",TRUE,TRUE,FALSE,2,2,0,"TEAD1 only"
"LOC105374630",TRUE,TRUE,TRUE,2,2,1,"TES + TEAD1 + DMR"
"LINC02121",TRUE,TRUE,TRUE,2,1,1,"TES + TEAD1 + DMR"
"ADAMTS16",TRUE,TRUE,TRUE,2,1,2,"TES + TEAD1 + DMR"
"ICE1",TRUE,TRUE,TRUE,5,5,4,"TES + TEAD1 + DMR"
"LINC02102",TRUE,TRUE,FALSE,1,2,0,"TEAD1 only"
"LOC124900936",TRUE,TRUE,FALSE,2,2,0,"TEAD1 only"
"LINC02199",TRUE,TRUE,TRUE,5,1,2,"TES + TEAD1 + DMR"
"MIR4636",TRUE,TRUE,TRUE,1,1,3,"TES + TEAD1 + DMR"
"SEMA5A",TRUE,TRUE,FALSE,8,2,0,"TEAD1 only"
"SEMA5A-AS1",TRUE,FALSE,TRUE,3,0,1,"TES + DMR"
"CMBL",TRUE,FALSE,TRUE,1,0,3,"TES + DMR"
"ANKRD33B",TRUE,TRUE,TRUE,3,3,11,"TES + TEAD1 + DMR"
"DAP-DT",TRUE,TRUE,TRUE,3,2,2,"TES + TEAD1 + DMR"
"CTNND2",TRUE,TRUE,TRUE,10,2,6,"TES + TEAD1 + DMR"
"LOC105374659",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"DNAH5",TRUE,TRUE,TRUE,14,3,3,"TES + TEAD1 + DMR"
"TRIO",TRUE,TRUE,TRUE,9,6,8,"TES + TEAD1 + DMR"
"LOC107986376",TRUE,FALSE,FALSE,1,0,0,"TES only"
"FBXL7",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"RETREG1",TRUE,TRUE,TRUE,2,1,2,"TES + TEAD1 + DMR"
"MYO10",TRUE,TRUE,TRUE,7,5,10,"TES + TEAD1 + DMR"
"BASP1",TRUE,TRUE,TRUE,3,1,1,"TES + TEAD1 + DMR"
"LOC124900947",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"CDH18-AS1",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LOC124901173",TRUE,FALSE,FALSE,1,0,0,"TES only"
"CDH9",TRUE,FALSE,FALSE,2,0,0,"TES only"
"PURPL",TRUE,TRUE,TRUE,3,3,2,"TES + TEAD1 + DMR"
"LINC02103",TRUE,TRUE,TRUE,6,4,1,"TES + TEAD1 + DMR"
"LOC105374701",TRUE,TRUE,FALSE,3,1,0,"TEAD1 only"
"CDH6",TRUE,TRUE,TRUE,12,4,3,"TES + TEAD1 + DMR"
"LOC107986346",TRUE,TRUE,TRUE,1,1,2,"TES + TEAD1 + DMR"
"MIR4279",TRUE,FALSE,FALSE,3,0,0,"TES only"
"PDZD2",TRUE,TRUE,TRUE,5,4,8,"TES + TEAD1 + DMR"
"MTMR12",TRUE,TRUE,TRUE,4,3,6,"TES + TEAD1 + DMR"
"SUB1",TRUE,TRUE,TRUE,4,2,1,"TES + TEAD1 + DMR"
"NPR3",TRUE,TRUE,TRUE,4,2,2,"TES + TEAD1 + DMR"
"LINC02120",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LOC105374715",TRUE,TRUE,TRUE,1,3,2,"TES + TEAD1 + DMR"
"LOC124900637",TRUE,TRUE,FALSE,4,1,0,"TEAD1 only"
"TARS1-DT",TRUE,FALSE,FALSE,2,0,0,"TES only"
"ADAMTS12",TRUE,TRUE,TRUE,3,1,3,"TES + TEAD1 + DMR"
"C1QTNF3",TRUE,FALSE,TRUE,2,0,3,"TES + DMR"
"RAI14",TRUE,TRUE,TRUE,8,7,2,"TES + TEAD1 + DMR"
"PRLR",TRUE,TRUE,FALSE,7,4,0,"TEAD1 only"
"LOC124901220",TRUE,FALSE,TRUE,3,0,1,"TES + DMR"
"SPEF2",TRUE,FALSE,TRUE,3,0,1,"TES + DMR"
"IL7R",TRUE,TRUE,FALSE,4,4,0,"TEAD1 only"
"NADK2",TRUE,FALSE,FALSE,1,0,0,"TES only"
"RANBP3L",TRUE,TRUE,FALSE,2,2,0,"TEAD1 only"
"SLC1A3",TRUE,TRUE,TRUE,5,5,2,"TES + TEAD1 + DMR"
"SLC1A3-AS1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"NIPBL",TRUE,TRUE,TRUE,4,1,1,"TES + TEAD1 + DMR"
"WDR70",TRUE,TRUE,TRUE,2,2,1,"TES + TEAD1 + DMR"
"GDNF-AS1",TRUE,TRUE,TRUE,1,1,2,"TES + TEAD1 + DMR"
"EGFLAM-AS2",TRUE,FALSE,FALSE,1,0,0,"TES only"
"EGFLAM-AS1",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"EGFLAM",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LIFR",TRUE,TRUE,TRUE,2,1,1,"TES + TEAD1 + DMR"
"LINC01265",TRUE,TRUE,FALSE,3,1,0,"TEAD1 only"
"LOC107986414",TRUE,TRUE,TRUE,2,2,1,"TES + TEAD1 + DMR"
"FYB1",TRUE,TRUE,TRUE,3,2,2,"TES + TEAD1 + DMR"
"DAB2",TRUE,FALSE,FALSE,4,0,0,"TES only"
"LINC02104",TRUE,TRUE,TRUE,2,1,1,"TES + TEAD1 + DMR"
"LINC00603",TRUE,FALSE,FALSE,8,0,0,"TES only"
"LINC00604",TRUE,FALSE,TRUE,2,0,1,"TES + DMR"
"LOC105374736",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LOC124900196",TRUE,TRUE,TRUE,3,2,2,"TES + TEAD1 + DMR"
"PTGER4",TRUE,FALSE,TRUE,5,0,1,"TES + DMR"
"C7",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"MROH2B",TRUE,FALSE,FALSE,1,0,0,"TES only"
"OXCT1",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"SELENOP",TRUE,FALSE,FALSE,2,0,0,"TES only"
"CCL28",TRUE,FALSE,FALSE,3,0,0,"TES only"
"MRPS30",TRUE,TRUE,TRUE,3,3,3,"TES + TEAD1 + DMR"
"HCN1",TRUE,FALSE,FALSE,2,0,0,"TES only"
"EMB",TRUE,FALSE,TRUE,4,0,2,"TES + DMR"
"ITGA1",TRUE,FALSE,FALSE,2,0,0,"TES only"
"ITGA2-AS1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC124900974",TRUE,FALSE,FALSE,1,0,0,"TES only"
"MOCS2-DT",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC107986380",TRUE,TRUE,TRUE,7,2,1,"TES + TEAD1 + DMR"
"FST",TRUE,TRUE,FALSE,8,2,0,"TEAD1 only"
"LINC02105",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"HSPB3",TRUE,FALSE,FALSE,1,0,0,"TES only"
"SNX18",TRUE,TRUE,TRUE,1,1,2,"TES + TEAD1 + DMR"
"LOC105378969",TRUE,TRUE,TRUE,9,6,3,"TES + TEAD1 + DMR"
"LOC124900976",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"DHX29",TRUE,FALSE,TRUE,2,0,1,"TES + DMR"
"MTREX",TRUE,TRUE,TRUE,2,1,1,"TES + TEAD1 + DMR"
"PLPP1",TRUE,FALSE,TRUE,3,0,1,"TES + DMR"
"SLC38A9",TRUE,TRUE,TRUE,6,3,2,"TES + TEAD1 + DMR"
"LOC105378976",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"ANKRD55",TRUE,TRUE,TRUE,12,6,3,"TES + TEAD1 + DMR"
"LINC01948",TRUE,TRUE,FALSE,12,2,0,"TEAD1 only"
"C5orf67",TRUE,TRUE,TRUE,15,3,1,"TES + TEAD1 + DMR"
"LOC105378979",TRUE,TRUE,TRUE,2,1,3,"TES + TEAD1 + DMR"
"GPBP1",TRUE,FALSE,TRUE,4,0,2,"TES + DMR"
"ACTBL2",TRUE,FALSE,TRUE,2,0,1,"TES + DMR"
"RMEL3",TRUE,TRUE,FALSE,4,2,0,"TEAD1 only"
"LNCBRM",TRUE,TRUE,TRUE,4,1,3,"TES + TEAD1 + DMR"
"LOC101928505",TRUE,TRUE,FALSE,3,2,0,"TEAD1 only"
"LINC02225",TRUE,TRUE,FALSE,7,5,0,"TEAD1 only"
"LINC02101",TRUE,FALSE,FALSE,11,0,0,"TES only"
"PLK2",TRUE,FALSE,FALSE,4,0,0,"TES only"
"PDE4D",TRUE,TRUE,TRUE,8,3,3,"TES + TEAD1 + DMR"
"MIR582",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"DEPDC1B",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"ELOVL7",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINC02057",TRUE,TRUE,TRUE,5,2,1,"TES + TEAD1 + DMR"
"LOC105378994",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"ZSWIM6",TRUE,TRUE,FALSE,3,3,0,"TEAD1 only"
"LOC124900983",TRUE,TRUE,TRUE,2,2,1,"TES + TEAD1 + DMR"
"LINC03122",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC105378998",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"KIF2A",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LRRC70",TRUE,FALSE,FALSE,1,0,0,"TES only"
"CWC27",TRUE,TRUE,TRUE,8,1,1,"TES + TEAD1 + DMR"
"ADAMTS6",TRUE,TRUE,TRUE,2,1,1,"TES + TEAD1 + DMR"
"TRAPPC13",TRUE,FALSE,FALSE,1,0,0,"TES only"
"NLN",TRUE,TRUE,FALSE,5,2,0,"TEAD1 only"
"ERBIN",TRUE,TRUE,TRUE,4,2,1,"TES + TEAD1 + DMR"
"LINC02065",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"LOC105379003",TRUE,TRUE,TRUE,1,2,1,"TES + TEAD1 + DMR"
"LINC02229",TRUE,FALSE,FALSE,1,0,0,"TES only"
"MAST4",TRUE,TRUE,TRUE,6,3,1,"TES + TEAD1 + DMR"
"CD180",TRUE,TRUE,TRUE,2,3,1,"TES + TEAD1 + DMR"
"TILRLS",TRUE,TRUE,FALSE,5,2,0,"TEAD1 only"
"LOC124900989",TRUE,TRUE,FALSE,4,1,0,"TEAD1 only"
"LINC02997",TRUE,TRUE,TRUE,8,1,1,"TES + TEAD1 + DMR"
"LINC02242",TRUE,FALSE,FALSE,3,0,0,"TES only"
"LINC02219",TRUE,TRUE,FALSE,3,3,0,"TEAD1 only"
"PIK3R1",TRUE,FALSE,TRUE,5,0,3,"TES + DMR"
"LOC105379013",TRUE,FALSE,TRUE,8,0,2,"TES + DMR"
"LOC105379011",TRUE,TRUE,TRUE,8,1,2,"TES + TEAD1 + DMR"
"LOC107984116",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"MCCC2",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"CARTPT",TRUE,TRUE,TRUE,5,1,1,"TES + TEAD1 + DMR"
"MAP1B",TRUE,TRUE,FALSE,8,5,0,"TEAD1 only"
"LOC105379028",TRUE,TRUE,FALSE,3,3,0,"TEAD1 only"
"MIR4803",TRUE,TRUE,FALSE,3,3,0,"TEAD1 only"
"MRPS27",TRUE,FALSE,FALSE,6,0,0,"TES only"
"PTCD2",TRUE,TRUE,FALSE,1,2,0,"TEAD1 only"
"ZNF366",TRUE,TRUE,TRUE,12,4,3,"TES + TEAD1 + DMR"
"TNPO1-DT",TRUE,FALSE,TRUE,4,0,1,"TES + DMR"
"TNPO1",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"FCHO2",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"LOC124901002",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"LINC02230",TRUE,TRUE,FALSE,1,3,0,"TEAD1 only"
"LOC107986383",TRUE,TRUE,FALSE,2,3,0,"TEAD1 only"
"ARHGEF28",TRUE,TRUE,TRUE,9,7,2,"TES + TEAD1 + DMR"
"LINC02122",TRUE,TRUE,TRUE,7,4,1,"TES + TEAD1 + DMR"
"LOC124901004",TRUE,TRUE,FALSE,10,5,0,"TEAD1 only"
"LINC01335",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LINC01333",TRUE,TRUE,FALSE,5,3,0,"TEAD1 only"
"LINC01331",TRUE,TRUE,TRUE,11,3,2,"TES + TEAD1 + DMR"
"ENC1",TRUE,TRUE,TRUE,6,1,1,"TES + TEAD1 + DMR"
"HEXB",TRUE,FALSE,FALSE,2,0,0,"TES only"
"LOC124900209",TRUE,FALSE,FALSE,1,0,0,"TES only"
"CERT1",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"POLK",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"ANKDD1B",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"IQGAP2",TRUE,TRUE,TRUE,6,5,1,"TES + TEAD1 + DMR"
"F2RL2",TRUE,FALSE,FALSE,2,0,0,"TES only"
"NCRUPAR",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"F2R",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"F2RL1",TRUE,TRUE,TRUE,7,3,1,"TES + TEAD1 + DMR"
"TBCA",TRUE,FALSE,TRUE,3,0,6,"TES + DMR"
"LOC101929154",TRUE,TRUE,TRUE,1,1,2,"TES + TEAD1 + DMR"
"AP3B1",TRUE,FALSE,TRUE,2,0,3,"TES + DMR"
"SCAMP1",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"LHFPL2",TRUE,TRUE,TRUE,11,4,1,"TES + TEAD1 + DMR"
"LOC124900191",TRUE,FALSE,FALSE,1,0,0,"TES only"
"ARSB",TRUE,FALSE,FALSE,2,0,0,"TES only"
"LOC124900205",TRUE,TRUE,TRUE,2,1,2,"TES + TEAD1 + DMR"
"LOC124901013",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"CMYA5",TRUE,FALSE,FALSE,2,0,0,"TES only"
"LINC01455",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"SERINC5",TRUE,TRUE,TRUE,3,4,6,"TES + TEAD1 + DMR"
"ANKRD34B",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"LINC01337",TRUE,FALSE,FALSE,2,0,0,"TES only"
"RASGRF2-AS1",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"CKMT2-AS1",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"ZCCHC9",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"LOC107986385",TRUE,FALSE,TRUE,4,0,1,"TES + DMR"
"ATG10",TRUE,TRUE,TRUE,6,1,5,"TES + TEAD1 + DMR"
"ATP6AP1L",TRUE,TRUE,TRUE,7,2,1,"TES + TEAD1 + DMR"
"MIR3977",TRUE,TRUE,FALSE,7,5,0,"TEAD1 only"
"LOC124901020",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC105379051",TRUE,FALSE,FALSE,2,0,0,"TES only"
"TMEM167A",TRUE,FALSE,FALSE,1,0,0,"TES only"
"XRCC4",TRUE,TRUE,TRUE,3,1,1,"TES + TEAD1 + DMR"
"VCAN",TRUE,TRUE,TRUE,3,1,2,"TES + TEAD1 + DMR"
"VCAN-AS1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"EDIL3",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"EDIL3-DT",TRUE,TRUE,TRUE,16,2,2,"TES + TEAD1 + DMR"
"LOC101929380",TRUE,FALSE,FALSE,2,0,0,"TES only"
"LOC645261",TRUE,FALSE,FALSE,1,0,0,"TES only"
"MIR4280",TRUE,FALSE,FALSE,1,0,0,"TES only"
"MIR4280HG",TRUE,FALSE,TRUE,2,0,3,"TES + DMR"
"RASA1",TRUE,FALSE,TRUE,3,0,3,"TES + DMR"
"CCNH",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"LINC02488",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINC02144",TRUE,TRUE,FALSE,9,2,0,"TEAD1 only"
"LOC124901023",TRUE,TRUE,TRUE,8,4,2,"TES + TEAD1 + DMR"
"TMEM161B",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"TMEM161B-DT",TRUE,TRUE,TRUE,3,1,2,"TES + TEAD1 + DMR"
"LINC02060",TRUE,TRUE,FALSE,3,2,0,"TEAD1 only"
"MIR9-2HG",TRUE,TRUE,TRUE,5,1,1,"TES + TEAD1 + DMR"
"GSCAR",TRUE,TRUE,TRUE,1,1,2,"TES + TEAD1 + DMR"
"MEF2C",TRUE,TRUE,TRUE,6,3,2,"TES + TEAD1 + DMR"
"MEF2C-AS1",TRUE,TRUE,TRUE,10,5,2,"TES + TEAD1 + DMR"
"LINC02161",TRUE,TRUE,FALSE,3,2,0,"TEAD1 only"
"LOC102724637",TRUE,TRUE,TRUE,4,2,1,"TES + TEAD1 + DMR"
"MIR3660",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"LINC01339",TRUE,FALSE,FALSE,3,0,0,"TES only"
"LYSMD3",TRUE,FALSE,FALSE,1,0,0,"TES only"
"ADGRV1",TRUE,TRUE,TRUE,12,4,1,"TES + TEAD1 + DMR"
"LOC107986432",TRUE,FALSE,FALSE,4,0,0,"TES only"
"LUCAT1",TRUE,TRUE,TRUE,5,1,2,"TES + TEAD1 + DMR"
"ARRDC3",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC107986434",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LOC105379080",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"LOC105379082",TRUE,FALSE,TRUE,6,0,1,"TES + DMR"
"LINC02058",TRUE,TRUE,TRUE,13,2,3,"TES + TEAD1 + DMR"
"NR2F1-AS1",TRUE,TRUE,TRUE,10,4,9,"TES + TEAD1 + DMR"
"NR2F1",TRUE,FALSE,TRUE,2,0,2,"TES + DMR"
"LOC124901028",TRUE,FALSE,FALSE,1,0,0,"TES only"
"ARB2A",TRUE,TRUE,TRUE,7,1,2,"TES + TEAD1 + DMR"
"LOC105379087",TRUE,TRUE,TRUE,3,1,1,"TES + TEAD1 + DMR"
"KIAA0825",TRUE,FALSE,TRUE,1,0,3,"TES + DMR"
"SLF1",TRUE,FALSE,TRUE,2,0,2,"TES + DMR"
"MCTP1",TRUE,TRUE,FALSE,4,2,0,"TEAD1 only"
"GPR150",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"RHOBTB3",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"GLRX",TRUE,FALSE,TRUE,1,0,3,"TES + DMR"
"ELL2",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"CAST",TRUE,TRUE,FALSE,10,2,0,"TEAD1 only"
"MIR583",TRUE,TRUE,FALSE,4,1,0,"TEAD1 only"
"LOC105379675",TRUE,TRUE,TRUE,2,1,3,"TES + TEAD1 + DMR"
"LOC124901032",TRUE,TRUE,FALSE,2,2,0,"TEAD1 only"
"LOC101929710",TRUE,FALSE,TRUE,2,0,2,"TES + DMR"
"ERAP1",TRUE,FALSE,TRUE,2,0,1,"TES + DMR"
"LNPEP",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LIX1",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"LINC01340",TRUE,TRUE,FALSE,3,1,0,"TEAD1 only"
"LINC02234",TRUE,FALSE,TRUE,3,0,4,"TES + DMR"
"LINC01846",TRUE,TRUE,TRUE,5,4,1,"TES + TEAD1 + DMR"
"RGMB",TRUE,TRUE,TRUE,12,2,2,"TES + TEAD1 + DMR"
"RGMB-AS1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"CHD1",TRUE,FALSE,TRUE,2,0,3,"TES + DMR"
"LOC100289230",TRUE,TRUE,TRUE,3,1,2,"TES + TEAD1 + DMR"
"FAM174A-DT",TRUE,FALSE,FALSE,1,0,0,"TES only"
"FAM174A",TRUE,TRUE,FALSE,3,1,0,"TEAD1 only"
"ST8SIA4",TRUE,FALSE,TRUE,1,0,2,"TES + DMR"
"PAM",TRUE,FALSE,TRUE,3,0,2,"TES + DMR"
"MACIR",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINC01950",TRUE,FALSE,FALSE,2,0,0,"TES only"
"EFNA5",TRUE,TRUE,TRUE,10,4,1,"TES + TEAD1 + DMR"
"FBXL17",TRUE,TRUE,TRUE,2,1,4,"TES + TEAD1 + DMR"
"LINC01023",TRUE,TRUE,TRUE,2,1,2,"TES + TEAD1 + DMR"
"FER",TRUE,TRUE,TRUE,1,1,2,"TES + TEAD1 + DMR"
"LOC124901040",TRUE,FALSE,FALSE,1,0,0,"TES only"
"PJA2",TRUE,FALSE,FALSE,3,0,0,"TES only"
"MAN2A1",TRUE,TRUE,TRUE,4,1,2,"TES + TEAD1 + DMR"
"LINC01848",TRUE,FALSE,FALSE,6,0,0,"TES only"
"TMEM232",TRUE,FALSE,FALSE,6,0,0,"TES only"
"TSLP",TRUE,FALSE,FALSE,2,0,0,"TES only"
"CAMK4",TRUE,FALSE,TRUE,1,0,3,"TES + DMR"
"STARD4",TRUE,FALSE,FALSE,2,0,0,"TES only"
"STARD4-AS1",TRUE,FALSE,TRUE,3,0,2,"TES + DMR"
"NREP",TRUE,TRUE,FALSE,5,2,0,"TEAD1 only"
"NREP-AS1",TRUE,TRUE,FALSE,3,1,0,"TEAD1 only"
"EPB41L4A",TRUE,TRUE,TRUE,4,1,3,"TES + TEAD1 + DMR"
"LOC124901043",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINC02200",TRUE,FALSE,FALSE,1,0,0,"TES only"
"APC",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"DCP2",TRUE,TRUE,TRUE,1,1,1,"TES + TEAD1 + DMR"
"MCC",TRUE,TRUE,TRUE,12,9,1,"TES + TEAD1 + DMR"
"LOC107986366",TRUE,FALSE,FALSE,1,0,0,"TES only"
"TRIM36",TRUE,FALSE,FALSE,4,0,0,"TES only"
"CCDC112",TRUE,FALSE,TRUE,2,0,1,"TES + DMR"
"LOC105379130",TRUE,TRUE,TRUE,13,5,2,"TES + TEAD1 + DMR"
"FEM1C",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"TICAM2-AS1",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINCADL",TRUE,FALSE,TRUE,1,0,1,"TES + DMR"
"SEMA6A-AS1",TRUE,TRUE,TRUE,2,1,1,"TES + TEAD1 + DMR"
"SEMA6A",TRUE,FALSE,TRUE,2,0,1,"TES + DMR"
"SEMA6A-AS2",TRUE,TRUE,FALSE,2,1,0,"TEAD1 only"
"LOC107986375",TRUE,TRUE,TRUE,3,3,1,"TES + TEAD1 + DMR"
"LOC124901051",TRUE,FALSE,FALSE,1,0,0,"TES only"
"LINC02148",TRUE,TRUE,TRUE,1,2,1,"TES + TEAD1 + DMR"
"LINC02208",TRUE,FALSE,FALSE,1,0,0,"TES only"
"MIR1244-2",TRUE,TRUE,FALSE,1,1,0,"TEAD1 only"
"DMXL1-DT",TRUE,FALSE,TRUE,2,0,1,"TES + DMR"
