"gene","has_TES_binding","has_TEAD1_binding","has_promoter_DMR","is_hypermethylated","is_hypomethylated","log2FC_expression","padj_expression","is_DEG","expression_direction","regulatory_class","epigenetic_subclass"
"SPACA4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.662596887410147,0.765855861218751,FALSE,"Down","Not regulated",NA
"FAM13A-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0913221954294906,0.76601608133169,FALSE,"Down","Not regulated",NA
"NIPBL-DT",FALSE,FALSE,FALSE,FALSE,FALSE,0.0695121442597484,0.76601608133169,FALSE,"Up","Not regulated",NA
"RNU6-795P",FALSE,FALSE,FALSE,FALSE,FALSE,0.328851896079282,0.76601608133169,FALSE,"Up","Not regulated",NA
"ENSG00000289836.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.794603388952226,0.766170756087105,FALSE,"Up","Not regulated",NA
"LOC101928525",FALSE,FALSE,FALSE,FALSE,FALSE,-0.658662204571603,0.766249004180838,FALSE,"Down","Not regulated",NA
"MIR191",FALSE,FALSE,FALSE,FALSE,FALSE,-0.672558592432121,0.766337911820228,FALSE,"Down","Not regulated",NA
"ENSG00000286565.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.43076233056212,0.766337911820228,FALSE,"Up","Not regulated",NA
"LOC124901966",FALSE,FALSE,FALSE,FALSE,FALSE,-0.17113582269491,0.766337911820228,FALSE,"Down","Not regulated",NA
"ENSG00000270802.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.190038566064656,0.766337911820228,FALSE,"Down","Not regulated",NA
"ENSG00000289055.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.368727818441857,0.766374760001187,FALSE,"Down","Not regulated",NA
"ENSG00000290107.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.525385428390938,0.766374760001187,FALSE,"Up","Not regulated",NA
"GPS2",FALSE,FALSE,FALSE,FALSE,FALSE,0.175454015831219,0.766374760001187,FALSE,"Up","Not regulated",NA
"FTLP8",FALSE,FALSE,FALSE,FALSE,FALSE,-0.484628711088104,0.76638512048977,FALSE,"Down","Not regulated",NA
"MRPL57",FALSE,TRUE,FALSE,FALSE,FALSE,0.0914921222761726,0.76653239939971,FALSE,"Up","Not regulated",NA
"ZNF106",FALSE,FALSE,FALSE,FALSE,FALSE,0.055269737969193,0.76653239939971,FALSE,"Up","Not regulated",NA
"KIF12",FALSE,FALSE,TRUE,TRUE,FALSE,0.42214648063143,0.766542611239545,FALSE,"Up","Not regulated",NA
"UPF1",FALSE,FALSE,TRUE,TRUE,FALSE,0.0586910453835641,0.766570405399312,FALSE,"Up","Not regulated",NA
"ENSG00000180764.13",FALSE,FALSE,FALSE,FALSE,FALSE,-0.18578558753492,0.766629825968912,FALSE,"Down","Not regulated",NA
"GDPD5",FALSE,TRUE,FALSE,FALSE,FALSE,-0.0843584508584785,0.766629825968912,FALSE,"Down","Not regulated",NA
"ENSG00000229468.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.569301116700576,0.76663259676994,FALSE,"Down","Not regulated",NA
"ENSG00000288539.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.633396744383656,0.76663259676994,FALSE,"Up","Not regulated",NA
"ENSG00000277087.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.633396744383656,0.76663259676994,FALSE,"Up","Not regulated",NA
"RCC2P4",FALSE,FALSE,FALSE,FALSE,FALSE,0.204418351537807,0.766675446847401,FALSE,"Up","Not regulated",NA
"ALG1L2",FALSE,FALSE,FALSE,FALSE,FALSE,0.276644884731073,0.766740483596384,FALSE,"Up","Not regulated",NA
"LINC00426",FALSE,FALSE,FALSE,FALSE,FALSE,0.400073123659767,0.766867169085713,FALSE,"Up","Not regulated",NA
"RPL8",FALSE,FALSE,FALSE,FALSE,FALSE,0.0819988892349404,0.767029600259525,FALSE,"Up","Not regulated",NA
"OR52V1P",FALSE,FALSE,FALSE,FALSE,FALSE,0.301989963935137,0.767147144097071,FALSE,"Up","Not regulated",NA
"DYRK2",FALSE,FALSE,TRUE,TRUE,FALSE,0.0607893264215254,0.767175825100171,FALSE,"Up","Not regulated",NA
"TMEM205",FALSE,FALSE,FALSE,FALSE,FALSE,0.108923264948123,0.76722270853083,FALSE,"Up","Not regulated",NA
"HIGD2AP1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.603295949457181,0.76731515594838,FALSE,"Down","Not regulated",NA
"HCLS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.242319092229281,0.767331831873401,FALSE,"Down","Not regulated",NA
"ENSG00000259931.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.479824518078667,0.767370413280338,FALSE,"Up","Not regulated",NA
"LOC105377203",FALSE,FALSE,FALSE,FALSE,FALSE,-0.154957343340474,0.767370413280338,FALSE,"Down","Not regulated",NA
"ENSG00000272446.5",FALSE,FALSE,FALSE,FALSE,FALSE,0.479872079869024,0.767686917115068,FALSE,"Up","Not regulated",NA
"WDR13",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0624009878197833,0.767702899895754,FALSE,"Down","Not regulated",NA
"ENSG00000260398.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.16078156492716,0.767752573433414,FALSE,"Up","Not regulated",NA
"ENSG00000257494.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.455157260787322,0.767752573433414,FALSE,"Up","Not regulated",NA
"ZBTB32",FALSE,FALSE,FALSE,FALSE,FALSE,0.171426913675515,0.767752573433414,FALSE,"Up","Not regulated",NA
"MCM2",FALSE,FALSE,TRUE,TRUE,FALSE,0.0626558060505748,0.767969389756149,FALSE,"Up","Not regulated",NA
"RN7SL394P",FALSE,FALSE,FALSE,FALSE,FALSE,0.642564453119362,0.768190013418911,FALSE,"Up","Not regulated",NA
"RNU6-319P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.34195757558237,0.768213320793094,FALSE,"Down","Not regulated",NA
"ENSG00000286361.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.634450729095495,0.768471838893784,FALSE,"Up","Not regulated",NA
"ENSG00000259773.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.338971309015909,0.768513017807315,FALSE,"Down","Not regulated",NA
"MAP3K13",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0673601171266432,0.768545972009069,FALSE,"Down","Not regulated",NA
"SLC30A5",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0641709841366274,0.768594566710476,FALSE,"Down","Not regulated",NA
"RN7SL498P",FALSE,FALSE,FALSE,FALSE,FALSE,0.444986219531524,0.768727106746637,FALSE,"Up","Not regulated",NA
"LINC02987",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0753937379914438,0.7687271976225,FALSE,"Down","Not regulated",NA
"THOC7",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0980828046126285,0.768822285910649,FALSE,"Down","Not regulated",NA
"ENSG00000225336.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.680123514875846,0.769021174079096,FALSE,"Down","Not regulated",NA
"ENSG00000259521.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.203737428385484,0.769110222241212,FALSE,"Down","Not regulated",NA
"ENSG00000259915.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.181886162287233,0.769156259516938,FALSE,"Down","Not regulated",NA
"FNIP2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.062827120659523,0.769185314087593,FALSE,"Down","Not regulated",NA
"PPWD1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0639153513892672,0.769236103417981,FALSE,"Up","Not regulated",NA
"ENSG00000239445.6",FALSE,FALSE,FALSE,FALSE,FALSE,0.192661581953846,0.769281016128464,FALSE,"Up","Not regulated",NA
"GLYATL1P2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.144851859538029,0.769281337928835,FALSE,"Down","Not regulated",NA
"LINC01585",FALSE,FALSE,FALSE,FALSE,FALSE,-0.277718461837596,0.769281337928835,FALSE,"Down","Not regulated",NA
"ENSG00000280128.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0760077190236422,0.769293559850932,FALSE,"Up","Not regulated",NA
"ENSG00000234203.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.467268885673732,0.769319862270885,FALSE,"Up","Not regulated",NA
"RN7SL806P",FALSE,FALSE,FALSE,FALSE,FALSE,0.424572424478213,0.769455266851399,FALSE,"Up","Not regulated",NA
"C9orf85",FALSE,TRUE,FALSE,FALSE,FALSE,0.075020516478213,0.769455266851399,FALSE,"Up","Not regulated",NA
"ENSG00000238038.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.706700053911298,0.7694795789543,FALSE,"Up","Not regulated",NA
"ENSG00000275198.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.270996623064762,0.769526084891132,FALSE,"Up","Not regulated",NA
"LINC02021",FALSE,FALSE,FALSE,FALSE,FALSE,0.262515136457328,0.769594996705989,FALSE,"Up","Not regulated",NA
"AADAT",FALSE,TRUE,FALSE,FALSE,FALSE,-0.101424481198196,0.769594996705989,FALSE,"Down","Not regulated",NA
"FAM110B",FALSE,FALSE,FALSE,FALSE,FALSE,0.0770087386152954,0.769594996705989,FALSE,"Up","Not regulated",NA
"RCHY1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0718654492402223,0.769609593095398,FALSE,"Up","Not regulated",NA
"RPL7P60",FALSE,FALSE,FALSE,FALSE,FALSE,0.698508801705787,0.769701742635197,FALSE,"Up","Not regulated",NA
"ENSG00000255858.3",FALSE,FALSE,FALSE,FALSE,FALSE,0.531248243837202,0.769775140766645,FALSE,"Up","Not regulated",NA
"ENSG00000278341.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.307029857794644,0.769835742604867,FALSE,"Up","Not regulated",NA
"SLC30A2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.377583657522247,0.769921559848,FALSE,"Down","Not regulated",NA
"NR1I2",FALSE,FALSE,FALSE,FALSE,FALSE,0.505441094075814,0.770024584808459,FALSE,"Up","Not regulated",NA
"LOC102723663",FALSE,FALSE,FALSE,FALSE,FALSE,0.112171764296408,0.770167062697399,FALSE,"Up","Not regulated",NA
"ENSG00000261684.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.546328975030033,0.770167062697399,FALSE,"Down","Not regulated",NA
"ENSG00000282876.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.546328975030033,0.770167062697399,FALSE,"Down","Not regulated",NA
"ENSG00000228525.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.62938119500499,0.770228660856954,FALSE,"Up","Not regulated",NA
"ENSG00000286340.3",FALSE,FALSE,FALSE,FALSE,FALSE,0.327823265670893,0.770228660856954,FALSE,"Up","Not regulated",NA
"RBM10",FALSE,FALSE,FALSE,FALSE,FALSE,0.0573440900997836,0.770368214912589,FALSE,"Up","Not regulated",NA
"VN1R5",FALSE,FALSE,FALSE,FALSE,FALSE,-0.475925122540905,0.770453809523999,FALSE,"Down","Not regulated",NA
"ENSG00000235957.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.297742793031197,0.770453809523999,FALSE,"Down","Not regulated",NA
"LYG2",FALSE,FALSE,FALSE,FALSE,FALSE,0.167616793820957,0.77064281191029,FALSE,"Up","Not regulated",NA
"ENSG00000289610.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.367623577692697,0.770831369900866,FALSE,"Down","Not regulated",NA
"COL20A1",FALSE,FALSE,FALSE,FALSE,FALSE,0.274866442232768,0.770991423743725,FALSE,"Up","Not regulated",NA
"ENSG00000279254.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.202587554236393,0.771018984962309,FALSE,"Down","Not regulated",NA
"CCNC",FALSE,FALSE,FALSE,FALSE,FALSE,-0.070533277685372,0.771018984962309,FALSE,"Down","Not regulated",NA
"SSRP1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0656753634499453,0.771018984962309,FALSE,"Up","Not regulated",NA
"LOC119746555",FALSE,FALSE,FALSE,FALSE,FALSE,0.0798571898752447,0.771018984962309,FALSE,"Up","Not regulated",NA
"CA8",FALSE,FALSE,FALSE,FALSE,FALSE,-0.289537612949468,0.7710250696562,FALSE,"Down","Not regulated",NA
"ENSG00000255539.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.40211251567707,0.771036445375518,FALSE,"Down","Not regulated",NA
"USP28",FALSE,FALSE,FALSE,FALSE,FALSE,0.0694989759754307,0.771128771362275,FALSE,"Up","Not regulated",NA
"NPHS1",FALSE,FALSE,FALSE,FALSE,FALSE,0.531615565554282,0.771164288751852,FALSE,"Up","Not regulated",NA
"ENSG00000271862.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.118624092102324,0.771254429659145,FALSE,"Down","Not regulated",NA
"ARL14EP",FALSE,FALSE,FALSE,FALSE,FALSE,0.0754820719072108,0.771267988746885,FALSE,"Up","Not regulated",NA
"RNU6-484P",FALSE,FALSE,FALSE,FALSE,FALSE,0.327507706997149,0.771272332670234,FALSE,"Up","Not regulated",NA
"CEND1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0893421596887491,0.771323941545334,FALSE,"Up","Not regulated",NA
"PTCHD4",TRUE,TRUE,FALSE,FALSE,FALSE,0.439155660231946,0.771372944502147,FALSE,"Up","Not regulated",NA
"DOK1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0727061391525627,0.771525446257822,FALSE,"Up","Not regulated",NA
"LINC02057",FALSE,FALSE,FALSE,FALSE,FALSE,0.630847389743425,0.771525446257822,FALSE,"Up","Not regulated",NA
"ENSG00000263709.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.213639506463509,0.771559572672572,FALSE,"Down","Not regulated",NA
"JAKMIP2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0744707284305344,0.771627028300224,FALSE,"Down","Not regulated",NA
"EML1",FALSE,TRUE,TRUE,TRUE,FALSE,0.0567568271108667,0.771632585686636,FALSE,"Up","Poised (bound + methylated)",NA
"BOP1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0641766481591751,0.771682599495734,FALSE,"Down","Not regulated",NA
"HARS1",FALSE,FALSE,TRUE,TRUE,FALSE,0.0589028562043745,0.771891096208222,FALSE,"Up","Not regulated",NA
"RPL11P4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.212254625954642,0.771891096208222,FALSE,"Down","Not regulated",NA
"ANP32AP1",FALSE,FALSE,FALSE,FALSE,FALSE,0.361222026646314,0.771891096208222,FALSE,"Up","Not regulated",NA
"ENSG00000288881.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.128881917719053,0.771940631531083,FALSE,"Up","Not regulated",NA
"ENSG00000290812.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.101385234769959,0.771940631531083,FALSE,"Down","Not regulated",NA
"ENSG00000271181.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.412359711034239,0.771950656195764,FALSE,"Down","Not regulated",NA
"LINC02579",FALSE,FALSE,FALSE,FALSE,FALSE,0.490360940075258,0.771961481343671,FALSE,"Up","Not regulated",NA
"RNA5SP221",FALSE,FALSE,FALSE,FALSE,FALSE,0.531970431671416,0.772052883572308,FALSE,"Up","Not regulated",NA
"PRNCR1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.153327418206427,0.772169946431951,FALSE,"Down","Not regulated",NA
"ENSG00000260671.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.293637763649379,0.772169946431951,FALSE,"Down","Not regulated",NA
"TRIM67",FALSE,FALSE,FALSE,FALSE,FALSE,-0.342527612482953,0.772233606224865,FALSE,"Down","Not regulated",NA
"PRSS37",FALSE,FALSE,FALSE,FALSE,FALSE,0.147821170748731,0.772233606224865,FALSE,"Up","Not regulated",NA
"SENP2",FALSE,FALSE,TRUE,TRUE,FALSE,0.0573690767625199,0.772374782887768,FALSE,"Up","Not regulated",NA
"IGF2BP2-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.125012877204472,0.772374782887768,FALSE,"Down","Not regulated",NA
"RNU6-260P",FALSE,FALSE,FALSE,FALSE,FALSE,0.293779553665828,0.772374782887768,FALSE,"Up","Not regulated",NA
"ABI3",FALSE,FALSE,FALSE,FALSE,FALSE,0.577218355941772,0.772374782887768,FALSE,"Up","Not regulated",NA
"MTCYBP32",FALSE,FALSE,FALSE,FALSE,FALSE,0.159971326832297,0.772591931921496,FALSE,"Up","Not regulated",NA
"ENSG00000215692.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.536175019549039,0.772698132248085,FALSE,"Up","Not regulated",NA
"TELO2",FALSE,FALSE,FALSE,FALSE,FALSE,0.0736903843686839,0.772705906046516,FALSE,"Up","Not regulated",NA
"KIF1C-AS1",FALSE,FALSE,TRUE,TRUE,FALSE,-0.254245789864327,0.772705906046516,FALSE,"Down","Not regulated",NA
"CIMIP2A",FALSE,FALSE,FALSE,FALSE,FALSE,0.217515829329357,0.772792777425078,FALSE,"Up","Not regulated",NA
"ILF2P1",FALSE,FALSE,FALSE,FALSE,FALSE,0.270163177566008,0.772806010632374,FALSE,"Up","Not regulated",NA
"RPSAP51",FALSE,FALSE,FALSE,FALSE,FALSE,0.443708526902762,0.772991046385179,FALSE,"Up","Not regulated",NA
"UBE2I",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0727816384720956,0.772991046385179,FALSE,"Down","Not regulated",NA
"ENSG00000260331.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.40524794830739,0.773013136038522,FALSE,"Down","Not regulated",NA
"ICAM3",FALSE,FALSE,FALSE,FALSE,FALSE,0.546507324747902,0.773013136038522,FALSE,"Up","Not regulated",NA
"ENSG00000235786.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.277014238598195,0.773058076078094,FALSE,"Down","Not regulated",NA
"ENSG00000251234.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.209571617895805,0.773074185325415,FALSE,"Down","Not regulated",NA
"ENSG00000201308.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.380185781071853,0.773260149559578,FALSE,"Up","Not regulated",NA
"RTRAF",FALSE,FALSE,FALSE,FALSE,FALSE,0.0968291860929608,0.773311738246105,FALSE,"Up","Not regulated",NA
"ENSG00000273123.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.227871203699707,0.773546543077801,FALSE,"Down","Not regulated",NA
"ENSG00000231888.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.223148237768669,0.773546543077801,FALSE,"Up","Not regulated",NA
"ENSG00000238224.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.364081872143576,0.773579948259923,FALSE,"Up","Not regulated",NA
"ENSG00000272455.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.122187969357238,0.773679858006857,FALSE,"Up","Not regulated",NA
"RN7SL791P",FALSE,FALSE,FALSE,FALSE,FALSE,-0.36056202246002,0.773679858006857,FALSE,"Down","Not regulated",NA
"ENSG00000262408.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.244058941399253,0.773679858006857,FALSE,"Down","Not regulated",NA
"CLEC11A",FALSE,FALSE,FALSE,FALSE,FALSE,0.502762277970126,0.773679858006857,FALSE,"Up","Not regulated",NA
"RBFOX3",FALSE,FALSE,TRUE,TRUE,FALSE,-0.198542532374457,0.773714687150943,FALSE,"Down","Not regulated",NA
"HLA-F-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,0.088733593872337,0.773823953639099,FALSE,"Up","Not regulated",NA
"RPS6P1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.511845167016589,0.773868312084904,FALSE,"Down","Not regulated",NA
"ATP2B1-AS1",TRUE,FALSE,FALSE,FALSE,FALSE,0.170531075839696,0.774023063463537,FALSE,"Up","Not regulated",NA
"TUBB4BP2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.247809462544849,0.774116476555476,FALSE,"Down","Not regulated",NA
"OSBPL8",FALSE,FALSE,FALSE,FALSE,FALSE,0.0574899976885306,0.774119161641814,FALSE,"Up","Not regulated",NA
"ENSG00000230536.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.387724435015965,0.774165120590682,FALSE,"Down","Not regulated",NA
"BAG2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.0813403169910749,0.774227713409296,FALSE,"Down","Not regulated",NA
"MTERF3",FALSE,FALSE,FALSE,FALSE,FALSE,0.0847718846763156,0.774369518488319,FALSE,"Up","Not regulated",NA
"ENSG00000229582.3",FALSE,FALSE,FALSE,FALSE,FALSE,-0.340740156806194,0.774456061597206,FALSE,"Down","Not regulated",NA
"ENSG00000287643.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.126421725375672,0.774463971358605,FALSE,"Up","Not regulated",NA
"RN7SL19P",FALSE,FALSE,FALSE,FALSE,FALSE,0.325897908147568,0.774503627516926,FALSE,"Up","Not regulated",NA
"ENSG00000263938.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.570756080769702,0.774565024555209,FALSE,"Down","Not regulated",NA
"ENSG00000290065.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.313594428540251,0.774566073449858,FALSE,"Down","Not regulated",NA
"ENSG00000226054.2",FALSE,FALSE,FALSE,FALSE,FALSE,0.398874927962138,0.774577659447886,FALSE,"Up","Not regulated",NA
"CCDC177",FALSE,FALSE,FALSE,FALSE,FALSE,-0.528999818777761,0.77473166937801,FALSE,"Down","Not regulated",NA
"MOK",FALSE,FALSE,FALSE,FALSE,FALSE,0.0630037515534085,0.77473166937801,FALSE,"Up","Not regulated",NA
"LETM1P1",FALSE,FALSE,FALSE,FALSE,FALSE,0.362263685638115,0.77473166937801,FALSE,"Up","Not regulated",NA
"ENSG00000188013.6",FALSE,FALSE,FALSE,FALSE,FALSE,0.192992958299849,0.77473166937801,FALSE,"Up","Not regulated",NA
"STK16",FALSE,FALSE,FALSE,FALSE,FALSE,0.0875130249333328,0.774737713675495,FALSE,"Up","Not regulated",NA
"ENSG00000214719.13",FALSE,FALSE,FALSE,FALSE,FALSE,0.117439970924184,0.774737713675495,FALSE,"Up","Not regulated",NA
"LOC284798",FALSE,FALSE,FALSE,FALSE,FALSE,-0.494054828204511,0.774737713675495,FALSE,"Down","Not regulated",NA
"ENSG00000286164.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.528847188405784,0.774966330912222,FALSE,"Up","Not regulated",NA
"ENSG00000235090.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.196811121774714,0.774966330912222,FALSE,"Up","Not regulated",NA
"ENSG00000213076.3",FALSE,FALSE,FALSE,FALSE,FALSE,0.624303329482821,0.775035154874638,FALSE,"Up","Not regulated",NA
"COSMOC",FALSE,FALSE,FALSE,FALSE,FALSE,0.359110623584261,0.775057503466266,FALSE,"Up","Not regulated",NA
"ENSG00000236833.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.671700659464442,0.775140983433738,FALSE,"Up","Not regulated",NA
"ENSG00000179362.14",FALSE,FALSE,FALSE,FALSE,FALSE,-0.212808927139179,0.775140983433738,FALSE,"Down","Not regulated",NA
"HCP5B",FALSE,FALSE,FALSE,FALSE,FALSE,0.286874813715386,0.775323009400265,FALSE,"Up","Not regulated",NA
"ENSG00000225408.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.243549877662606,0.775428476115619,FALSE,"Up","Not regulated",NA
"ENSG00000228010.6",FALSE,FALSE,FALSE,FALSE,FALSE,0.174575044494765,0.775473986158152,FALSE,"Up","Not regulated",NA
"ENSG00000247934.4",FALSE,FALSE,FALSE,FALSE,FALSE,-0.144720422382725,0.775545195727648,FALSE,"Down","Not regulated",NA
"ENSG00000274833.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.422419705812707,0.775599439820257,FALSE,"Up","Not regulated",NA
"STX5-DT",FALSE,FALSE,FALSE,FALSE,FALSE,0.375663995729792,0.775766591286442,FALSE,"Up","Not regulated",NA
"ENSG00000249028.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.237428066809485,0.775766591286442,FALSE,"Down","Not regulated",NA
"ENSG00000258428.5",FALSE,FALSE,FALSE,FALSE,FALSE,0.318455950635338,0.775766591286442,FALSE,"Up","Not regulated",NA
"ENSG00000240143.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.261036061468274,0.775766591286442,FALSE,"Up","Not regulated",NA
"TAS2R42",FALSE,FALSE,FALSE,FALSE,FALSE,0.693740444317631,0.775788958550336,FALSE,"Up","Not regulated",NA
"MIR6504",FALSE,FALSE,FALSE,FALSE,FALSE,0.693740444317631,0.775788958550336,FALSE,"Up","Not regulated",NA
"ENSG00000206192.7",FALSE,FALSE,FALSE,FALSE,FALSE,0.740778888154186,0.775891329072285,FALSE,"Up","Not regulated",NA
"RMI2",FALSE,FALSE,FALSE,FALSE,FALSE,0.0941625722297328,0.775892465891275,FALSE,"Up","Not regulated",NA
"GLIPR1L1",FALSE,FALSE,TRUE,TRUE,FALSE,-0.165699866802125,0.775899887091246,FALSE,"Down","Not regulated",NA
"ENSG00000230479.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.269976378879023,0.776010662892192,FALSE,"Down","Not regulated",NA
"PTGDR",FALSE,FALSE,FALSE,FALSE,FALSE,0.669317340227532,0.776093927034464,FALSE,"Up","Not regulated",NA
"ENSG00000289457.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.351177604891644,0.776212951088531,FALSE,"Down","Not regulated",NA
"FERP1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.213055525638355,0.776427976937383,FALSE,"Down","Not regulated",NA
"RPL36P12",FALSE,FALSE,FALSE,FALSE,FALSE,-0.266102082593042,0.776534034202136,FALSE,"Down","Not regulated",NA
"RUVBL1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.186994501620779,0.776614823195126,FALSE,"Down","Not regulated",NA
"PSMD11",FALSE,FALSE,FALSE,FALSE,FALSE,0.0585781394151766,0.776643619892351,FALSE,"Up","Not regulated",NA
"PPEF2",FALSE,FALSE,FALSE,FALSE,FALSE,0.319326490481061,0.776667357184539,FALSE,"Up","Not regulated",NA
"ENSG00000239911.4",FALSE,FALSE,FALSE,FALSE,FALSE,0.734267594425946,0.776803802083753,FALSE,"Up","Not regulated",NA
"YJU2B",FALSE,TRUE,TRUE,TRUE,FALSE,-0.0678725892488423,0.776810004775973,FALSE,"Down","Poised (bound + methylated)",NA
"LOC100421100",FALSE,FALSE,FALSE,FALSE,FALSE,-0.144682367120981,0.776848654381942,FALSE,"Down","Not regulated",NA
"LINC01798",FALSE,FALSE,FALSE,FALSE,FALSE,0.358241564942954,0.776922364749898,FALSE,"Up","Not regulated",NA
"EIF1B",FALSE,FALSE,FALSE,FALSE,FALSE,0.100220614760772,0.776922364749898,FALSE,"Up","Not regulated",NA
"ENSG00000263535.2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.163598007636223,0.776922364749898,FALSE,"Down","Not regulated",NA
"LOC101928651",FALSE,FALSE,FALSE,FALSE,FALSE,0.535577223531529,0.777003569917116,FALSE,"Up","Not regulated",NA
"ARMC1",FALSE,FALSE,FALSE,FALSE,FALSE,0.0709337962344325,0.777034920422892,FALSE,"Up","Not regulated",NA
"EIF3J",FALSE,FALSE,TRUE,TRUE,FALSE,-0.0731168967574729,0.777111440775468,FALSE,"Down","Not regulated",NA
"ENSG00000274967.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.315482465327839,0.777185636545886,FALSE,"Down","Not regulated",NA
"ENSG00000202470.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.479187084542343,0.777185636545886,FALSE,"Down","Not regulated",NA
"CACTIN-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,0.285632781173191,0.777260660029147,FALSE,"Up","Not regulated",NA
