"gene_name","peak_id","category","location","distance","tes_signal","tead1_signal","baseMean","log2FoldChange","padj"
"ITPR2","TEAD1_4356","TEAD1_unique","Promoter",0,1.1604406990472,2.04051248904623,942.229664312578,0.0597110779297913,0.788858530511302
"ITPR2","TES_3610","TES_unique","Distal_Enhancer",22171,2.39088749649033,1.20728667293276,942.229664312578,0.0597110779297913,0.788858530511302
"ITPR3","TEAD1_16688","TEAD1_unique","Proximal_Enhancer",-6524,0.669306427686514,3.42911350167916,1720.56086068139,-0.0425536464436275,0.835493056047427
"ITPRID1","TES_16383","Shared_TES_dominant","Proximal_Enhancer",-3597,3.70377473877584,2.05773545790763,79.7725041309722,-2.42731809961164,2.94311019579262e-15
"ITPRID1","TEAD1_17987","TEAD1_unique","Distal_Enhancer",-20153,1.85250904939088,3.32781948462254,79.7725041309722,-2.42731809961164,2.94311019579262e-15
"ITPRID2","TEAD1_10700","TEAD1_unique","Promoter",212,0.141766727515306,1.94680924283134,3324.22292590692,-0.933661047902093,2.05368630285883e-11
"ITPRID2","TES_8600","TES_unique","Proximal_Enhancer",-5136,3.87132767514066,1.80580588154965,3324.22292590692,-0.933661047902093,2.05368630285883e-11
"ITPRIP","TES_2508","Shared_TES_dominant","Promoter",-1413,2.22541476319535,1.12862045114691,711.161659774356,-0.288706384003587,0.106395866329294
"ITPRIP","TES_2507","Shared_equivalent","Promoter",-1302,4.12571409652973,4.80797838367514,711.161659774356,-0.288706384003587,0.106395866329294
"ITPRIP","TEAD1_2872","TEAD1_unique","Promoter",402,4.28701541007178,6.73259840627774,711.161659774356,-0.288706384003587,0.106395866329294
"ITPRIPL2","TEAD1_7041","TEAD1_unique","Proximal_Enhancer",-5907,1.41447908945059,1.80250574424673,659.128109316581,-0.494438448402281,0.00155188502092307
"ITPRIPL2","TES_5728","TES_unique","Distal_Enhancer",23631,1.22149061507919,0.236071572282147,659.128109316581,-0.494438448402281,0.00155188502092307
"ITSN1","TES_9754","Shared_TEAD1_dominant","Distal_Enhancer",-32694,2.14318187861215,6.89641944542133,1100.35714400081,-0.956312369658402,3.40507724471147e-13
"ITSN1","TES_9756","Shared_TES_dominant","Promoter",1835,5.16874464601278,3.80938214759032,1100.35714400081,-0.956312369658402,3.40507724471147e-13
"ITSN1","TEAD1_11964","TEAD1_unique","Promoter",0,16.3422876872362,29.626391154191,1100.35714400081,-0.956312369658402,3.40507724471147e-13
"ITSN1","TES_9755","TES_unique","Proximal_Enhancer",-5180,1.39780462767329,0.575695493574918,1100.35714400081,-0.956312369658402,3.40507724471147e-13
"ITSN2","TES_7373","Shared_TEAD1_dominant","Distal_Enhancer",17557,2.82699435427241,4.84005559679946,1646.04736218191,0.284102295739399,0.0509178240711974
"ITSN2","TEAD1_9401","TEAD1_unique","Distal_Enhancer",16805,1.67181719404605,8.63210991734016,1646.04736218191,0.284102295739399,0.0509178240711974
"ITSN2","TES_7372","TES_unique","Proximal_Enhancer",6705,1.76141895271483,0.116659365722111,1646.04736218191,0.284102295739399,0.0509178240711974
"IWS1","TES_8033","Shared_high","Proximal_Enhancer",-4053,8.42553987480822,12.2652831755596,530.649256707924,-1.7813590494319,4.68693305977513e-29
"IWS1","TEAD1_10260","TEAD1_unique","Promoter",0,1.53683016063275,5.53521775154627,530.649256707924,-1.7813590494319,4.68693305977513e-29
"IYD","TEAD1_17569","TEAD1_unique","Proximal_Enhancer",7253,3.17526445929169,6.94686930968196,2.67709888009626,0.783935682365545,0.649345528600805
"IYD","TES_15891","TES_unique","Proximal_Enhancer",3299,1.82169278228984,2.92272818146967,2.67709888009626,0.783935682365545,0.649345528600805
"JADE1","TEAD1_14586","TEAD1_unique","Promoter",-50,1.01950452085107,1.1763630549495,426.218856528304,-1.52601318592201,2.94289704761826e-21
"JADE2","TEAD1_15884","TEAD1_unique","Proximal_Enhancer",7712,0.713050695689386,3.2594373374865,2644.18826130602,-1.06188016161049,6.52008430193436e-17
"JADE3","TES_19874","Shared_equivalent","Distal_Enhancer",28563,4.3792066989943,5.06730871584064,441.128125990727,-1.06018905486019,3.4651465505463e-12
"JADE3","TEAD1_21345","TEAD1_unique","Distal_Enhancer",40598,0.689911880437482,1.4949723188538,441.128125990727,-1.06018905486019,3.4651465505463e-12
"JAG1","TES_9281","Shared_TEAD1_dominant","Proximal_Enhancer",-4757,1.40007318532403,2.79859097161183,4169.42043973444,1.06960210802111,1.74282529655692e-15
"JAG1","TES_9284","Shared_TES_dominant","Promoter",-845,3.55294458582288,2.35798332946641,4169.42043973444,1.06960210802111,1.74282529655692e-15
"JAG1","TES_9282","Shared_high","Proximal_Enhancer",-4461,5.4207515626014,6.91582908912047,4169.42043973444,1.06960210802111,1.74282529655692e-15
"JAG1","TEAD1_11368","TEAD1_unique","Proximal_Enhancer",3109,0.683924624363395,1.43592576902421,4169.42043973444,1.06960210802111,1.74282529655692e-15
"JAG1","TES_9283","TES_unique","Promoter",2260,5.91697374879056,3.77693036093826,4169.42043973444,1.06960210802111,1.74282529655692e-15
"JAK1","TES_319","Shared_TEAD1_dominant","Distal_Enhancer",-48177,3.25317178649464,41.5020783376876,2197.1791686293,-0.74993203214165,1.62096456069101e-08
"JAK1","TEAD1_617","TEAD1_unique","Distal_Enhancer",-28798,3.00967167169895,3.43187315714852,2197.1791686293,-0.74993203214165,1.62096456069101e-08
"JAK2","TES_18974","Shared_TES_dominant","Distal_Enhancer",-48839,3.72319695536907,2.25760395289996,675.085985719811,1.28960621687902,3.93149604005304e-19
"JAK2","TES_18975","TES_unique","Distal_Enhancer",-35946,3.48249101171694,0.556963634806753,675.085985719811,1.28960621687902,3.93149604005304e-19
"JAKMIP1","TEAD1_13884","TEAD1_unique","Proximal_Enhancer",5309,0.521618900869562,4.85655438586719,1.4289974123002,3.57361594271326,0.0992936816691092
"JAKMIP2","TES_14195","Shared_TEAD1_dominant","Distal_Enhancer",18151,1.78842786147824,19.9971173102957,280.371628706727,-0.0744707284305344,0.771627028300224
"JAKMIP2","TES_14193","TES_unique","Distal_Enhancer",-21095,1.3853470738612,0.138742088102827,280.371628706727,-0.0744707284305344,0.771627028300224
"JAKMIP2-AS1","TES_14191","Shared_equivalent","Proximal_Enhancer",-5406,3.2953149572136,3.74395668494508,44.1139232377875,0.0347071472302599,0.95247535139591
"JAKMIP2-AS1","TEAD1_15999","TEAD1_unique","Distal_Enhancer",-12994,0.924967000648392,3.81982776634168,44.1139232377875,0.0347071472302599,0.95247535139591
"JAKMIP2-AS1","TES_14192","TES_unique","Proximal_Enhancer",7830,10.2948383897518,0.971568877758429,44.1139232377875,0.0347071472302599,0.95247535139591
"JAM3","TEAD1_4153","TEAD1_unique","Proximal_Enhancer",-5739,0.536538726910464,1.92064837105538,621.599161099825,-0.382803688455974,0.0281209749066222
"JAM3","TES_3448","TES_unique","Proximal_Enhancer",3034,1.12667870852682,0.291320978831022,621.599161099825,-0.382803688455974,0.0281209749066222
"JARID2","TES_14561","Shared_TES_dominant","Distal_Enhancer",-37668,7.88102398186656,5.46074904061825,2234.80774254736,0.330127839379174,0.0242246356174137
"JARID2","TEAD1_16497","TEAD1_unique","Promoter",-499,6.57932686961554,5.54105143297731,2234.80774254736,0.330127839379174,0.0242246356174137
"JARID2","TES_14562","TES_unique","Proximal_Enhancer",-5950,3.03752282608387,0.788525762576465,2234.80774254736,0.330127839379174,0.0242246356174137
"JAZF1","TEAD1_17959","TEAD1_unique","Proximal_Enhancer",3140,0.647610114849344,1.87554115006307,311.121085834117,-0.625319809963104,0.000940492776890716
"JAZF1","TES_16352","TES_unique","Proximal_Enhancer",-8317,1.13496030845504,0.449313289229421,311.121085834117,-0.625319809963104,0.000940492776890716
"JCAD","TEAD1_2215","TEAD1_unique","Distal_Enhancer",16526,0.952243214286717,3.46844465681847,448.355506650738,1.647777418371,3.37436484797811e-27
"JHY","TEAD1_4008","TEAD1_unique","Promoter",598,0.383144733124815,1.53282750169721,431.937032921536,0.0585069309672517,0.808269255690138
"JMJD1C","TES_2183","Shared_TES_dominant","Distal_Enhancer",-28854,4.84135407928034,1.27466173487634,4340.81524975289,0.818806398092748,9.71718701602126e-11
"JMJD1C","TEAD1_2480","TEAD1_unique","Promoter",0,5.48655175541327,6.15543101288491,4340.81524975289,0.818806398092748,9.71718701602126e-11
"JMJD6","TEAD1_8260","TEAD1_unique","Proximal_Enhancer",3342,0.84706550800976,5.02163475016914,817.058803476998,-0.294849875941479,0.0839921961079978
"JOSD1","TEAD1_12303","TEAD1_unique","Promoter",2403,0.983124994909441,1.70849624482898,1403.8699817678,0.593660863645858,0.000133388893055648
"JPH1","TES_17988","Shared_TES_dominant","Proximal_Enhancer",-4632,7.46254098151992,4.4929120863549,208.733464683071,-0.0157590251225282,0.961733946011124
"JPH2","TES_9468","Shared_TEAD1_dominant","Distal_Enhancer",20822,2.15320524364187,15.6634215757861,141.839296405328,-2.27267358867133,2.01181016525567e-28
"JPH2","TEAD1_11617","TEAD1_unique","Promoter",-80,1.76187493689805,3.63433172075339,141.839296405328,-2.27267358867133,2.01181016525567e-28
"JPT1","TEAD1_8240","TEAD1_unique","Promoter",0,7.63712685440899,15.5396286671755,843.431234937325,-0.262931242717856,0.182441001998357
"JPX","TES_19912","Shared_TEAD1_dominant","Distal_Enhancer",-20912,2.26260578141843,3.4076529907764,638.834039210823,-2.21704822091099,2.85035263788151e-28
"JPX","TES_19913","TES_unique","Distal_Enhancer",11483,1.47399741469219,0.418986524253576,638.834039210823,-2.21704822091099,2.85035263788151e-28
"JUN","TES_232","Shared_TES_dominant","Distal_Enhancer",19523,4.24926602461981,3.65917104934679,6507.35860724743,0.37185915180783,0.0117977307343185
"JUN","TES_231","Shared_high","Distal_Enhancer",28286,19.9860155253019,16.4832604597156,6507.35860724743,0.37185915180783,0.0117977307343185
"JUN","TEAD1_542","TEAD1_unique","Promoter",-21,15.8323568116322,19.0325616566255,6507.35860724743,0.37185915180783,0.0117977307343185
"KALRN","TEAD1_13165","TEAD1_unique","Proximal_Enhancer",-3337,0.189655544940294,2.38506288681756,1094.0537712483,1.14992663501356,2.78575931227434e-13
"KALRN","TES_10711","TES_unique","Proximal_Enhancer",6881,2.06849943309702,0.270399648143399,1094.0537712483,1.14992663501356,2.78575931227434e-13
"KANK1","TES_18882","Shared_TEAD1_dominant","Promoter",0,1.80187845339687,3.96842058594945,1367.41169434136,-1.19096095045246,2.01911840593086e-22
"KANK1","TES_18883","Shared_high","Promoter",1141,6.08937974697549,10.7295634356519,1367.41169434136,-1.19096095045246,2.01911840593086e-22
"KANK1","TEAD1_19971","TEAD1_unique","Promoter",0,0.497673230120419,1.60075774436931,1367.41169434136,-1.19096095045246,2.01911840593086e-22
"KANK1","TES_18877","TES_unique","Proximal_Enhancer",-7507,2.67970981054611,0.893346474669074,1367.41169434136,-1.19096095045246,2.01911840593086e-22
"KANK4","TES_298","Shared_TEAD1_dominant","Distal_Enhancer",22863,3.43703517893099,5.5665686325876,4.13571610852162,5.12236284909522,0.00102941922702917
"KANK4","TES_299","Shared_TES_dominant","Distal_Enhancer",19127,5.41713199684801,5.8790584503057,4.13571610852162,5.12236284909522,0.00102941922702917
"KANK4","TEAD1_593","TEAD1_unique","Proximal_Enhancer",-9555,1.21003712327392,1.58278505846306,4.13571610852162,5.12236284909522,0.00102941922702917
"KANK4","TES_300","TES_unique","Promoter",-2015,1.49268700632938,1.02769146747983,4.13571610852162,5.12236284909522,0.00102941922702917
"KANSL1","TEAD1_7875","TEAD1_unique","Proximal_Enhancer",-6321,2.91442491229952,3.95108374392224,5250.6821425385,0.276299570433683,0.0519438068527999
"KANSL1","TES_6238","TES_unique","Distal_Enhancer",-12712,2.27718157715453,0.396437833914946,5250.6821425385,0.276299570433683,0.0519438068527999
"KANSL1L","TEAD1_10902","TEAD1_unique","Promoter",0,2.77511917054653,4.19287876644705,779.012915271763,-0.0482447834990995,0.826927987341332
"KANSL3","TES_7916","Shared_TES_dominant","Proximal_Enhancer",5325,7.59331211935707,4.00309262289638,2366.9287294553,-0.0441030364811675,0.810942990166938
"KAT14","TEAD1_11467","TEAD1_unique","Distal_Enhancer",19216,1.43744776204158,1.37102091273232,321.874640540002,0.301683002800088,0.116284315081555
"KAT2B","TES_10010","TES_unique","Distal_Enhancer",13903,5.01404629331646,1.45311671289015,670.607793442758,-0.488692947708575,0.00212097065085478
"KAT6A","TES_17699","TES_unique","Distal_Enhancer",-28045,2.10754509345848,1.20776729460057,2462.68325407271,0.0273095297935665,0.887927949210079
"KAT6B","TES_2259","Shared_TES_dominant","Distal_Enhancer",-27646,6.86021792897693,2.28725638802339,2487.30561117052,0.58807255670607,5.01783033320238e-06
"KAT6B","TEAD1_2601","TEAD1_unique","Distal_Enhancer",-22550,1.24793297822998,2.03570162107154,2487.30561117052,0.58807255670607,5.01783033320238e-06
"KAT6B","TES_2260","TES_unique","Distal_Enhancer",-13871,4.85325167008809,0.154292428777331,2487.30561117052,0.58807255670607,5.01783033320238e-06
"KATNAL1","TES_4275","TES_unique","Distal_Enhancer",-12334,4.0637413857135,2.66452842526668,662.800643563635,-0.789398944580714,2.19064897224597e-07
"KATNAL2","TEAD1_8666","TEAD1_unique","Promoter",54,0.283781249231875,1.27362448111766,155.33464331168,1.00199176649631,1.11119364587199e-06
"KATNB1","TEAD1_7209","TEAD1_unique","Promoter",0,0.588790927670504,5.36187053118881,625.771984977397,-0.275012942945456,0.137207917474909
"KATNIP","TEAD1_7080","TEAD1_unique","Proximal_Enhancer",-6666,0.258789883467598,2.63981826729903,542.559119658869,0.0600113270313861,0.787824594215365
"KAZN","TEAD1_141","TEAD1_unique","Distal_Enhancer",22696,7.46734463298132,8.08601134946107,342.859961563308,0.17885896081934,0.402366292927555
"KAZN-AS1","TES_55","TES_unique","Distal_Enhancer",30465,6.6352995123182,1.95641242420717,7.86668196924373,1.57117232749479,0.0846099774321847
"KBTBD12","TES_10725","Shared_TEAD1_dominant","Distal_Enhancer",-24838,1.58446863376246,2.41456960051247,37.3029771311675,2.70594285751373,9.80187788919748e-11
"KBTBD6-DT","TES_4390","Shared_equivalent","Proximal_Enhancer",6505,3.53434548338494,5.02549159826045,28.9630712452835,1.3240380750688,0.00292852305473029
"KBTBD6-DT","TES_4389","TES_unique","Promoter",0,10.3200493392411,5.44183665333372,28.9630712452835,1.3240380750688,0.00292852305473029
"KBTBD8","TES_10326","Shared_high","Promoter",-50,15.748363285029,9.23722358053543,100.4994631782,1.32607057777206,4.86520846079763e-08
"KCMF1","TES_7872","Shared_TEAD1_dominant","Distal_Enhancer",-11575,1.32654504993787,0.972968875215604,1440.58260994589,0.544599442917358,0.00190017853587459
"KCMF1","TES_7871","Shared_high","Distal_Enhancer",-12603,6.53706299985147,25.9430619135559,1440.58260994589,0.544599442917358,0.00190017853587459
"KCMF1","TEAD1_10004","TEAD1_unique","Distal_Enhancer",-24400,1.01513602563571,6.38043099729925,1440.58260994589,0.544599442917358,0.00190017853587459
"KCNAB1","TEAD1_13439","TEAD1_unique","Promoter",0,2.52918390884544,2.94350045176097,78.2964133202285,-1.48416197005104,2.23374292975757e-08
"KCNAB1","TES_10944","TES_unique","Distal_Enhancer",26921,2.13928225725711,0.583466264659059,78.2964133202285,-1.48416197005104,2.23374292975757e-08
"KCNAB2","TEAD1_35","TEAD1_unique","Proximal_Enhancer",-3207,1.49656619981259,3.59082815711672,931.574659457667,1.13610731391573,7.39977630584044e-15
"KCNB1","TEAD1_11689","TEAD1_unique","Distal_Enhancer",-13072,0.442934726511464,1.96699897317112,156.066608596256,-0.931676874389132,1.97621072905345e-05
"KCND3","TES_734","Shared_TEAD1_dominant","Proximal_Enhancer",3818,2.57715714196652,15.5221217855739,61.5035596999736,-1.51628767826608,3.67367750539154e-07
"KCND3-AS1","TEAD1_969","TEAD1_unique","Distal_Enhancer",10606,0.692381408763072,1.64124326426677,1.61318576952401,-3.66709335040471,0.0987765775104232
"KCNE2","TEAD1_11981","TEAD1_unique","Distal_Enhancer",-30391,0.50717892536384,7.44039566763955,6.69789221705486,1.71645699198551,0.0850534559532454
"KCNE3","TES_2943","Shared_TES_dominant","Distal_Enhancer",19077,3.35011830263668,0.894620593105044,2.15448301799171,1.71329075638731,0.347310292025398
"KCNE4","TES_8959","Shared_TES_dominant","Proximal_Enhancer",-9047,2.19998508198817,1.28366673291476,306.377049029862,-1.62635879483402,1.4135397874995e-20
"KCNE4","TEAD1_11033","TEAD1_unique","Promoter",0,0.389091408520321,1.21513057594459,306.377049029862,-1.62635879483402,1.4135397874995e-20
"KCNF1","TEAD1_9281","TEAD1_unique","Distal_Enhancer",24330,6.63666285993366,6.73660728091447,3.10820173457423,-2.60312181854978,0.0633432862725251
"KCNG1","TEAD1_11724","TEAD1_unique","Distal_Enhancer",26049,0.866889841916661,1.30018260305127,14.6237566929907,1.03555869578558,0.121769428542399
"KCNG2","TEAD1_8858","TEAD1_unique","Proximal_Enhancer",-5999,0.311986210694368,4.87998805595443,21.6482564291522,1.79620915262988,0.000529144771723777
"KCNG3","TEAD1_9637","TEAD1_unique","Proximal_Enhancer",4006,1.17935448739587,1.94201823511744,6.33695315883283,2.4031632401458,0.0193324333355934
"KCNH1","TES_1348","TES_unique","Distal_Enhancer",-17908,6.85451688791095,2.64947903666173,22.3056437526964,0.531981598707568,0.373551574119893
"KCNH2","TES_17455","Shared_TEAD1_dominant","Distal_Enhancer",32925,3.64145801981436,7.38881867010515,35.2562752600799,1.30823848700907,0.00116667151186858
"KCNH2","TES_17456","Shared_equivalent","Distal_Enhancer",28024,3.90620584094446,4.12740426749186,35.2562752600799,1.30823848700907,0.00116667151186858
"KCNIP1","TES_14371","Shared_TEAD1_dominant","Distal_Enhancer",-12360,2.81777987311936,10.6994501935305,9.63000468436873,-1.78590470539242,0.0142791154679906
"KCNIP1","TEAD1_16230","TEAD1_unique","Distal_Enhancer",-19902,1.17048666614001,4.85280360706517,9.63000468436873,-1.78590470539242,0.0142791154679906
"KCNIP3","TEAD1_10047","TEAD1_unique","Distal_Enhancer",-12530,2.14428488966348,6.86599248181219,51.0919196275264,-0.652505200283656,0.0484813530887631
"KCNIP4","TES_11640","Shared_TEAD1_dominant","Distal_Enhancer",40712,1.47879341277592,4.55369068034174,90.0227379305214,-0.876281237812726,0.00215251356175409
"KCNIP4","TES_11645","Shared_high","Distal_Enhancer",-32597,4.82156425486497,8.27918517524427,90.0227379305214,-0.876281237812726,0.00215251356175409
"KCNIP4","TEAD1_13992","TEAD1_unique","Distal_Enhancer",-28853,0.406556306719274,1.1530862738499,90.0227379305214,-0.876281237812726,0.00215251356175409
"KCNIP4-IT1","TES_11644","TES_unique","Proximal_Enhancer",7905,1.54616103180941,0.349187485117843,179.330461612543,-3.16502430223944,2.39353753604405e-40
"KCNJ1","TES_3412","Shared_TEAD1_dominant","Proximal_Enhancer",3653,1.93902278674468,3.9311968251949,3.77211554316935,-1.18302467917195,0.371950651540886
"KCNJ12","TEAD1_7686","TEAD1_unique","Distal_Enhancer",24764,0.0714862666573538,1.32799871016488,613.169276939548,7.21171221995477,3.16431349190883e-87
"KCNJ15","TEAD1_12045","TEAD1_unique","Proximal_Enhancer",-4966,0.114961117880637,1.12280014617927,1.4302154211879,1.49051586143248,0.494553489510145
"KCNJ15","TES_9819","TES_unique","Proximal_Enhancer",-8085,1.29743344184912,0.227680324660658,1.4302154211879,1.49051586143248,0.494553489510145
"KCNJ2","TES_6430","Shared_TES_dominant","Promoter",0,8.40771113381241,4.41136089576916,292.785097230045,-0.826793331097518,3.35602156397754e-06
"KCNJ2","TES_6431","TES_unique","Distal_Enhancer",17958,1.92938338356384,0.656219478465815,292.785097230045,-0.826793331097518,3.35602156397754e-06
"KCNJ5-AS1","TEAD1_4094","TEAD1_unique","Promoter",0,1.28496450736694,3.91358023266525,87.0142525476274,-0.342602588565913,0.322311585008322
"KCNJ6","TES_9818","TES_unique","Distal_Enhancer",-24197,1.66785589407039,0.541336892102869,21.2440742396897,-1.0330236904489,0.0496910585503511
"KCNK1","TEAD1_1824","TEAD1_unique","Proximal_Enhancer",7031,0.108257889264712,1.87842107495224,29.9356331633676,2.38152295366326,2.72568148625585e-07
"KCNK1","TES_1595","TES_unique","Proximal_Enhancer",3140,1.05696125259463,0.265600393413182,29.9356331633676,2.38152295366326,2.72568148625585e-07
"KCNK13","TEAD1_6028","TEAD1_unique","Distal_Enhancer",-22091,0.298890913862448,1.41514292710867,3.36006748521494,4.81174536279361,0.00317710206071149
"KCNK2","TES_1381","Shared_TEAD1_dominant","Proximal_Enhancer",-3029,1.17539513694203,3.71361274995666,40.9674274501235,-3.16834621317067,3.90597929759941e-15
"KCNK2","TES_1382","Shared_high","Distal_Enhancer",30622,11.1818061752974,8.55056680645851,40.9674274501235,-3.16834621317067,3.90597929759941e-15
"KCNMA1","TES_2317","Shared_TES_dominant","Promoter",1599,17.2882534230109,15.2586035767798,2025.57928317867,-0.219257589441966,0.179692312077491
"KCNMA1","TES_2316","Shared_equivalent","Proximal_Enhancer",4353,4.98032892199383,6.7146194902988,2025.57928317867,-0.219257589441966,0.179692312077491
"KCNMA1","TES_2318","Shared_high","Promoter",-2311,6.09562777897531,7.9795825808656,2025.57928317867,-0.219257589441966,0.179692312077491
"KCNMA1","TEAD1_2636","TEAD1_unique","Distal_Enhancer",-12190,1.0313866689641,14.3652233934481,2025.57928317867,-0.219257589441966,0.179692312077491
"KCNMA1","TES_2321","TES_unique","Proximal_Enhancer",7974,1.21351391422576,0.696205893535298,2025.57928317867,-0.219257589441966,0.179692312077491
"KCNMA1-AS2","TES_2308","Shared_TES_dominant","Distal_Enhancer",15750,3.94654586900745,4.77352171948082,21.1795565103383,-0.298459499653839,0.651054920124467
"KCNMA1-AS2","TES_2306","Shared_high","Distal_Enhancer",11490,9.80895384426775,17.0068436974686,21.1795565103383,-0.298459499653839,0.651054920124467
"KCNMA1-AS2","TEAD1_2629","TEAD1_unique","Proximal_Enhancer",8193,1.36044914596009,2.91652738433896,21.1795565103383,-0.298459499653839,0.651054920124467
"KCNMB2","TES_11209","Shared_TES_dominant","Proximal_Enhancer",-3489,2.21438410190436,1.9299113322527,11.6121565254155,1.09371993555748,0.127553368007954
"KCNMB2","TEAD1_13589","TEAD1_unique","Proximal_Enhancer",3741,0.863163495472833,1.25304055392888,11.6121565254155,1.09371993555748,0.127553368007954
"KCNMB3","TES_11217","TES_unique","Promoter",-1699,1.38227664594173,1.20978471221685,96.5729285462227,-0.780609945995834,0.00171837344839044
"KCNMB4","TEAD1_4640","TEAD1_unique","Proximal_Enhancer",-5927,1.12946266876196,7.01860256116382,87.9313670919788,1.61071665498283,6.66168937694804e-10
"KCNN4","TEAD1_9132","TEAD1_unique","Promoter",-669,3.15779792064685,3.26046600134559,527.265808865697,0.74808330445188,2.54035474585384e-06
"KCNQ1","TES_2637","TES_unique","Proximal_Enhancer",5868,2.68425324457524,1.3570088542874,3.68570474676384,0.294892887642389,0.849840957739151
"KCNQ2","TEAD1_11857","TEAD1_unique","Promoter",-281,0.195374351640542,2.1015541044871,6.91977042742989,2.72849754502443,0.00787929476162848
"KCNQ3","TEAD1_19879","TEAD1_unique","Distal_Enhancer",-26582,2.5416691668615,3.37245358183347,9.82463168001476,0.710126647502682,0.413181683188526
"KCNQ5","TES_15035","Shared_TES_dominant","Proximal_Enhancer",-8886,2.50210505489289,0.825509258507639,180.373502839418,-1.4214768038164,1.20882064954238e-13
"KCNQ5","TES_15034","Shared_equivalent","Distal_Enhancer",-17042,2.16159908332635,2.25614283788659,180.373502839418,-1.4214768038164,1.20882064954238e-13
"KCNQ5","TEAD1_16963","TEAD1_unique","Proximal_Enhancer",3914,0.320069624860752,1.1169625700427,180.373502839418,-1.4214768038164,1.20882064954238e-13
"KCNQ5","TES_15024","TES_unique","Distal_Enhancer",27518,2.02361678714688,1.29578016523842,180.373502839418,-1.4214768038164,1.20882064954238e-13
"KCNS1","TEAD1_11633","TEAD1_unique","Distal_Enhancer",12502,0.408170016049027,6.86063150864727,69.6678330856533,1.10838673617348,0.000176147789680022
"KCNS1","TES_9474","TES_unique","Proximal_Enhancer",-3795,4.50846883378378,2.41371426659871,69.6678330856533,1.10838673617348,0.000176147789680022
"KCNS3","TEAD1_9345","TEAD1_unique","Distal_Enhancer",35809,0.847207218862009,2.31702542898566,118.123671196719,-0.774778573149534,0.00409450288531531
"KCNS3","TES_7342","TES_unique","Distal_Enhancer",47357,1.71094615867128,0.291558529778476,118.123671196719,-0.774778573149534,0.00409450288531531
"KCNU1","TEAD1_19083","TEAD1_unique","Distal_Enhancer",-22749,0.289984158431807,3.12110084506637,1.26636055927179,1.2810045252254,0.582279786691792
"KCNU1","TES_17644","TES_unique","Distal_Enhancer",21257,1.08164926759384,1.0047799148379,1.26636055927179,1.2810045252254,0.582279786691792
"KCNV2","TES_18907","Shared_TEAD1_dominant","Distal_Enhancer",-12688,2.12353530917232,4.82845768058282,42.4513250948265,-0.176199649854637,0.720160975709679
"KCNV2","TES_18909","Shared_equivalent","Distal_Enhancer",37743,2.17862436040439,1.80845993315732,42.4513250948265,-0.176199649854637,0.720160975709679
"KCNV2","TES_18908","TES_unique","Proximal_Enhancer",7661,1.89915898645223,0.243712740880187,42.4513250948265,-0.176199649854637,0.720160975709679
"KCP","TEAD1_18596","TEAD1_unique","Proximal_Enhancer",5153,2.38421652895032,8.44988267232315,166.51128297473,0.784737806720128,0.000144196894487972
"KCTD1","TES_6679","Shared_TEAD1_dominant","Distal_Enhancer",14849,3.52806529330747,6.19673857673547,408.028031254016,-0.409243710490268,0.0180766424053142
"KCTD1","TEAD1_8565","TEAD1_unique","Proximal_Enhancer",-3839,0.331491865359044,4.36774022235253,408.028031254016,-0.409243710490268,0.0180766424053142
"KCTD10","TES_4183","Shared_high","Promoter",1512,7.78624938634459,13.8372319351985,855.719271415075,0.00676660685022048,0.977837910563346
"KCTD11","TEAD1_7537","TEAD1_unique","Promoter",0,3.25372058628343,15.8873800578839,260.288725219161,-1.58921791648629,3.36719046691947e-17
"KCTD14","TEAD1_3576","TEAD1_unique","Proximal_Enhancer",-5293,0.587304621094543,1.35656037545516,5.79633368869916,1.35959427286769,0.204694123244901
"KCTD15","TES_7081","TES_unique","Distal_Enhancer",49766,1.63668304627195,0.170758709475234,221.468450623999,0.667663981224955,0.000589031320447955
"KCTD19","TES_5961","TES_unique","Distal_Enhancer",-10244,2.37743458966414,0.849735059340795,34.4967821022469,4.1281724696161,4.61885557849059e-12
"KCTD20","TEAD1_16712","TEAD1_unique","Distal_Enhancer",-10274,0.364185116988679,2.48404650106717,1272.8722125187,-2.09195035006036,5.48938449481111e-57
"KCTD21-AS1","TEAD1_3577","TEAD1_unique","Promoter",0,1.69924356711877,1.05463366261474,23.5187020405356,1.30211776552704,0.00541825307078356
"KCTD3","TES_1393","Shared_TES_dominant","Promoter",0,5.54479320990284,2.23034883374329,899.143593952618,-1.6744853438093,9.33754751598039e-28
"KCTD3","TES_1395","TES_unique","Proximal_Enhancer",-5524,3.61093697097752,0.214931192375841,899.143593952618,-1.6744853438093,9.33754751598039e-28
"KDM1A","TES_86","Shared_TEAD1_dominant","Distal_Enhancer",20800,4.17610834831517,10.5125376964087,2004.9991659703,0.804381056694598,9.72310544804466e-10
"KDM1A","TEAD1_232","TEAD1_unique","Promoter",1088,0.752187666562954,1.56092602698529,2004.9991659703,0.804381056694598,9.72310544804466e-10
"KDM2B","TEAD1_4958","TEAD1_unique","Promoter",-1735,0.329276364199154,1.56396398707626,592.203236182953,-0.1383198859263,0.475474362720645
"KDM3A","TEAD1_10027","TEAD1_unique","Promoter",63,2.01191435411121,5.60191306200894,2886.52989933171,-0.629945090776421,3.53511892042474e-07
