"gene_id","gene_symbol","log2FoldChange","padj","tes_bound","tead1_bound","is_significant","regulatory_class"
"ENSG00000123609","NMI",-0.270875374237187,0.357028835234695,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000089022","MAPKAPK5",0.158436754420155,0.357028835234695,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000278638",NA,0.383196938340733,0.357028835234695,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000250600",NA,1.06508710196418,0.357082142383124,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000251205",NA,-1.8598490491955,0.357186864079834,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000187951","LOC100288637",-1.8598490491955,0.357186864079834,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000069248","NUP133",0.154177637652475,0.35723183280213,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000291206","GTF2IRD1P1",0.66928347498096,0.357378485924507,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235119",NA,1.2619464861877,0.357556701714183,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000119703","ZC2HC1C",0.257006739618396,0.357556701714183,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000101191","DIDO1",0.140212174015364,0.357613936540835,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000230107",NA,-0.991549253543088,0.357742470801847,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000258483","LINC02251",0.918678590058703,0.357777395489323,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000272263",NA,-0.589930066084653,0.357914215296603,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000260979","USP7-AS1",-0.964942477202367,0.357914215296603,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000238180","RPL21P34",1.09233013799127,0.358113195099758,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000242299","RPS18P5",-0.329666440784507,0.358113195099758,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000114686","MRPL3",-0.232989147999211,0.358113195099758,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000290826",NA,-1.70317930588082,0.358117891634161,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000261546",NA,0.4213395564941,0.358197225899938,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000273524",NA,-1.62683903802996,0.358197225899938,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000264296",NA,-0.814669245914588,0.358197225899938,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000259410",NA,1.26594925565311,0.358394512778197,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000286667",NA,1.63547013911164,0.358394512778197,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000252421","RNU6-1069P",1.18185653297938,0.358586645513093,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000074755","ZZEF1",-0.139362370778538,0.358607020528266,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000105778","AVL9",-0.137253144683598,0.358630028280677,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000258272",NA,1.89135339453094,0.358630028280677,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000114942","EEF1B2",-0.309179595393665,0.358849648151577,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000169245","CXCL10",0.413646254698407,0.358956765343783,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000133317","LGALS12",-1.74533967855252,0.358956765343783,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000124383","MPHOSPH10",0.207994049587827,0.358987694153308,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000240440",NA,-1.85395858281192,0.358987694153308,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000230870","FBXW11P1",0.630910434950567,0.358987694153308,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000226268",NA,1.81857293836894,0.358994543498648,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253227",NA,-0.389943922746466,0.358998651377622,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000272864",NA,-1.22489236994766,0.359030950465777,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000162888","IKBKE-AS1",-0.518068086788514,0.359030950465777,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270059",NA,-1.38094992153939,0.359030950465777,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000058668","ATP2B4",0.148562657930584,0.359134305719766,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000239437","RN7SL752P",-0.784799947945867,0.359195801124149,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000264480","MIR4714",-0.978215325864788,0.359195801124149,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000226976",NA,1.53348420644169,0.359250678447215,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000065000","AP3D1",0.146143921723403,0.359250678447215,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000234005","GAPDHP22",-1.53565502134679,0.359270007280792,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279417",NA,1.3708247519906,0.359270007280792,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000184697","CLDN6",0.850286942525932,0.359286702406274,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000256713","PGA5",1.42223642162657,0.359386422310349,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000181045","SLC26A11",-0.178449485612442,0.359386422310349,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000259100",NA,0.688549411273296,0.359454807955252,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000168158","OR2C1",1.82649074954258,0.359463002764913,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000286953",NA,1.47950016423408,0.359520303994222,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000167460","TPM4",0.202965644186691,0.359574013224555,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000283491",NA,0.619102995045794,0.359637201017508,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000106246","PTCD1",0.261116649539266,0.359637201017508,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000230366","DSCR9",0.583068760177342,0.359672744180409,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000188107","EYS",0.338288833362757,0.35969036409992,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000255456",NA,-0.989864284812973,0.35978559638294,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000109736","MFSD10",-0.177135457628372,0.359794309099069,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000290116",NA,-1.58534048033071,0.359837908575571,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000206957",NA,-1.79861271710166,0.359866867098778,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000254236",NA,0.835007803857957,0.360136017347727,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000238259",NA,-0.698921628059038,0.36017272444385,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000238055",NA,1.19585165881309,0.36017272444385,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000274080",NA,1.14538839426037,0.36017272444385,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000176248","ANAPC2",0.179694258896332,0.36017272444385,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000110243","APOA5",1.23013632156622,0.360181777334193,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000183309","ZNF623",-0.154793144845674,0.360210508474645,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000143384","MCL1",0.162638921686887,0.360223526129183,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000240710",NA,0.813624769429037,0.360223526129183,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000252549","RNU6-759P",-0.472703453555415,0.360223526129183,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000162885","B3GALNT2",0.154561111971232,0.360285209289445,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000182704","TSKU",0.261249269982072,0.360436976378312,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000273451",NA,-0.408128640185071,0.360525498157034,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000271947",NA,1.32849364479758,0.360570533256284,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000162913","OBSCN-AS1",0.747492937802164,0.36075344403075,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000252700","RNU7-110P",0.868593202425094,0.36075344403075,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000269971",NA,0.710179958263835,0.360836522771233,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000161653","NAGS",-0.27810519428801,0.361078107155711,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000202119","RNU6-302P",0.685150585324489,0.361088732578747,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270689",NA,0.498900986166392,0.361088732578747,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000161642","ZNF385A",0.216931661679706,0.361088732578747,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000266155",NA,1.27909192715248,0.361203095827443,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279838",NA,0.340337781750154,0.361293373727436,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000131069","ACSS2",0.181578993149221,0.361390183033835,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000223812",NA,-1.05755769736505,0.361390288882157,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000107560","RAB11FIP2",0.164687285383062,0.361475529226195,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000140632","GLYR1",0.18079746435287,0.361475529226195,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000262147",NA,-0.691324876596025,0.361475529226195,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000134152","KATNBL1",-0.199033083345626,0.361535991297569,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000181315","ZNF322",0.208439593443955,0.361691207399111,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000273249",NA,0.716637898113259,0.36171526507568,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000254064","PIWIL2-DT",0.719176993618174,0.361726202494534,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000167881","SRP68",0.171227664071397,0.361726202494534,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279253",NA,-0.319255858771358,0.361726202494534,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000290870",NA,-0.403813226159753,0.36184391423455,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000291179","LOC554206",1.37473462260986,0.362137720583306,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000177800","TMEM78",1.17673222406059,0.362235445382944,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000237015",NA,0.672049196705814,0.362309405980352,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000287085",NA,-0.407572234797565,0.362392304737047,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000242272",NA,1.10455839830199,0.36254351541322,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000206962","RNU6-74P",1.31413101770819,0.362702621116257,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235967",NA,-0.488884825279759,0.362716483499232,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000231831","MTHFD1P1",-0.896308042087362,0.362742274354298,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000232716","LOC100133252",0.832954145409463,0.362789201232571,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000180739","S1PR5",-0.63167861885362,0.362827379031602,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000261499",NA,-0.334222009315206,0.362846851643325,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000289555",NA,0.839799184503904,0.3629399602121,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000265470","MIR548AQ",0.706264045689033,0.3629399602121,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000006125","AP2B1",0.138258217957512,0.3629399602121,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000068097","HEATR6",-0.163866496544103,0.3629399602121,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000278107",NA,0.980636897446927,0.3629399602121,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000009724","MASP2",0.221751005502603,0.362971738876151,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000229385",NA,0.573491161475804,0.362971738876151,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000217227","TFGP1",-0.749471346426995,0.362971738876151,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000172425","TTC36",0.678701404002702,0.362971738876151,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000291041",NA,1.27452293773872,0.362971738876151,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224629",NA,-0.40063749319929,0.36303638482329,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270016",NA,-1.38230352600135,0.363090648723844,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000055950","MRPL43",0.239744211618199,0.36316114975624,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000274340",NA,0.575843900266881,0.36316114975624,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000104164","BLOC1S6",-0.176821485904927,0.363371193993187,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000290841",NA,-0.909807948084282,0.363371193993187,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000251914","RNU7-200P",-1.83986184050252,0.363444918135351,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000240219",NA,0.692220473250901,0.363444918135351,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000258982",NA,1.62844022331288,0.363514264003275,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000004779","NDUFAB1",0.235172123421171,0.363526960249445,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000283597",NA,-1.52727237220615,0.363565052389686,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000250438",NA,2.16565432798604,0.363706141377619,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000180089","TMEM86B",0.352904170872379,0.363706141377619,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000251224","CNOT10-AS1",-0.672246389631715,0.363708776334767,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000124882","EREG",0.871168081959976,0.363900310189309,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000286585","LOC105374174",0.686973561988901,0.364051471319707,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000204623","POLR1HASP",-0.178678291605051,0.364237328691889,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000288965",NA,-1.00180638313693,0.364249690525355,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000072315","TRPC5",0.292543815289527,0.364249690525355,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000199672","RNU4-21P",-1.46089399232258,0.364275547464455,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000288072",NA,2.11274270616381,0.364325402547778,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000289851",NA,1.19213039829845,0.364341585574181,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235258","NDUFB4P6",-0.839820570004118,0.364481450888513,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000252620","RNU6ATAC24P",-0.782018850253154,0.36450127355471,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000137343","ATAT1",0.185065056240041,0.36450127355471,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000175792","RUVBL1",0.188206119497722,0.364637574740553,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000286644",NA,-0.879772150073499,0.364637574740553,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000289732",NA,1.60551484833124,0.364672508745592,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000223946",NA,0.867670255590887,0.364690015994958,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000196507","TCEAL3",-0.2372378382216,0.364707307814533,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000250062","MAPK10-AS1",-0.697143205001892,0.36499066854105,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000211445","GPX3",-0.23548202679864,0.36499066854105,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000082213","C5orf22",0.160096452639816,0.365002749173819,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000233708",NA,1.88193795655226,0.365035853745046,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000227356","GOLGA7B-DT",1.88193795655226,0.365035853745046,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000258355",NA,-0.690764170532711,0.365035853745046,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000236133",NA,1.88193795655226,0.365035853745046,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000263740","RN7SL4P",0.227764594972556,0.365162130517438,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000280890",NA,-1.12438740182707,0.365302574919016,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000226629","LINC00974",1.75196350782718,0.365302574919016,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000221944","TIGD1",0.250544203191187,0.365322682947683,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000117400","MPL",0.495520382547881,0.365335859100887,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000132677","RHBG",-1.3599400378322,0.365335859100887,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000129219","PLD2",0.178892022306648,0.365335859100887,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000166025","AMOTL1",-0.162695245684824,0.3655036046689,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000230155",NA,-1.30712217509988,0.3655036046689,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000170122","FOXD4",-0.414125491445287,0.365507041837196,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000275665",NA,-1.16203409844697,0.365507041837196,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000272420",NA,-0.728839276838592,0.365543472035559,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000231845","HMGB3P14",-0.502607700668807,0.365705403646581,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000289001",NA,1.43429824181997,0.365745151254803,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000169594","BNC1",1.63525113209571,0.365769442724403,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000072501","SMC1A",0.1381936592229,0.365788985408803,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000230833",NA,-0.784971439382977,0.365880154054565,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253573",NA,1.26378301940052,0.366140058081692,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000168813","ZNF507",0.149231807110663,0.366261825678846,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000271064",NA,0.398767926926834,0.366367179064735,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000239377",NA,-0.625372554552044,0.366367179064735,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000156886","ITGAD",1.15867482512366,0.366461003489656,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000272545",NA,1.6708177070654,0.366562387100129,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000204528",NA,-1.9031384480681,0.366619658403905,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000084110","HAL",0.639683502861437,0.366619658403905,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000197943","PLCG2",1.31905533154347,0.366619658403905,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000277399","GPR179",-0.398144650773442,0.366670314179545,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000249605",NA,1.86135513200036,0.366741247718336,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000109079","TNFAIP1",0.169207027375554,0.366741247718336,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000123130","ACOT9",-0.162279281285361,0.366741247718336,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000239670",NA,-0.765969797973798,0.366954617397874,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000285018",NA,-0.644996150035412,0.366954617397874,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000183520","UTP11",0.21340790260213,0.366966085319988,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000242307",NA,1.02035162514343,0.366966085319988,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000163626","COX18",-0.18152309556576,0.367000318733857,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000257896",NA,-1.59102801914034,0.367000318733857,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000136448","NMT1",-0.147451959577182,0.367000318733857,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000265733","SNORA74C-1",-0.659418357069969,0.367079896435213,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000218175",NA,1.09368292662348,0.367091716373432,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000100558","PLEK2",-1.04965179749643,0.367091716373432,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000258111",NA,-0.832957848059698,0.367416396524299,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000223829",NA,-1.32648886823773,0.367558293784836,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000288065",NA,-0.425498938339428,0.367605702340513,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000271127",NA,1.604212478081,0.367605702340513,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000261390","MAFTRR",-1.13898532557728,0.367667292668229,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000272853",NA,-0.57337190943184,0.367855857612188,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235214","FAM83C-AS1",1.4339868912444,0.367880845067996,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000213368",NA,-1.61658246466881,0.368031561883827,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000235174",NA,-0.499540095899596,0.368106138992721,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000276250",NA,0.731591826759734,0.368116798506089,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000178149","DALRD3",-0.199233105604868,0.368187909479903,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000232077","LINC01031",0.608944439906005,0.368285314839919,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000201736","RNA5SP160",-0.618915124118137,0.368375070714253,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000201428",NA,0.549910687387024,0.368444510689066,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000188959","C9orf152",-0.582902841134951,0.368491362692806,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000273791","BNIP3P47",-0.945516348084279,0.368648720011117,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000079432","CIC",-0.166081519080449,0.36866348045084,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000116991","SIPA1L2",0.137770764514676,0.368893322050654,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000268573",NA,-0.32673041950502,0.368964591202177,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000291217","LINC01347",0.373328715015162,0.369059831760858,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000270804",NA,0.392397246552884,0.369059831760858,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000106460","TMEM106B",0.175673140223156,0.369140690810194,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000224881",NA,-1.35755364145657,0.369182766945511,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000198824","CHAMP1",0.163192073587257,0.369294322687225,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000278784",NA,-0.289884835811619,0.369294322687225,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000267498","UQCRFS1-DT",0.850317643060407,0.369295094138776,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000182952","HMGN4",-0.251381526910787,0.369467405541547,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000278040",NA,-1.64345545146136,0.369659436442104,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000201435","RNU4-24P",-0.835550163681989,0.369674008830281,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000229891","LINC01315",-0.771685625269699,0.369674008830281,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000184788","SATL1",1.39193378332094,0.369679296801794,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000164047","CAMP",1.78601252955408,0.369697025877592,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000128045","RASL11B",0.774520071001522,0.369697025877592,TRUE,TRUE,FALSE,"Unbound"
"ENSG00000152595","MEPE",1.78601252955408,0.369697025877592,FALSE,TRUE,FALSE,"Unbound"
"ENSG00000250929",NA,1.28259907192476,0.369697025877592,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000220205","VAMP2",0.177130937964328,0.369697025877592,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000238516",NA,0.715974385521333,0.369734686828092,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000290560","GUSBP3",1.21978731695622,0.36985796339217,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000197345","MRPL21",0.247011320846602,0.369941438190899,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279294",NA,0.582132102819783,0.369941438190899,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000179593","ALOX15B",1.7222748461158,0.369941438190899,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000130816","DNMT1",-0.142918095413748,0.369973566323218,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000135070","ISCA1",-0.257198587069635,0.369977893254221,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000237106",NA,-0.922017246946116,0.370032432522638,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000251126",NA,-1.50069771154224,0.370053786674785,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000243333","RN7SL174P",-1.50069771154224,0.370053786674785,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000197858","GPAA1",-0.185458183290559,0.370053786674785,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000238886","SNORD121A",-0.92186086855678,0.370063869569283,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224289",NA,-1.44168219917956,0.37008643175979,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279980","GABARAPL3",0.866695748501861,0.37008643175979,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253584",NA,1.51224257728522,0.370129054789636,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000264497",NA,-1.3836792240005,0.370212621272942,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000163607","GTPBP8",-0.236395683476957,0.370273945928197,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000253299",NA,-0.839506827488334,0.370299823963721,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000255006","ELOCP22",1.13062560238832,0.370328031596184,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000141437","SLC25A52",1.7499588109789,0.370328031596184,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000274447",NA,0.800999534914055,0.370328031596184,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000282021",NA,-0.698064737524174,0.37034633608914,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000264235","MYL12-AS1",-0.827413991675969,0.37034633608914,TRUE,FALSE,FALSE,"Unbound"
"ENSG00000145425","RPS3A",-0.293641125051943,0.370396249943487,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000280388",NA,-0.248092468453117,0.370454508775775,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000198763","ND2",0.183360110955985,0.370504296754129,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000240463",NA,-0.648450093377708,0.370514953228224,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000233471","KRT18P62",-0.783462469354792,0.370514953228224,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000279771",NA,-1.45283765035532,0.370552909483996,FALSE,FALSE,FALSE,"Unbound"
"ENSG00000224861",NA,-0.961515903767491,0.370563348105239,FALSE,FALSE,FALSE,"Unbound"
