"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_TF","primary_category","has_promoter_peak","is_direct_target"
"ENSG00000159917.17","ZNF235",171.666813403356,1.00179828386832,0.194204278253866,5.15847690316459,2.48966812977251e-07,1.80202529367382e-06,TRUE,"Shared_TES_dominant",TRUE,TRUE
"ENSG00000085276.19","MECOM",320.932771674365,0.791470901999081,0.153616857192823,5.15223990688478,2.57393462289889e-07,1.85905616139973e-06,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000140836.17","ZFHX3",1228.57224134527,-0.651130683241894,0.127454591717236,-5.10872675883234,3.24336992056668e-07,2.31938504130124e-06,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000166860.3","ZBTB39",320.021129026286,0.766089362078788,0.149978297055364,5.10800147167953,3.2558411612931e-07,2.32732349677618e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000106459.15","NRF1",617.981106137502,0.701226061625143,0.137950744701871,5.08316256748438,3.712017323531e-07,2.63290466581125e-06,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000154727.11","GABPA",888.419968583572,0.741159987248793,0.146031537221004,5.07534195252031,3.86799750011922e-07,2.73668275534367e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000213988.11","ZNF90",187.249999901942,0.891636106722496,0.175983899954558,5.06657772076158,4.05031422643325e-07,2.85615681219607e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000181666.19","ZNF875",964.228859961063,0.626470727337476,0.123714632095976,5.06383696676614,4.10901085916445e-07,2.89574441626759e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000147124.13","ZNF41",291.665969120634,-0.810369050526262,0.160904525891078,-5.03633472109312,4.74530473996798e-07,3.31731861303215e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000133111.4","RFXAP",67.0053534878447,-1.28693395175223,0.256425527304255,-5.01874351310292,5.20105351658691e-07,3.6173092926172e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000107485.18","GATA3",192.73872611701,-0.848329779454714,0.169295469671181,-5.0109420004115,5.41642389798071e-07,3.75403156430542e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000140262.18","TCF12",4482.17179367473,0.614436990092207,0.122717637646413,5.00691670632208,5.53088464025416e-07,3.82867514693608e-06,TRUE,"Shared_TES_dominant",TRUE,TRUE
"ENSG00000168505.7","GBX2",16.010153048594,3.27941753428609,0.655216264596659,5.00509177119535,5.58354236029083e-07,3.86377727954826e-06,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000213347.11","MXD3",132.908272135127,-1.00991428186607,0.201917043740598,-5.00162969483401,5.68477037079735e-07,3.92959462668385e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000086102.19","NFX1",1347.53005274247,-0.64617674881998,0.129476366690169,-4.99069262861115,6.01631689265552e-07,4.14696128672327e-06,TRUE,"Shared_TEAD1_dominant",TRUE,TRUE
"ENSG00000106689.11","LHX2",49.2090598009272,1.5376748734618,0.309803684062307,4.96338472576894,6.92751643435216e-07,4.74423141617085e-06,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000125846.17","ZNF133",454.612086698076,0.696345254782462,0.140359381287088,4.96115933539328,7.00736801505206e-07,4.79538259366958e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000177311.12","ZBTB38",2550.63187973596,-0.616703028826861,0.124327638135587,-4.96030519098503,7.03825138097399e-07,4.81424331270488e-06,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000197008.10","ZNF138",404.199832747646,0.782263175243703,0.157709428434459,4.96015477964144,7.04370337882418e-07,4.81700254422991e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000084093.19","REST",3098.30956499047,-0.583667916369366,0.117877292903891,-4.95148727961751,7.36484345688118e-07,5.02600981195426e-06,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000197935.7","ZNF311",22.5513308483543,-2.07371351609126,0.419239300261648,-4.94637195224077,7.56094235999407e-07,5.15102467076371e-06,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000134532.20","SOX5",1102.50122726049,-0.644566964996708,0.130331701264297,-4.94558851564136,7.59141653247299e-07,5.17074868207424e-06,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000103343.13","ZNF174",159.224339282852,0.913097189197972,0.18475629797664,4.94217084450036,7.72574686410378e-07,5.25697454887575e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000112033.14","PPARD",1471.95974444655,-0.59199298036074,0.119834373521688,-4.94009325507592,7.80852167788982e-07,5.30373653978327e-06,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000109787.13","KLF3",2252.95516527194,0.611725811268903,0.12410604150185,4.92905747267578,8.26272671196353e-07,5.58877540724765e-06,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000109320.14","NFKB1",798.482829360816,-0.608592376422798,0.123554850301645,-4.92568583861329,8.40649704546475e-07,5.67697597694526e-06,TRUE,"Shared_equivalent",FALSE,TRUE
"ENSG00000184517.12","ZFP1",241.812478189413,0.933011177501942,0.190087332181052,4.90832906536496,9.18556391397558e-07,6.1736295019771e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000168610.16","STAT3",7180.7403670733,-0.54470491622428,0.111240218725718,-4.8966544875945,9.74820163116048e-07,6.52466823659624e-06,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000121454.6","LHX4",118.705860454297,-1.0128708649765,0.206958119896667,-4.89408613434555,9.87635789156562e-07,6.60263973353082e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000140548.10","ZNF710",455.812873899134,0.698893713593947,0.142942599568467,4.88933121199597,1.01179134234564e-06,6.75084036864989e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000157933.11","SKI",1966.52923526206,-0.617454211648309,0.126324289814145,-4.88785025078504,1.01943023744469e-06,6.796468362222e-06,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000152439.13","ZNF773",305.32080304298,-0.747882844805169,0.15314326858543,-4.88355023184036,1.041925907064e-06,6.93963513944116e-06,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000173404.5","INSM1",9.10742657750271,6.25651077909651,1.28165312003524,4.88159446678089,1.05231491090606e-06,7.00333716568516e-06,TRUE,"Shared_equivalent",FALSE,TRUE
"ENSG00000198182.13","ZNF607",136.309191193885,0.949162012663079,0.19554083003002,4.85403489653471,1.20974434014764e-06,7.9946684331002e-06,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000037965.6","HOXC8",90.8413557729464,-1.11920235755265,0.230681196140872,-4.85172773627019,1.22390564333218e-06,8.08039395387899e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000146757.14","ZNF92",628.232400230207,-0.750631413811072,0.155038230220877,-4.84158915347315,1.28804862699442e-06,8.48079778285454e-06,TRUE,"Shared_TEAD1_dominant",FALSE,TRUE
"ENSG00000104856.15","RELB",813.240432417084,-0.719709105986969,0.14933599871084,-4.81939460143528,1.43994499732939e-06,9.41340486321878e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000185129.8","PURA",1273.9460152794,-0.605878184973887,0.125819723267679,-4.81544680943937,1.46870883420235e-06,9.57932059911393e-06,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196417.13","ZNF765",603.227597226281,0.665773488855696,0.138454744964819,4.80860001601872,1.51990979243319e-06,9.89047812823192e-06,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000122482.22","ZNF644",1904.09788208024,-0.588102673637265,0.12240524464143,-4.80455453816568,1.55096422006792e-06,1.00829000243573e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000251247.13","ZNF345",211.400385466969,0.850465377565138,0.177081543738206,4.80267655008954,1.56558673314832e-06,1.01662875457049e-05,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000175727.15","MLXIP",2065.93655498893,0.619940653298532,0.129349769578715,4.79274648356655,1.64513460039817e-06,1.06522935772636e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000175691.9","ZNF77",170.610302019613,0.945860882066255,0.197606705544183,4.78658292218109,1.69644865634111e-06,1.0972004561804e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000089225.20","TBX5",8.5580492119358,6.15094170020692,1.29169816413313,4.76190326114992,1.9177561541881e-06,1.22979688588751e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000105717.14","PBX4",79.3249104496551,1.16116578187701,0.244526056673184,4.74863823379338,2.04790890476611e-06,1.30955138699351e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000167384.11","ZNF180",468.913120635246,0.672957214532182,0.142330257881931,4.72813879878183,2.26587275996387e-06,1.43756380109176e-05,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000181690.8","PLAG1",614.298235230877,0.650077338414967,0.138586732014855,4.69076172706985,2.72189802528996e-06,1.70806266623036e-05,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000153879.9","CEBPG",1579.12884346434,-0.694776794722431,0.148733847829454,-4.67127560311018,2.99334987597703e-06,1.86908287844095e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000138378.19","STAT4",19.6816719529543,2.39979736129332,0.514408513469985,4.66515871812714,3.08378917243795e-06,1.92202111209858e-05,TRUE,"Shared_equivalent",FALSE,TRUE
"ENSG00000137709.10","POU2F3",13.6402190511957,3.605542321829,0.774292989995012,4.65656071851074,3.21535482082978e-06,1.99961868462003e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000165156.15","ZHX1",1169.8649572734,-0.690543156442355,0.14836687948794,-4.6542945354491,3.25091823364781e-06,2.0186464040149e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000170549.4","IRX1",1587.31773129202,0.623494975159382,0.134063895845137,4.65072994655927,3.30762217883068e-06,2.05099142333918e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000163435.16","ELF3",75.6239218919131,1.15145006035221,0.248333948056233,4.63670017476416,3.54015344617872e-06,2.18756066471291e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000131127.14","ZNF141",699.005522497473,0.60587504562448,0.131248494814065,4.61624376327363,3.90747948948186e-06,2.4001675099226e-05,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000186564.6","FOXD2",58.6076754349331,1.2868838518412,0.279083446442464,4.61110778244065,4.0052878703592e-06,2.45624875212784e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000162702.8","ZNF281",1060.41833170012,-0.687139183189389,0.149193632478678,-4.60568706434298,4.11106230732054e-06,2.51747907797123e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000178403.4","NEUROG2",12.1518251283888,4.86570705288058,1.05862915340087,4.59623375877131,4.3019605309155e-06,2.62727427749259e-05,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000067082.15","KLF6",2030.29566739817,0.664009280298034,0.14447069635873,4.59615200198979,4.30364798037916e-06,2.62783236738305e-05,TRUE,"Shared_high",TRUE,TRUE
"ENSG00000166454.10","ATMIN",1321.40724208649,0.656577389431128,0.143267782402995,4.5828683770944,4.58640753004914e-06,2.78995506770611e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000029639.11","TFB1M",272.587985870734,-0.704106831746476,0.154315076307996,-4.56278704966685,5.04790080315023e-06,3.0504731272266e-05,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000198440.9","ZNF583",247.313681741381,0.828155755537294,0.181776044233682,4.55591251877315,5.21586424532294e-06,3.1463767836109e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000102974.16","CTCF",1433.76869058733,0.575697573433879,0.126365513406084,4.55581240416311,5.21834940814863e-06,3.14731698678964e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000135547.9","HEY2",24.3018031555106,2.16404098726168,0.476126180924785,4.54509975288155,5.49092434634979e-06,3.2982443536129e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000164048.14","ZNF589",210.126172145872,0.765790264851229,0.169422242291257,4.52001020937231,6.1836649266156e-06,3.6895613951744e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000213928.10","IRF9",472.687560435517,0.6215503528539,0.137662654207138,4.51502520007108,6.33092370905719e-06,3.77278625525008e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000198939.8","ZFP2",24.999444768305,1.91456421974705,0.424340848174331,4.51185462814671,6.42632283145907e-06,3.82570185742822e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000171574.19","ZNF584",345.377372188828,-0.671813057735142,0.149671946420638,-4.48857032865115,7.17027531877783e-06,4.23729839993468e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000198081.11","ZBTB14",255.427213128901,0.876217675995497,0.196211882465298,4.46567080946519,7.98182604467686e-06,4.68186266768405e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000006704.11","GTF2IRD1",1116.66912757316,0.538063788287576,0.120896932149377,4.45059918991789,8.56310308738575e-06,4.99521699591824e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000167554.15","ZNF610",344.328065789534,0.760643157810124,0.170914737983745,4.4504246198035,8.57006714507041e-06,4.9975629319099e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000152284.5","TCF7L1",200.447855644717,-0.773410628963214,0.173955470179128,-4.44602649268119,8.74731655629042e-06,5.09305534425905e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000180938.6","ZNF572",38.0579713653937,1.48410793557641,0.334495303078127,4.43685732480906,9.12817517518411e-06,5.30752917409541e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000123364.5","HOXC13",179.755052000766,0.916169014623343,0.207048733570272,4.42489552495813,9.64889678850348e-06,5.59306699849635e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000115844.11","DLX2",198.384502135121,-0.761523300852717,0.173042853787204,-4.40077867525916,1.0786310116188e-05,6.20683350883744e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000173041.12","ZNF680",547.326194262523,-0.575590143111612,0.130983859982014,-4.39435929885292,1.11099932887127e-05,6.38012260407428e-05,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000164684.13","ZNF704",97.6370025873117,-0.974263550918175,0.221851926623034,-4.39150367431167,1.12569433003768e-05,6.45796064899844e-05,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000143190.23","POU2F1",1788.36592186717,0.519346140042862,0.118503250813839,4.38254762191058,1.17299514962156e-05,6.7111839720979e-05,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000198298.13","ZNF485",110.807212134427,1.0414140452004,0.237626417308671,4.38256847447911,1.1728828462683e-05,6.7111839720979e-05,TRUE,"Shared_TEAD1_dominant",FALSE,TRUE
"ENSG00000160199.15","PKNOX1",468.918505795736,0.631443748687697,0.14419471740707,4.37910458886711,1.19167932999688e-05,6.80776378764445e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000167685.15","ZNF444",708.712165272202,0.602638178063454,0.137632994128037,4.37858801140976,1.19450701065001e-05,6.82162308973763e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197497.11","ZNF665",98.9030473625812,0.949894407602904,0.216971609181294,4.37796636706144,1.19791830466197e-05,6.83995444154611e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000153560.12","UBP1",2482.67758474624,0.561911629660126,0.128669003095994,4.36710953018662,1.25901599416356e-05,7.16740408437812e-05,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000179111.9","HES7",62.0085532232601,1.23353721861144,0.284566413341735,4.33479553727265,1.45895662192777e-05,8.21854702050456e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000173258.13","ZNF483",760.059678301094,-0.621664972548994,0.143600719463852,-4.32912157313728,1.49705278220735e-05,8.41361497452336e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000166704.13","ZNF606",382.76673055091,0.657165587419276,0.151975878385919,4.32414403126861,1.53125234536525e-05,8.58876810887825e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197587.12","DMBX1",29.6813854198267,-1.61291773625149,0.373664004415241,-4.3164921351619,1.58528326738528e-05,8.86547613212765e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000102935.12","ZNF423",15.8539772265783,2.76221945320732,0.64302901284751,4.29563736319681,1.74192135362272e-05,9.66507424695469e-05,TRUE,"Unbound",FALSE,FALSE
"ENSG00000170485.17","NPAS2",63.3547287202836,-1.07471713910225,0.250360890819576,-4.29267181301393,1.76535847769462e-05,9.78871968173862e-05,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000174282.12","ZBTB4",4414.62453681569,-0.505483352137504,0.118147501188281,-4.27840916696122,1.88233773236796e-05,0.000103915566541646,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000143067.5","ZNF697",1493.59751337927,-0.49631873961884,0.116487638967774,-4.26069876612526,2.03788751336749e-05,0.00011186645613133,TRUE,"Unbound",FALSE,FALSE
"ENSG00000168214.22","RBPJ",1952.60357268655,-0.509738669727487,0.119850602854608,-4.25311727756478,2.10815096159418e-05,0.000115387805129602,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000118620.13","ZNF430",357.174369086485,-0.660078418365689,0.156566591694523,-4.21595955574973,2.48718336512033e-05,0.000134551114104806,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000168269.10","FOXI1",10.6388637599583,3.64194300814606,0.865191227653547,4.20940815364395,2.56040496957584e-05,0.000138138240162885,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000143437.21","ARNT",1193.3416242448,0.534082891854896,0.127430800237501,4.19116015013241,2.77531666026034e-05,0.000148693937406503,TRUE,"Unbound",FALSE,FALSE
"ENSG00000159915.13","ZNF233",83.1030807237155,1.23525617849529,0.295342608999935,4.18245163702594,2.88382376073662e-05,0.000154070030677416,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000182742.6","HOXB4",24.2170083413747,-1.7188659119054,0.411571865857282,-4.17634453298963,2.96231038479634e-05,0.000157940290614914,TRUE,"Unbound",FALSE,FALSE
"ENSG00000167380.17","ZNF226",756.592067043883,0.571947490816703,0.136984302039076,4.17527762161792,2.9762286736625e-05,0.000158607680556899,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000005513.10","SOX8",5.78908182872926,5.61473742615666,1.34669641581462,4.16926737178571,3.05580337594689e-05,0.000162389751367591,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196967.11","ZNF585A",495.785362239822,0.622399658707737,0.149566763201112,4.16135005790585,3.16371692786588e-05,0.000167783195325134,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000198453.15","ZNF568",283.077541758548,0.659876904895535,0.158934009849494,4.15189238301116,3.29737319881422e-05,0.000174517252753695,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000075407.19","ZNF37A",505.50508880879,-0.602054711338619,0.145299395346971,-4.14354588263033,3.4197661130157e-05,0.000180516884734914,TRUE,"Unbound",FALSE,FALSE
"ENSG00000130803.15","ZNF317",1518.94722649581,0.53243481173646,0.128559145650714,4.14155530547041,3.44958669110526e-05,0.00018197788588828,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000114439.19","BBX",4473.17175563903,-0.470392769893258,0.113646880645656,-4.13907330514343,3.4871152345086e-05,0.000183726299800791,TRUE,"Shared_TES_dominant",FALSE,TRUE
"ENSG00000275410.6","HNF1B",9.81252030223465,4.016244097712,0.970422679520082,4.13865440541663,3.49348723532888e-05,0.000183963823138167,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000135457.11","TFCP2",447.151579862243,0.574482125981597,0.138893306691312,4.13613974400057,3.53197149241721e-05,0.000185804565052544,TRUE,"Unbound",FALSE,FALSE
"ENSG00000172733.12","PURG",57.3434062974423,-1.10202492539156,0.266498199360743,-4.1352058964564,3.54636529555732e-05,0.000186475133683423,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000157657.15","ZNF618",1256.36238049471,0.53164963989821,0.128784455332276,4.12821282294129,3.65593664209395e-05,0.000191702463505167,TRUE,"Unbound",FALSE,FALSE
"ENSG00000178665.16","ZNF713",202.224260905969,-0.681839494118524,0.165939331944437,-4.10896853765103,3.97430210235667e-05,0.000207149138887297,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000188868.14","ZNF563",128.127002357024,0.854028653189468,0.208415558802225,4.09772023786331,4.17239121788164e-05,0.00021654359799695,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000126456.16","IRF3",527.694470060738,0.610233558846141,0.149013448403538,4.09515762089867,4.21881266001504e-05,0.000218552125111165,TRUE,"Unbound",FALSE,FALSE
"ENSG00000177853.15","ZNF518A",496.653822721784,-0.542769379789968,0.132541746133992,-4.0950824598407,4.22018156072358e-05,0.000218589703041565,TRUE,"Unbound",FALSE,FALSE
"ENSG00000131196.18","NFATC1",146.241793231622,0.836552536950868,0.204363827591847,4.09344719566332,4.25006899089606e-05,0.000220003571293443,TRUE,"Unbound",FALSE,FALSE
"ENSG00000159387.8","IRX6",13.5847484131196,2.71852035872715,0.665187162093958,4.08685030867021,4.37269045672594e-05,0.000225766149010589,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000197779.15","ZNF81",779.507607231768,0.560455767553142,0.13742479279777,4.0782726038226,4.53715491677239e-05,0.000233760167166578,TRUE,"Unbound",FALSE,FALSE
"ENSG00000171827.11","ZNF570",350.793985997811,0.632824856746362,0.155852764628394,4.06040186874601,4.89883238366742e-05,0.000250910039819685,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000133937.5","GSC",30.9601406414762,-1.58147764675059,0.390979260018141,-4.04491441995469,5.23422410957998e-05,0.00026656090637813,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000179909.16","ZNF154",318.114718441324,0.712521363226932,0.17642924201528,4.03856727540225,5.37786700829735e-05,0.000273179881169201,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196391.11","ZNF774",372.163464319003,0.572060254229643,0.142083463642708,4.02622683571526,5.66790142144428e-05,0.00028696866222033,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000118513.20","MYB",33.0375347935776,1.4234982068841,0.35390625836127,4.02224649395994,5.76456836117406e-05,0.000291558752370995,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197362.15","ZNF786",527.499915536921,0.549362675724858,0.136678092479688,4.01939086036412,5.83488029863892e-05,0.0002947200207943,TRUE,"Unbound",FALSE,FALSE
"ENSG00000177125.6","ZBTB34",638.763839731634,0.542267314879496,0.135366193510447,4.00592866517772,6.17742917714988e-05,0.000310636438622394,TRUE,"Unbound",FALSE,FALSE
"ENSG00000105750.15","ZNF85",144.760023238329,-0.776578171897261,0.193947409709431,-4.0040657055473,6.22630591047488e-05,0.000312862661489661,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000127528.6","KLF2",53.9068885901329,-1.21509969001533,0.304644440899498,-3.98858317068778,6.64690989158071e-05,0.00033271770586091,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000072310.18","SREBF1",1433.44804923149,-0.543184818827232,0.136662206335875,-3.97465278361045,7.04820051980911e-05,0.000350737291615699,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000102034.18","ELF4",983.776041119772,-0.499996728414257,0.125882318697585,-3.97193770807027,7.12903639566923e-05,0.000354500231720235,TRUE,"Unbound",FALSE,FALSE
"ENSG00000136870.11","ZNF189",582.115685085398,-0.544727996585548,0.137254623013016,-3.9687406123573,7.22534779495596e-05,0.000358921634833378,TRUE,"Unbound",FALSE,FALSE
"ENSG00000087510.7","TFAP2C",2346.19980310112,0.469200696263646,0.118608162043502,3.95588877004565,7.62506351361471e-05,0.000376739138080676,TRUE,"Shared_high",FALSE,TRUE
"ENSG00000177045.11","SIX5",59.3906303501826,-1.16044285724038,0.294010676612518,-3.94694121523264,7.91559818717013e-05,0.000390185806445792,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000009950.16","MLXIPL",19.092772044969,1.9676889084944,0.498650364624775,3.94602921823801,7.94579218780579e-05,0.000391446945664086,TRUE,"Unbound",FALSE,FALSE
"ENSG00000122386.11","ZNF205",119.007303523187,-0.861033030735588,0.218784015421249,-3.93553902499571,8.30101734350332e-05,0.000407882188809664,TRUE,"Unbound",FALSE,FALSE
"ENSG00000112333.12","NR2E1",171.95826136176,-0.884019086529413,0.225224605681913,-3.92505554112468,8.67097292814435e-05,0.000424647647668984,TRUE,"Unbound",FALSE,FALSE
"ENSG00000221923.9","ZNF880",286.911056107657,0.626837950473952,0.159947197778945,3.91903052493782,8.89058556560363e-05,0.000434776001284803,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000204611.7","ZNF616",284.012664144641,0.620191447626401,0.158899844325463,3.90303370188398,9.49944692257823e-05,0.000462089664995185,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196345.13","ZKSCAN7",53.5185509740094,1.08715734397295,0.279833996280606,3.88500810631597,0.000102326474056806,0.000494427549183725,TRUE,"Unbound",FALSE,FALSE
"ENSG00000169635.10","HIC2",277.942093949118,0.630433996604935,0.162307007147139,3.88420689707757,0.000102664458110691,0.000495778548920096,TRUE,"Unbound",FALSE,FALSE
"ENSG00000180806.5","HOXC9",84.6033702180551,-0.944181039778596,0.244042041266802,-3.86892780800156,0.000109314999862278,0.000525504092176885,TRUE,"Unbound",FALSE,FALSE
"ENSG00000137338.6","PGBD1",161.977008242482,-0.760963419131191,0.197266523946047,-3.85753955566894,0.000114534148318787,0.000548111573695766,TRUE,"Shared_TES_dominant",FALSE,TRUE
"ENSG00000176692.8","FOXC2",9.37378026790887,3.226010225016,0.838764967619319,3.84614325771431,0.00011999162344867,0.000571811933965269,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197063.11","MAFG",2096.17344559486,0.540228904717347,0.14060451385185,3.84218749397025,0.000121942625049192,0.000580295193005177,TRUE,"Unbound",FALSE,FALSE
"ENSG00000186777.13","ZNF732",21.5145888715472,1.96433521477435,0.511392217914721,3.84115194944542,0.000122458278067445,0.000582464047563521,TRUE,"Unbound",FALSE,FALSE
"ENSG00000004848.8","ARX",28.9970886223484,1.45400588620406,0.3789790727447,3.83663898819962,0.000124729617934467,0.000592230313390828,TRUE,"Shared_TES_dominant",FALSE,TRUE
"ENSG00000197114.12","ZGPAT",74.6804026592513,-0.999025553556806,0.261272878207139,-3.82368640944343,0.000131471109720343,0.000621128038035115,TRUE,"Unbound",FALSE,FALSE
"ENSG00000121068.14","TBX2",610.465866265338,0.663354651892402,0.173506963582133,3.82321630323724,0.00013172212970457,0.000622126988571304,TRUE,"Unbound",FALSE,FALSE
"ENSG00000204604.13","ZNF468",323.808129585173,-0.567472823328326,0.149342875144601,-3.79979843550536,0.000144813825202976,0.000678207088721174,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000043039.7","BARX2",4.51820252832259,5.22910130995656,1.38041522825976,3.78806405703643,0.000151825709618175,0.000708506072854812,TRUE,"Unbound",FALSE,FALSE
"ENSG00000198538.11","ZNF28",333.573454625052,-0.557404854795839,0.147327078667684,-3.78345148656034,0.000154668482891027,0.000721078647658855,TRUE,"Unbound",FALSE,FALSE
"ENSG00000118495.21","PLAGL1",321.424808206292,-0.609349697340043,0.161067419051812,-3.78319650819032,0.000154827080850926,0.000721718990303864,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000198597.10","ZNF536",66.1155871603413,0.973262005014662,0.257648977373458,3.7774728040311,0.000158427798558429,0.000736784701729563,TRUE,"Shared_high",FALSE,TRUE
"ENSG00000120693.15","SMAD9",215.35370366472,-0.632483242757347,0.167491286855156,-3.77621579386579,0.0001592290538929,0.000740105706435964,TRUE,"Unbound",FALSE,FALSE
