"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","tes_peaks","tead1_peaks"
"ENSG00000146197.9","SCUBE3",3586.16803843665,0.642346837897835,0.147635426956336,4.3508990432751,1.35580470694804e-05,7.6782217881979e-05,"ENSG00000146197",1,2
"ENSG00000178722.15","LINC03122",5.37070436868053,0.417063351279407,0.812548537547252,0.513278077563648,0.607756816661284,0.744313655478458,"ENSG00000178722",1,1
"ENSG00000117425.14","PTCH2",124.755530266024,-0.298547285032706,0.200241420575926,-1.49093671116614,0.135978111874528,0.254471076202632,"ENSG00000117425",0,0
"ENSG00000165684.6","SNAPC4",740.810763099901,-0.430056954971714,0.13448318401358,-3.1978492933978,0.00138456618606649,0.00524080055809078,"ENSG00000165684",0,0
"ENSG00000164818.16","DNAAF5",825.944037543605,0.55026018711096,0.126439873171464,4.35195143200404,1.34931156392312e-05,7.64527359521943e-05,"ENSG00000164818",0,0
"ENSG00000118965.16","WDR35",754.602328813499,-0.0793798027486401,0.129031550684568,-0.615196843930776,0.538424731820133,0.686970337319846,"ENSG00000118965",0,0
"ENSG00000117697.15","NSL1",485.728805261916,-0.098590218223763,0.141790339042281,-0.695323947242725,0.486852310034205,0.642328640687616,"ENSG00000117697",0,0
"ENSG00000095380.11","NANS",389.560808330322,-0.830811065975474,0.166222584937241,-4.99818400904518,5.78727468208734e-07,3.99557208132404e-06,"ENSG00000095380",0,1
"ENSG00000157764.14","BRAF",3872.58863899822,-0.374715327062433,0.115716521767916,-3.23821802917626,0.0012027885145201,0.0046186208751095,"ENSG00000157764",2,0
"ENSG00000111186.13","WNT5B",93.5819539187142,0.159219039603984,0.232229659129732,0.685610271317834,0.492958902730192,0.647727001017494,"ENSG00000111186",2,3
"ENSG00000175309.15","PHYKPL",1263.37382298516,-0.273905853409335,0.117235377877362,-2.33637540449491,0.0194716846720661,0.0528919780040576,"ENSG00000175309",0,0
"ENSG00000235162.9","C12orf75",141.656701936014,0.0408620709180846,0.230353689305719,0.177388393653437,0.859203323273449,0.920733752443451,"ENSG00000235162",0,3
"ENSG00000132702.13","HAPLN2",10.0262720834997,3.62755935794657,0.886231500934198,4.09324127400422,4.25384678832718e-05,0.000220165576269842,"ENSG00000132702",0,0
"ENSG00000136842.14","TMOD1",1198.35194936242,5.24220947535354,0.170334830427949,30.7759103771261,5.50574970504597e-208,1.10011356459413e-204,"ENSG00000136842",0,0
"ENSG00000178015.5","GPR150",4.42902607890549,2.71724549607231,1.14057355407203,2.38235007849455,0.0172025350339181,0.0476231222520072,"ENSG00000178015",2,2
"ENSG00000198727.2","CYTB",9721.57984003752,-0.314255224637291,0.134239300921815,-2.34100760715614,0.0192317752523356,0.052331342979675,"ENSG00000198727",0,0
"ENSG00000224892.6","RPS4XP16",19.0551265014885,1.18082194838905,0.448013269772519,2.63568520858459,0.00839675883028433,0.025695594950189,"ENSG00000224892",0,0
"ENSG00000145715.15","RASA1",1436.48974372516,-0.779106186200119,0.126140626606754,-6.1764889485526,6.55427952029015e-10,6.33027485769735e-09,"ENSG00000145715",3,1
"ENSG00000137965.11","IFI44",6552.49140226703,0.636715068417532,0.154919214004978,4.10998127318845,3.95691205738135e-05,0.000206337716863877,"ENSG00000137965",0,1
"ENSG00000180398.13","MCFD2",2747.6324296187,0.0875922938033659,0.143624471217099,0.609870261391345,0.541947753630183,0.689858770669292,"ENSG00000180398",0,0
"ENSG00000144228.9","SPOPL",876.05185431693,-0.976295560822191,0.126571715648234,-7.71337858400762,1.225299222998e-14,1.76509601385904e-13,"ENSG00000144228",0,0
"ENSG00000165572.8","KBTBD6",295.264114737464,-1.16513053761728,0.150942326731905,-7.71904450424117,1.17204978354057e-14,1.68910424468843e-13,"ENSG00000165572",0,0
"ENSG00000203910.9","C1orf146",13.0633983226526,1.12705126046296,0.563224879177138,2.00106796082866,0.0453850665136813,0.10668050234148,"ENSG00000203910",0,0
"ENSG00000248738.6","LOC101929237",1.85182517443592,2.891533604112,1.56285687440306,1.85015893103867,0.0642906462678748,0.140855564527036,"ENSG00000248738",0,0
