"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","tes_peaks","tead1_peaks"
"ENSG00000157557.13","ETS2",914.109981498297,0.145272503713236,0.152435130233012,0.953011969689481,0.340584006057521,0.502103099594717,"ENSG00000157557",1,3
"ENSG00000162222.14","TTC9C",330.361198612973,-0.148880645339402,0.164541105392595,-0.904823417736092,0.365558943445538,0.527744748648818,"ENSG00000162222",0,0
"ENSG00000140391.15","TSPAN3",4054.57245091407,0.137110692166515,0.176553378857294,0.776596251252378,0.437397013948111,0.597201813391165,"ENSG00000140391",0,0
"ENSG00000074047.22","GLI2",8.09242020275241,0.474028363952897,0.696170381448639,0.680908548517256,0.495929358623649,0.650213387900575,"ENSG00000074047",0,0
"ENSG00000152455.16","SUV39H2",203.608919530974,0.125112945586063,0.19204452990533,0.651478829663822,0.514737438708611,0.666003935476102,"ENSG00000152455",0,0
"ENSG00000175592.9","FOSL1",613.111612366876,0.0786130295832807,0.146666104635628,0.535999982944825,0.591958562235821,0.731436080759366,"ENSG00000175592",0,1
"ENSG00000170734.12","POLH",821.379928282033,0.0653391145325767,0.123694396817512,0.528230188380904,0.597339578948466,0.735907109303696,"ENSG00000170734",0,0
"ENSG00000119541.10","VPS4B",802.139729048656,0.0688362530304585,0.145621510802815,0.472706625902744,0.636422498741572,0.765855861218751,"ENSG00000119541",0,0
"ENSG00000073111.14","MCM2",849.799985195341,0.0626558060505748,0.133597676112091,0.468988741974865,0.639077683120498,0.767969389756149,"ENSG00000073111",0,0
"ENSG00000179431.7","FJX1",226.34158788904,0.0807075401942431,0.180541210851711,0.447031122775247,0.654852588636175,0.780382849101656,"ENSG00000179431",4,2
"ENSG00000134308.14","YWHAQ",6049.22551898184,0.0542151912052378,0.158572866103931,0.341894502743643,0.732430286801218,0.836922393180064,"ENSG00000134308",1,1
"ENSG00000074219.14","TEAD2",159.556908668919,-0.0562790311140778,0.180777597638317,-0.311316401198536,0.755560100017643,0.851779234298888,"ENSG00000074219",0,0
"ENSG00000099860.9","GADD45B",999.744066980715,-0.0546398786320334,0.196850277003698,-0.277570748000557,0.78134188975605,0.869433132047511,"ENSG00000099860",1,10
"ENSG00000185920.19","PTCH1",223.443339308473,0.043899107069435,0.17324814898085,0.253388606618171,0.799967931047552,0.881654811024035,"ENSG00000185920",0,2
"ENSG00000167771.6","RCOR2",16.8470271094339,-0.113349777209948,0.460626256097757,-0.246077542713701,0.805622206967681,0.885668170311288,"ENSG00000167771",0,0
"ENSG00000120686.12","UFM1",829.75875149477,-0.0440310262040076,0.179896650089371,-0.244757343631098,0.806644324271395,0.886361543908736,"ENSG00000120686",0,0
"ENSG00000166265.13","CYYR1",4.74425672749418,0.185750109812708,0.833643273338574,0.222817259796047,0.823677734305227,0.897990348200403,"ENSG00000166265",1,1
"ENSG00000164924.18","YWHAZ",11855.4266942588,0.0311333370498908,0.152759410891049,0.203806344030063,0.838504835076329,0.907629847292079,"ENSG00000164924",0,2
"ENSG00000104611.12","SH2D4A",14.9554991013855,0.0705585900014487,0.479079227513144,0.147279585399083,0.882911345244921,0.936332581182625,"ENSG00000104611",0,3
"ENSG00000108055.11","SMC3",1836.60855798281,-0.0196599026286986,0.134270696635706,-0.1464199048735,0.883589914830346,0.936665180557182,"ENSG00000108055",1,1
"ENSG00000170027.7","YWHAG",6562.58116938548,0.0159862193505473,0.126687621814839,0.126186119224119,0.899584598788216,0.945464307186036,"ENSG00000170027",0,0
"ENSG00000163960.12","UBXN7",4481.76995306562,-0.010510455118464,0.110506204854338,-0.0951119001174472,0.924225946001792,0.959829611525892,"ENSG00000163960",0,0
"ENSG00000185651.16","UBE2L3",986.786312663124,0.00807807505996543,0.14003191913894,0.0576873837739119,0.953997643250634,0.975742734212687,"ENSG00000185651",0,0
"ENSG00000129484.14","PARP2",203.209586587802,0.00973056548782203,0.193980943769015,0.0501624814209008,0.959992909383151,0.978776804259565,"ENSG00000129484",0,0
"ENSG00000073282.14","TP63",15.0491342836763,-0.0216663735758122,0.488291722351216,-0.0443717814250149,0.964608054647906,0.981767818719935,"ENSG00000073282",13,5
"ENSG00000113249.14","HAVCR1",1.82661564766943,0.0516275440657993,1.39331964280345,0.0370536253705011,0.97044224820658,0.984352074984506,"ENSG00000113249",0,0
