"ensembl_id","symbol","expr_direction","n_dmrs","mean_dmr_logFC","predominant_dmr_direction"
"ENSG00000173166","RAPH1","DOWN",2,5.66192883232078,"Hypermethylated"
"ENSG00000173226","IQCB1","DOWN",2,3.6028303509007,"Hypermethylated"
"ENSG00000173227","SYT12","DOWN",4,5.67534028895523,"Hypermethylated"
"ENSG00000173258","ZNF483","DOWN",2,3.50775430316242,"Hypermethylated"
"ENSG00000173406","DAB1","UP",3,1.61104220014674,"Hypermethylated"
"ENSG00000173421","IHO1","UP",1,5.62545099466521,"Hypermethylated"
"ENSG00000173436","MICOS10","DOWN",2,5.87300906237649,"Hypermethylated"
"ENSG00000173480","ZNF417","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000173482","PTPRM","UP",1,-3.51826140935855,"Hypomethylated"
"ENSG00000173546","CSPG4","UP",2,5.82989461834238,"Hypermethylated"
"ENSG00000173548","SNX33","DOWN",2,5.62543181013615,"Hypermethylated"
"ENSG00000173575","CHD2","DOWN",4,0.531519233542157,"Hypermethylated"
"ENSG00000173581","CCDC106","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000173599","PC","DOWN",11,5.83537365599679,"Hypermethylated"
"ENSG00000173611","SCAI","UP",5,-0.00108691515430994,"Hypomethylated"
"ENSG00000173638","SLC19A1","UP",2,5.83663645407153,"Hypermethylated"
"ENSG00000173662","TAS1R1","UP",1,5.6254126256071,"Hypermethylated"
"ENSG00000173706","HEG1","UP",1,6.05411685734633,"Hypermethylated"
"ENSG00000173715","TOP6BL","UP",2,5.61304467194672,"Hypermethylated"
"ENSG00000173786","CNP","DOWN",2,5.76968486174167,"Hypermethylated"
"ENSG00000173801","JUP","UP",8,5.30299845764625,"Hypermethylated"
"ENSG00000173805","HAP1","UP",1,3.52842973587166,"Hypermethylated"
"ENSG00000173889","PHC3","DOWN",1,6.03313991363385,"Hypermethylated"
"ENSG00000173890","GPR160","UP",3,4.36279379357489,"Hypermethylated"
"ENSG00000173894","CBX2","UP",3,4.85647666088485,"Hypermethylated"
"ENSG00000173898","SPTBN2","UP",5,5.22961589868208,"Hypermethylated"
"ENSG00000173918","C1QTNF1","DOWN",5,4.69704077437343,"Hypermethylated"
"ENSG00000173933","RBM4","DOWN",2,4.70617078428238,"Hypermethylated"
"ENSG00000173950","XXYLT1","DOWN",20,4.24929372627247,"Hypermethylated"
"ENSG00000174004","NRROS","UP",6,4.1096481486205,"Hypermethylated"
"ENSG00000174059","CD34","DOWN",2,4.80879014459616,"Hypermethylated"
"ENSG00000174099","MSRB3","DOWN",1,-3.66728064016271,"Hypomethylated"
"ENSG00000174136","RGMB","DOWN",1,5.52800989357782,"Hypermethylated"
"ENSG00000174137","FAM53A","UP",9,5.34195685730191,"Hypermethylated"
"ENSG00000174227","PIGG","DOWN",11,3.93906911502957,"Hypermethylated"
"ENSG00000174371","EXO1","DOWN",2,4.58423749457826,"Hypermethylated"
"ENSG00000174446","SNAPC5","UP",2,5.78673402714096,"Hypermethylated"
"ENSG00000174485","DENND4A","UP",1,3.8236789762316,"Hypermethylated"
"ENSG00000174521","TTC9B","UP",1,3.75888793398301,"Hypermethylated"
"ENSG00000174652","ZNF266","UP",1,5.7129219441359,"Hypermethylated"
"ENSG00000174705","SH3PXD2B","UP",7,3.8580479182445,"Hypermethylated"
"ENSG00000174738","NR1D2","DOWN",1,3.58440359464232,"Hypermethylated"
"ENSG00000174744","BRMS1","UP",2,6.07952851648202,"Hypermethylated"
"ENSG00000174791","RIN1","DOWN",1,5.64634483518683,"Hypermethylated"
"ENSG00000174796","THAP6","UP",1,2.98548491995862,"Hypermethylated"
"ENSG00000174799","CEP135","DOWN",6,2.43011844854416,"Hypermethylated"
"ENSG00000174804","FZD4","UP",1,-2.42699608896629,"Hypomethylated"
"ENSG00000174840","PDE12","DOWN",1,5.62543181000885,"Hypermethylated"
"ENSG00000174844","DNAH12","UP",1,5.88359974518812,"Hypermethylated"
"ENSG00000174898","CATSPERD","UP",4,5.64827699325502,"Hypermethylated"
"ENSG00000174903","RAB1B","UP",1,6.10250955697633,"Hypermethylated"
"ENSG00000174943","KCTD13","UP",1,5.6307275689554,"Hypermethylated"
"ENSG00000174963","ZIC4","DOWN",3,4.34822601857752,"Hypermethylated"
"ENSG00000174996","KLC2","UP",2,5.70784758978248,"Hypermethylated"
"ENSG00000175003","SLC22A1","UP",1,6.17658480813726,"Hypermethylated"
"ENSG00000175029","CTBP2","UP",20,5.46148114932186,"Hypermethylated"
"ENSG00000175048","ZDHHC14","UP",19,4.33494267803448,"Hypermethylated"
"ENSG00000175061","SNHG29","DOWN",7,5.28230617057182,"Hypermethylated"
"ENSG00000175063","UBE2C","DOWN",1,5.43011364044567,"Hypermethylated"
"ENSG00000175073","VCPIP1","DOWN",1,5.72814563207463,"Hypermethylated"
"ENSG00000175106","TVP23C","DOWN",1,5.71676246188377,"Hypermethylated"
"ENSG00000175110","MRPS22","UP",1,5.71672409452293,"Hypermethylated"
"ENSG00000175115","PACS1","DOWN",5,4.22535937099252,"Hypermethylated"
"ENSG00000175147","TMEM51-AS1","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000175155","YPEL2","UP",5,5.28407478777,"Hypermethylated"
"ENSG00000175182","FAM131A","UP",3,5.30638234072911,"Hypermethylated"
"ENSG00000175224","ATG13","UP",3,5.09950963071717,"Hypermethylated"
"ENSG00000175264","CHST1","DOWN",1,5.62545099466521,"Hypermethylated"
"ENSG00000175294","CATSPER1","UP",2,5.85779469845182,"Hypermethylated"
"ENSG00000175416","CLTB","UP",1,5.8836381076277,"Hypermethylated"
"ENSG00000175505","CLCF1","DOWN",2,3.28329523604307,"Hypermethylated"
"ENSG00000175581","MRPL48","DOWN",3,5.67106562233445,"Hypermethylated"
"ENSG00000175582","RAB6A","DOWN",6,4.73609336801122,"Hypermethylated"
"ENSG00000175611","ERCC6L2-AS1","UP",4,4.32225213645604,"Hypermethylated"
"ENSG00000175634","RPS6KB2","UP",2,5.62928646080718,"Hypermethylated"
"ENSG00000175662","TOM1L2","DOWN",4,3.64719688380946,"Hypermethylated"
"ENSG00000175691","ZNF77","UP",2,2.87827603879692,"Hypermethylated"
"ENSG00000175764","TTLL11","UP",9,4.94380608688676,"Hypermethylated"
"ENSG00000175832","ETV4","UP",4,4.3051584719668,"Hypermethylated"
"ENSG00000175894","TSPEAR","UP",1,5.74424518644411,"Hypermethylated"
"ENSG00000175899","A2M","DOWN",1,-2.70528986212672,"Hypomethylated"
"ENSG00000175931","UBE2O","DOWN",9,4.6273029691992,"Hypermethylated"
"ENSG00000175946","KLHL38","UP",3,4.44250105809425,"Hypermethylated"
"ENSG00000175984","DENND2C","UP",8,3.49132850650707,"Hypermethylated"
"ENSG00000176014","TUBB6","DOWN",1,5.52797152180383,"Hypermethylated"
"ENSG00000176024","ZNF613","DOWN",1,-3.22130292740892,"Hypomethylated"
"ENSG00000176058","TPRN","UP",1,5.5205253713408,"Hypermethylated"
"ENSG00000176087","SLC35A4","DOWN",1,5.69838424445862,"Hypermethylated"
"ENSG00000176095","IP6K1","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000176105","YES1","DOWN",2,5.70206680451651,"Hypermethylated"
"ENSG00000176124","DLEU1","DOWN",1,5.52816296797167,"Hypermethylated"
"ENSG00000176170","SPHK1","UP",3,5.72194177809507,"Hypermethylated"
"ENSG00000176171","BNIP3","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000176182","MYPOP","UP",3,3.75835548362174,"Hypermethylated"
"ENSG00000176208","ATAD5","UP",4,5.86042389116067,"Hypermethylated"
"ENSG00000176225","RTTN","DOWN",2,5.66526762742895,"Hypermethylated"
"ENSG00000176261","ZBTB8OS","UP",2,4.2577921164427,"Hypermethylated"
"ENSG00000176390","CRLF3","UP",4,4.65771748549843,"Hypermethylated"
"ENSG00000176393","RNPEP","DOWN",1,3.39371957087319,"Hypermethylated"
"ENSG00000176463","SLCO3A1","UP",11,4.66869545103612,"Hypermethylated"
"ENSG00000176485","PLAAT3","DOWN",2,5.63072717665601,"Hypermethylated"
"ENSG00000176566","DCAF4L2","UP",2,3.34681805800942,"Hypermethylated"
"ENSG00000176593","ZNF606-AS1","UP",1,2.59060088865254,"Hypermethylated"
"ENSG00000176619","LMNB2","DOWN",3,5.20884626326685,"Hypermethylated"
"ENSG00000176624","MEX3C","DOWN",2,5.7338219092617,"Hypermethylated"
"ENSG00000176697","BDNF","DOWN",1,2.63256323399689,"Hypermethylated"
"ENSG00000176754","LINC00303","UP",1,5.4234680628946,"Hypermethylated"
"ENSG00000176788","BASP1","UP",1,3.38511145642223,"Hypermethylated"
"ENSG00000176853","FAM91A1","UP",1,6.23194830339589,"Hypermethylated"
"ENSG00000176890","TYMS","DOWN",2,3.05403296712672,"Hypermethylated"
"ENSG00000176915","ANKLE2","DOWN",2,6.30737844156103,"Hypermethylated"
"ENSG00000176927","EFCAB5","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000176946","THAP4","UP",5,5.45492396466071,"Hypermethylated"
"ENSG00000177000","MTHFR","UP",1,5.43008502332778,"Hypermethylated"
"ENSG00000177042","TMEM80","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000177058","SLC38A9","UP",2,5.42348725013976,"Hypermethylated"
"ENSG00000177084","POLE","UP",5,5.41773375389467,"Hypermethylated"
"ENSG00000177106","EPS8L2","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000177125","ZBTB34","UP",2,4.40187723690251,"Hypermethylated"
"ENSG00000177182","CLVS1","DOWN",8,3.23369684003401,"Hypermethylated"
"ENSG00000177200","CHD9","DOWN",8,3.31789638929421,"Hypermethylated"
"ENSG00000177239","MAN1B1","DOWN",4,5.36260389370966,"Hypermethylated"
"ENSG00000177294","FBXO39","UP",1,6.29222920627698,"Hypermethylated"
"ENSG00000177311","ZBTB38","DOWN",5,3.77462449168145,"Hypermethylated"
"ENSG00000177380","PPFIA3","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000177425","PAWR","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000177464","GPR4","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000177469","CAVIN1","DOWN",3,4.17084220310141,"Hypermethylated"
"ENSG00000177556","ATOX1","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000177565","TBL1XR1","DOWN",9,4.66486394335334,"Hypermethylated"
"ENSG00000177614","PGBD5","UP",4,4.79093179456951,"Hypermethylated"
"ENSG00000177679","SRRM3","UP",3,5.5256557743888,"Hypermethylated"
"ENSG00000177683","THAP5","UP",2,5.83855388608977,"Hypermethylated"
"ENSG00000177694","NAALADL2","DOWN",6,3.10569954705321,"Hypermethylated"
"ENSG00000177728","TMEM94","UP",12,5.09362155288497,"Hypermethylated"
"ENSG00000177733","HNRNPA0","DOWN",1,-3.5182611353367,"Hypomethylated"
"ENSG00000177830","CHID1","UP",3,5.72995496016116,"Hypermethylated"
"ENSG00000177875","CCDC184","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000177885","GRB2","UP",6,4.4921330504415,"Hypermethylated"
"ENSG00000177943","MAMDC4","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000178028","DMAP1","UP",3,6.12159021446842,"Hypermethylated"
"ENSG00000178031","ADAMTSL1","DOWN",6,2.69092013005281,"Hypermethylated"
"ENSG00000178074","C2orf69","DOWN",1,3.38540573166709,"Hypermethylated"
"ENSG00000178105","DDX10","DOWN",3,2.0639083034313,"Hypermethylated"
"ENSG00000178127","NDUFV2","DOWN",1,5.7129176496468,"Hypermethylated"
"ENSG00000178175","ZNF366","UP",1,3.45174543928837,"Hypermethylated"
"ENSG00000178209","PLEC","DOWN",9,5.84438468565689,"Hypermethylated"
"ENSG00000178233","TMEM151B","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000178234","GALNT11","UP",7,1.26297821081179,"Hypermethylated"
"ENSG00000178297","TMPRSS9","UP",4,4.42671770045915,"Hypermethylated"
"ENSG00000178307","TMEM11","UP",7,4.68874653571341,"Hypermethylated"
"ENSG00000178342","KCNG2","UP",1,5.96032613030607,"Hypermethylated"
"ENSG00000178381","ZFAND2A","UP",2,5.57672085069001,"Hypermethylated"
"ENSG00000178404","CEP295NL","DOWN",4,4.71206013831297,"Hypermethylated"
"ENSG00000178502","KLHL11","DOWN",3,4.70650375143794,"Hypermethylated"
"ENSG00000178537","SLC25A20","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000178573","MAF","UP",2,1.55274160219599,"Hypermethylated"
"ENSG00000178585","CTNNBIP1","UP",8,5.11273823222656,"Hypermethylated"
"ENSG00000178607","ERN1","UP",4,4.09545891890705,"Hypermethylated"
"ENSG00000178623","GPR35","UP",2,5.4234776564535,"Hypermethylated"
"ENSG00000178665","ZNF713","DOWN",6,3.58712748084796,"Hypermethylated"
"ENSG00000178691","SUZ12","DOWN",4,4.04123376449746,"Hypermethylated"
"ENSG00000178764","ZHX2","DOWN",13,3.76373545109738,"Hypermethylated"
"ENSG00000178852","EFCAB13","DOWN",2,4.15112722366461,"Hypermethylated"
"ENSG00000178878","APOLD1","DOWN",1,3.45477537416122,"Hypermethylated"
"ENSG00000178904","DPY19L3","UP",2,4.68072671804235,"Hypermethylated"
"ENSG00000178921","PFAS","DOWN",5,5.50919748122286,"Hypermethylated"
"ENSG00000178927","CYBC1","UP",3,3.94128950895522,"Hypermethylated"
"ENSG00000178950","GAK","UP",23,4.69629788690446,"Hypermethylated"
"ENSG00000178971","CTC1","UP",2,3.48684195794286,"Hypermethylated"
"ENSG00000178974","FBXO34","UP",1,5.52816205384484,"Hypermethylated"
"ENSG00000178980","SELENOW","UP",2,5.99878878603976,"Hypermethylated"
"ENSG00000178996","SNX18","DOWN",1,5.71670491122433,"Hypermethylated"
"ENSG00000178997","EXD1","UP",1,5.52052629241801,"Hypermethylated"
"ENSG00000178999","AURKB","DOWN",2,5.97934967392795,"Hypermethylated"
"ENSG00000179058","C9orf50","DOWN",3,6.01508161593785,"Hypermethylated"
"ENSG00000179091","CYC1","DOWN",1,3.50574425082293,"Hypermethylated"
"ENSG00000179104","TMTC2","UP",2,-3.67614852390307,"Hypomethylated"
"ENSG00000179134","SAMD4B","UP",2,5.71398817742129,"Hypermethylated"
"ENSG00000179148","ALOXE3","DOWN",1,3.53814817315175,"Hypermethylated"
"ENSG00000179241","LDLRAD3","DOWN",6,5.06903621588521,"Hypermethylated"
"ENSG00000179314","WSCD1","DOWN",4,4.21596923804727,"Hypermethylated"
"ENSG00000179397","CATSPERE","DOWN",1,5.76195866619186,"Hypermethylated"
"ENSG00000179409","GEMIN4","UP",2,5.75109267464508,"Hypermethylated"
"ENSG00000179428","IL6-AS1","DOWN",1,-3.80231927049722,"Hypomethylated"
"ENSG00000179598","PLD6","UP",1,2.23907901999561,"Hypermethylated"
"ENSG00000179604","CDC42EP4","DOWN",2,5.65354349760026,"Hypermethylated"
"ENSG00000179761","PIPOX","DOWN",3,3.92040798289195,"Hypermethylated"
"ENSG00000179776","CDH5","DOWN",6,4.52419301420345,"Hypermethylated"
"ENSG00000179818","PCBP1-AS1","UP",2,4.80034137966734,"Hypermethylated"
"ENSG00000179820","MYADM","DOWN",2,2.7418116816773,"Hypermethylated"
"ENSG00000179832","MROH1","DOWN",13,5.21209174903444,"Hypermethylated"
"ENSG00000179869","ABCA13","DOWN",2,5.65381456029732,"Hypermethylated"
"ENSG00000179943","FIZ1","UP",1,2.44173889714457,"Hypermethylated"
"ENSG00000179988","PSTK","UP",1,3.81265901533016,"Hypermethylated"
"ENSG00000180251","SLC9A4","DOWN",1,5.62545099466521,"Hypermethylated"
"ENSG00000180263","FGD6","UP",1,5.9757129955265,"Hypermethylated"
"ENSG00000180357","ZNF609","UP",13,5.45635502987547,"Hypermethylated"
"ENSG00000180370","PAK2","UP",9,4.30307978648042,"Hypermethylated"
"ENSG00000180448","ARHGAP45","UP",2,4.26746156956531,"Hypermethylated"
"ENSG00000180525","DIP2C-AS1","DOWN",2,5.76871241682514,"Hypermethylated"
"ENSG00000180611","MB21D2","DOWN",3,1.33204401096123,"Hypermethylated"
"ENSG00000180613","GSX2","DOWN",2,4.31015316368159,"Hypermethylated"
"ENSG00000180720","CHRM4","UP",1,5.52799070756349,"Hypermethylated"
"ENSG00000180773","SLC36A4","DOWN",2,-3.4549564059789,"Hypomethylated"
"ENSG00000180777","ANKRD30B","DOWN",2,1.10525813247123,"Hypermethylated"
"ENSG00000180817","PPA1","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000180822","PSMG4","DOWN",8,5.35069398565724,"Hypermethylated"
"ENSG00000180891","CUEDC1","DOWN",12,4.47366174379663,"Hypermethylated"
"ENSG00000180901","KCTD2","UP",4,3.09501849235882,"Hypermethylated"
"ENSG00000180902","D2HGDH","DOWN",7,5.63400762073584,"Hypermethylated"
"ENSG00000180914","OXTR","UP",2,1.95321487725836,"Hypermethylated"
"ENSG00000180979","LRRC57","UP",2,5.92196293774709,"Hypermethylated"
"ENSG00000181027","FKRP","UP",3,5.61717371796727,"Hypermethylated"
"ENSG00000181035","SLC25A42","UP",6,5.23738485261496,"Hypermethylated"
"ENSG00000181220","ZNF746","UP",5,4.38727075974156,"Hypermethylated"
"ENSG00000181409","AATK","UP",5,5.4801676078715,"Hypermethylated"
"ENSG00000181444","ZNF467","DOWN",1,5.54187893934116,"Hypermethylated"
"ENSG00000181450","ZNF678","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000181555","SETD2","DOWN",1,5.71672409452293,"Hypermethylated"
"ENSG00000181652","ATG9B","UP",2,4.90651208090262,"Hypermethylated"
"ENSG00000181666","ZNF875","UP",3,4.92014699343292,"Hypermethylated"
"ENSG00000181722","ZBTB20","DOWN",4,3.77193596290645,"Hypermethylated"
"ENSG00000181744","DIPK2A","DOWN",1,5.42348725001239,"Hypermethylated"
"ENSG00000181789","COPG1","DOWN",2,5.65685410368138,"Hypermethylated"
"ENSG00000181790","ADGRB1","UP",1,5.80256372923548,"Hypermethylated"
"ENSG00000181827","RFX7","DOWN",3,-0.0540562306546066,"Hypomethylated"
"ENSG00000181873","IBA57","DOWN",1,5.80256372923548,"Hypermethylated"
"ENSG00000181896","ZNF101","UP",1,6.03331967203608,"Hypermethylated"
"ENSG00000181904","C5orf24","DOWN",2,4.04110124156904,"Hypermethylated"
"ENSG00000181982","CCDC149","DOWN",2,5.82494522873197,"Hypermethylated"
"ENSG00000182010","RTKN2","DOWN",2,1.58796842120864,"Hypermethylated"
"ENSG00000182013","PNMA8A","DOWN",1,6.51218109645422,"Hypermethylated"
"ENSG00000182054","IDH2","UP",1,3.76033829013961,"Hypermethylated"
"ENSG00000182095","TNRC18","DOWN",7,5.80176724418307,"Hypermethylated"
"ENSG00000182118","FAM89A","UP",2,4.47165523049066,"Hypermethylated"
"ENSG00000182132","KCNIP1","DOWN",5,5.65206994941768,"Hypermethylated"
"ENSG00000182149","IST1","UP",6,4.65031763319708,"Hypermethylated"
"ENSG00000182150","ERCC6L2","DOWN",4,4.28285966297048,"Hypermethylated"
"ENSG00000182168","UNC5C","DOWN",2,-4.7741689173667,"Hypomethylated"
"ENSG00000182175","RGMA","UP",10,4.87498830790539,"Hypermethylated"
"ENSG00000182180","MRPS16","DOWN",1,3.58804213432033,"Hypermethylated"
"ENSG00000182197","EXT1","DOWN",5,0.568657903572424,"Hypermethylated"
"ENSG00000182218","HHIPL1","DOWN",1,5.64634386765425,"Hypermethylated"
"ENSG00000182223","ZAR1","UP",1,3.31259222411621,"Hypermethylated"
"ENSG00000182240","BACE2","DOWN",5,4.80661758613127,"Hypermethylated"
"ENSG00000182253","SYNM","DOWN",5,4.60094964737596,"Hypermethylated"
"ENSG00000182310","SPACA6","UP",2,5.02165444724739,"Hypermethylated"
"ENSG00000182326","C1S","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000182463","TSHZ2","UP",7,4.03785366558523,"Hypermethylated"
"ENSG00000182473","EXOC7","UP",11,5.55456089600187,"Hypermethylated"
"ENSG00000182504","CEP97","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000182511","FES","UP",2,4.40443690165057,"Hypermethylated"
"ENSG00000182534","MXRA7","DOWN",9,4.90815701501489,"Hypermethylated"
"ENSG00000182575","NXPH3","UP",1,5.62545099466521,"Hypermethylated"
"ENSG00000182580","EPHB3","DOWN",4,4.51411894201955,"Hypermethylated"
"ENSG00000182600","SNORC","UP",1,6.29256386393479,"Hypermethylated"
"ENSG00000182606","TRAK1","DOWN",2,5.66913878356557,"Hypermethylated"
"ENSG00000182621","LOC105372522","DOWN",1,-2.61720698518321,"Hypomethylated"
"ENSG00000182621","PLCB1","DOWN",2,1.60173862655795,"Hypermethylated"
"ENSG00000182628","SKA2","DOWN",4,3.55513628956665,"Hypermethylated"
"ENSG00000182648","RNF32-DT","UP",6,3.95319194901745,"Hypermethylated"
"ENSG00000182667","NTM","UP",10,3.79089831822363,"Hypermethylated"
"ENSG00000182749","PAQR7","DOWN",2,4.82701473584202,"Hypermethylated"
"ENSG00000182752","PAPPA","DOWN",2,0.5319111082349,"Hypermethylated"
"ENSG00000182771","GRID1","UP",1,5.88359974518812,"Hypermethylated"
"ENSG00000182810","DDX28","UP",1,2.7041046071406,"Hypermethylated"
"ENSG00000182827","ACBD3","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000182866","LCK","UP",2,5.56094031570278,"Hypermethylated"
"ENSG00000182885","ADGRG3","UP",4,5.25378763459369,"Hypermethylated"
"ENSG00000182919","C11orf54","UP",1,5.71674327807608,"Hypermethylated"
"ENSG00000182957","SPATA13","DOWN",1,5.88223499855583,"Hypermethylated"
"ENSG00000182963","GJC1","DOWN",5,5.21912010007324,"Hypermethylated"
"ENSG00000182985","CADM1","DOWN",3,2.18099749019499,"Hypermethylated"
"ENSG00000183010","PYCR1","UP",2,4.21757081116645,"Hypermethylated"
"ENSG00000183018","SPNS2","DOWN",2,5.65354349458765,"Hypermethylated"
"ENSG00000183034","OTOP2","UP",1,5.88359974518812,"Hypermethylated"
"ENSG00000183060","LYSMD4","UP",1,5.52800989357782,"Hypermethylated"
"ENSG00000183077","AFMID","DOWN",8,5.10845932527225,"Hypermethylated"
"ENSG00000183087","GAS6","UP",3,4.75467727198091,"Hypermethylated"
"ENSG00000183092","BEGAIN","UP",1,5.71288613940596,"Hypermethylated"
"ENSG00000183098","GPC6","DOWN",2,0.978203349063055,"Hypermethylated"
"ENSG00000183137","CEP57L1","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000183153","GJD3","UP",1,6.13996654113463,"Hypermethylated"
"ENSG00000183291","SELENOF","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000183337","BCOR","DOWN",8,3.83810371350985,"Hypermethylated"
"ENSG00000183346","CABCOCO1","DOWN",1,-2.40266698903901,"Hypomethylated"
"ENSG00000183354","BRD10","UP",2,3.09751117834799,"Hypermethylated"
"ENSG00000183454","GRIN2A","DOWN",2,-2.62100762885857,"Hypomethylated"
"ENSG00000183486","MX2","DOWN",1,5.52799070756349,"Hypermethylated"
"ENSG00000183530","PRR14L","UP",2,1.36053454735941,"Hypermethylated"
"ENSG00000183570","PCBP3","UP",3,5.67347022211782,"Hypermethylated"
"ENSG00000183578","TNFAIP8L3","DOWN",2,2.85866103671134,"Hypermethylated"
"ENSG00000183579","ZNRF3","DOWN",4,5.64143324821785,"Hypermethylated"
"ENSG00000183580","FBXL7","UP",3,2.94025444434396,"Hypermethylated"
"ENSG00000183647","ZNF530","UP",1,3.58440380421959,"Hypermethylated"
"ENSG00000183655","KLHL25","UP",4,5.74647023524013,"Hypermethylated"
"ENSG00000183682","BMP8A","UP",3,5.64981523423459,"Hypermethylated"
"ENSG00000183741","CBX6","DOWN",1,5.52797152180383,"Hypermethylated"
"ENSG00000183762","KREMEN1","UP",1,5.52797152180383,"Hypermethylated"
"ENSG00000183778","B3GALT5","DOWN",2,4.70225355542817,"Hypermethylated"
"ENSG00000183840","GPR39","DOWN",2,4.24388081637307,"Hypermethylated"
"ENSG00000183853","KIRREL1","DOWN",4,5.75751137456112,"Hypermethylated"
"ENSG00000183955","KMT5A","DOWN",1,6.26918862332466,"Hypermethylated"
"ENSG00000183978","COA3","UP",1,3.38572033719894,"Hypermethylated"
"ENSG00000184007","PTP4A2","DOWN",2,-0.170322718548235,"Hypomethylated"
"ENSG00000184012","TMPRSS2","UP",4,5.95108104673087,"Hypermethylated"
"ENSG00000184083","FAM120C","DOWN",2,5.47575816548137,"Hypermethylated"
"ENSG00000184154","LRRC51","UP",1,5.52052083229836,"Hypermethylated"
"ENSG00000184178","SCFD2","UP",3,2.51020651772167,"Hypermethylated"
"ENSG00000184185","KCNJ12","UP",1,5.8025445472944,"Hypermethylated"
"ENSG00000184220","CMSS1","UP",2,0.120275178580785,"Hypermethylated"
"ENSG00000184254","ALDH1A3","DOWN",3,4.34783513978984,"Hypermethylated"
"ENSG00000184304","PRKD1","DOWN",1,5.54186397165535,"Hypermethylated"
"ENSG00000184347","SLIT3","DOWN",8,2.81474588289445,"Hypermethylated"
"ENSG00000184371","CSF1","DOWN",2,4.14636665642522,"Hypermethylated"
"ENSG00000184381","PLA2G6","UP",3,5.55481535535803,"Hypermethylated"
"ENSG00000184384","MAML2","DOWN",1,6.03313991363385,"Hypermethylated"
"ENSG00000184402","SS18L1","UP",18,3.59482300014114,"Hypermethylated"
"ENSG00000184428","TOP1MT","UP",12,4.93958924823088,"Hypermethylated"
"ENSG00000184454","NCMAP","UP",2,4.65039546052898,"Hypermethylated"
"ENSG00000184465","WDR27","UP",8,4.5725725191776,"Hypermethylated"
"ENSG00000184497","TMEM255B","UP",1,6.40801443361713,"Hypermethylated"
"ENSG00000184500","PROS1","DOWN",2,1.09902755351871,"Hypermethylated"
"ENSG00000184588","PDE4B","DOWN",2,5.69959140346313,"Hypermethylated"
"ENSG00000184634","MED12","DOWN",2,5.77563111578009,"Hypermethylated"
"ENSG00000184677","ZBTB40","UP",1,5.71672409452293,"Hypermethylated"
"ENSG00000184787","UBE2G2","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000184828","ZBTB7C","UP",1,5.66509839621485,"Hypermethylated"
"ENSG00000184831","APOO","UP",2,6.0049188864712,"Hypermethylated"
"ENSG00000184922","FMNL1","DOWN",1,5.80258291143102,"Hypermethylated"
"ENSG00000185024","BRF1","DOWN",1,6.03313991363385,"Hypermethylated"
"ENSG00000185033","SEMA4B","DOWN",7,4.70804325974643,"Hypermethylated"
"ENSG00000185046","ANKS1B","DOWN",3,0.31038829782953,"Hypermethylated"
"ENSG00000185049","NELFA","UP",3,5.75598511383273,"Hypermethylated"
"ENSG00000185085","INTS5","UP",2,4.17804140818778,"Hypermethylated"
"ENSG00000185088","RPS27L","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000185090","MANEAL","DOWN",2,6.37790702536507,"Hypermethylated"
"ENSG00000185245","GP1BA","DOWN",1,3.75548266286893,"Hypermethylated"
"ENSG00000185261","KIAA0825","UP",3,-2.26029127812852,"Hypomethylated"
"ENSG00000185269","NOTUM","UP",1,2.82302038081565,"Hypermethylated"
"ENSG00000185274","GALNT17","DOWN",19,4.01915070358597,"Hypermethylated"
"ENSG00000185278","ZBTB37","UP",1,2.44008391838447,"Hypermethylated"
"ENSG00000185344","ATP6V0A2","UP",2,5.78495229041615,"Hypermethylated"
"ENSG00000185361","TNFAIP8L1","DOWN",1,3.64038384943583,"Hypermethylated"
"ENSG00000185379","RAD51D","DOWN",3,4.44873784310921,"Hypermethylated"
"ENSG00000185414","MRPL30","DOWN",2,5.70511047566371,"Hypermethylated"
"ENSG00000185432","TMT1A","DOWN",1,5.42350643738492,"Hypermethylated"
