gene_symbol,baseMean,log2FoldChange,padj,tes_bound,tead1_bound
LAMA4,3890.83721769499,-0.595732683251638,1.58467933556802e-6,TRUE,TRUE
GALNT17,2277.60412244124,-0.695485010395135,1.62374023311984e-6,TRUE,TRUE
ATG10,195.263639554701,-0.880341201501154,1.65591173334837e-6,TRUE,TRUE
NCK2,392.158900025306,-0.88117447788163,1.6983445817213e-6,TRUE,TRUE
ZNF699,296.836235046737,-0.788516296658077,1.70855886477552e-6,TRUE,TRUE
RNF24,1353.7177424586,-0.658301480934778,1.78936644843901e-6,TRUE,TRUE
GPX1,93.8730178627724,-1.28779697089623,1.82317696958724e-6,TRUE,FALSE
LDLRAD3,472.299235751574,-0.731069231637628,2.22376633125943e-6,TRUE,TRUE
RPSA2,47.0683573877629,-1.53889135206168,2.24018202986601e-6,TRUE,TRUE
TMC1,35.1466860640948,-1.79876244440583,2.26247027817214e-6,TRUE,TRUE
SPATA6,377.166083295873,-0.809998723674814,2.30197661478284e-6,TRUE,TRUE
ZFHX3,1228.57224134527,-0.651130683241894,2.31938504130124e-6,TRUE,TRUE
NPEPPS,2911.67911637658,-0.575386837968741,2.43960103487209e-6,TRUE,TRUE
UACA,1722.56334463301,-0.686853591540967,2.53076621229097e-6,TRUE,TRUE
TMEM177,72.4041519448852,-1.26700006301603,2.70244858178452e-6,TRUE,TRUE
SH3D19,458.896526964042,-0.724133600940693,2.84559800085389e-6,TRUE,FALSE
CRYZ,286.171874944301,-1.1618609593147,2.90447263583889e-6,TRUE,FALSE
SOX5-AS1,192.071852057902,-1.13948034848054,3.03151721532101e-6,TRUE,TRUE
ATM,2861.4496680148,-0.599660969368616,3.05384114837048e-6,TRUE,TRUE
WWP1,629.810437756974,-0.721103826949031,3.06888807979861e-6,TRUE,TRUE
TYRP1,19.3707924545205,-2.37791999555619,3.12406886413233e-6,TRUE,TRUE
VXN,14.8291405122291,-2.94028816769291,3.14466120697325e-6,TRUE,TRUE
LINC01118,50.611954392169,-1.51921725723132,3.16950550758745e-6,TRUE,TRUE
LINC01444,23.1748144001245,-2.23592631133961,3.34511707908873e-6,TRUE,TRUE
KCNJ2,292.785097230045,-0.826793331097518,3.35602156397754e-6,TRUE,TRUE
LRRK1,192.943141270384,-0.932219080897251,3.49335050727691e-6,TRUE,TRUE
WWC1,249.123135295201,-0.86642837900385,3.53633550256888e-6,TRUE,TRUE
CSDE1,7425.76903569263,-0.758786499716909,3.76590904705196e-6,TRUE,TRUE
SETBP1,1225.95373605286,-0.675082854083052,3.99966231309224e-6,TRUE,TRUE
NFX1,1347.53005274247,-0.64617674881998,4.14696128672327e-6,TRUE,TRUE
PDSS2,208.13391084462,-0.895138125987464,4.4920938408428e-6,TRUE,TRUE
ODAD2,55.4760506339031,-1.33067724240086,4.79538259366958e-6,TRUE,TRUE
ZBTB38,2550.63187973596,-0.616703028826861,4.81424331270488e-6,TRUE,TRUE
PTPRO,40.0123452274338,-1.77249482845024,4.85155592405729e-6,TRUE,TRUE
MAP4,6111.61783091535,-0.554147650392743,5.04113088073466e-6,TRUE,TRUE
SOX5,1102.50122726049,-0.644566964996708,5.17074868207424e-6,TRUE,TRUE
TMTC4,346.445866250624,-0.782658983573982,5.23034092878376e-6,TRUE,TRUE
LINC01107,39.189779784487,-1.91926058725868,5.29307867077772e-6,TRUE,TRUE
PRTFDC1,43.681160100881,-1.61724851746572,5.30373653978327e-6,TRUE,FALSE
TMOD2,1006.96132502864,-0.65435339813912,5.49814241615788e-6,TRUE,TRUE
CAPN2,3229.01181455872,-0.633107700493175,5.53697509637698e-6,TRUE,TRUE
UBXN2B,1528.40740362095,-0.628868493063878,5.5760417192266e-6,TRUE,FALSE
TBC1D23,1319.13167172525,-0.777880446186663,5.58537701508307e-6,TRUE,TRUE
NFKB1,798.482829360816,-0.608592376422798,5.67697597694526e-6,TRUE,TRUE
CLTC,13496.9505636609,-0.54365092802808,6.10142198299509e-6,TRUE,TRUE
LINC00601,16.6427337816231,-2.57812006201003,6.20521449393713e-6,TRUE,TRUE
STAT3,7180.7403670733,-0.54470491622428,6.52466823659624e-6,TRUE,TRUE
SLC4A3,546.06269554742,-0.70904399708241,6.63546423405807e-6,TRUE,TRUE
ZNF773,305.32080304298,-0.747882844805169,6.93963513944116e-6,TRUE,FALSE
SPECC1L,369.688331872353,-0.728700729377584,7.08497524125488e-6,TRUE,TRUE
ACBD6,524.01199709069,-0.681820888611533,7.13688517991663e-6,TRUE,FALSE
PPP4R2,1273.88586596147,-0.63880458337938,7.41438028346225e-6,TRUE,TRUE
EVA1C,190.690401271655,-0.837209797828717,7.41880098743862e-6,TRUE,TRUE
ATP1A1-AS1,1241.10385197567,-0.670595869123662,7.53533476972802e-6,TRUE,TRUE
MBNL1-AS1,14.6856220016466,-2.61951537415789,8.01746231428888e-6,TRUE,TRUE
ZNF92,628.232400230207,-0.750631413811072,8.48079778285454e-6,TRUE,TRUE
CFAP54,50.4777399411619,-1.34085279623751,8.72975481603077e-6,TRUE,TRUE
TCF4-AS1,23.48893336905,-1.99118538427926,8.74934457209501e-6,TRUE,FALSE
ELAVL1,1597.81411109972,-0.572355833105605,8.9340749204126e-6,TRUE,TRUE
DUSP6,77.3458178554333,-1.29040610122964,9.20753233771632e-6,TRUE,TRUE
PIK3CB,838.130853150338,-0.640801475468728,9.25742584708295e-6,TRUE,TRUE
SNX5,1212.26604943714,-0.624267443385938,9.57074314666431e-6,TRUE,FALSE
SETD7,989.233358155551,-0.608602774365363,9.60217127489059e-6,TRUE,FALSE
ZNFX1,8616.24640126838,-0.541869590229558,1.02938634782599e-5,TRUE,TRUE
LINC03006,47.7182014940907,-1.42733288673075,1.10395817708371e-5,TRUE,TRUE
ADSS2,454.070344171285,-0.768865955851285,1.14004669992255e-5,TRUE,FALSE
CRCP,660.43468071936,-0.711097597724359,1.14570761275137e-5,TRUE,FALSE
NXPE3,1622.39427837027,-0.554757073301549,1.24857220925955e-5,TRUE,FALSE
OSGIN2,494.535580200802,-0.820553010837521,1.25783557654135e-5,TRUE,TRUE
MED15,1476.72823339131,-0.587104690390738,1.2972762078312e-5,TRUE,TRUE
NT5DC3,1941.66922317864,-0.635449394404889,1.39264569285774e-5,TRUE,TRUE
LINC01581,9.70557776171937,-4.18395131285743,1.43855819947594e-5,TRUE,TRUE
ODF2L,516.4014793412,-0.666738139654645,1.4582259594559e-5,TRUE,FALSE
ALCAM,3655.72873478991,-0.712397032830494,1.48175482226082e-5,TRUE,TRUE
CLDND1,510.786564608076,-0.904703523787032,1.56407976376386e-5,TRUE,TRUE
KIZ-AS1,69.7550156549296,-1.20559864714903,1.59576842444223e-5,TRUE,TRUE
MALSU1,210.19287542217,-0.860627702476506,1.6339475997507e-5,TRUE,TRUE
LINC01173,5.59652636316462,-6.38582338863091,1.7035909725632e-5,TRUE,TRUE
MLLT10,891.648077235139,-0.610888408202267,1.7035909725632e-5,TRUE,FALSE
GAPVD1,2758.00091193714,-0.532522520869479,1.72323674235367e-5,TRUE,TRUE
VAPA,2700.80667330527,-0.642858929303812,1.74187974424534e-5,TRUE,TRUE
NHLRC2,1766.28889517815,-0.551997800814376,1.76465038298763e-5,TRUE,FALSE
MOV10L1,79.9483960259177,-1.13353253770948,1.85635634209816e-5,TRUE,TRUE
TNPO1,6256.75215131994,-0.571845290222686,1.85675980745167e-5,TRUE,TRUE
CAMK4,140.554173898131,-0.932163850094145,1.89426208514165e-5,TRUE,FALSE
COL4A4,36.3747634010591,-1.57807739632857,1.93753101933788e-5,TRUE,FALSE
SAMD8,1731.02342368044,-0.559492638104706,2.24076142780393e-5,TRUE,FALSE
SMURF1,1414.96631190147,-0.54015201011854,2.33560318912519e-5,TRUE,TRUE
SEPTIN11,1811.34030108142,-0.528500715129722,2.39548160250377e-5,TRUE,TRUE
PXDC1,429.082552647363,-0.778415479828082,2.47195224975256e-5,TRUE,TRUE
ZMAT4,18.5823516463333,-2.20820845355682,2.48104910557986e-5,TRUE,TRUE
CDC73,1363.74976984303,-0.56282437168165,2.62153174005215e-5,TRUE,TRUE
RAB10,2621.04823035698,-0.626321774036567,2.64254031598105e-5,TRUE,TRUE
AGTPBP1,541.383339307928,-0.64036680402082,2.89202450157085e-5,TRUE,TRUE
ATP9A,2001.90853796178,-0.541531697562469,2.90047214213508e-5,TRUE,TRUE
TM4SF18,13.5570332688802,-2.73420206038965,2.90082418206977e-5,TRUE,TRUE
LOC124900476,24.2830407453909,-1.90817333106553,3.00584863920407e-5,TRUE,TRUE
TFB1M,272.587985870734,-0.704106831746476,3.0504731272266e-5,TRUE,TRUE
UTP14A,306.29228156008,-0.833895040584578,3.12148647965204e-5,TRUE,TRUE
DLEU2,884.827685484938,-0.727625556470589,3.23608542594743e-5,TRUE,FALSE
RWDD3,57.1398297669857,-1.20516603928552,3.4290511323038e-5,TRUE,FALSE
SUSD5,16.6952969121423,-2.22180357944691,3.4779180991631e-5,TRUE,FALSE
MIR3681HG,20.9927102472796,-2.09048726175158,3.59748209724039e-5,TRUE,TRUE
SMLR1,29.4084810942,-1.62374037993962,3.62293853498479e-5,TRUE,TRUE
BCL2L1,555.696215556478,-0.680665675365718,3.63029991798176e-5,TRUE,TRUE
LSAMP,823.790304915952,-0.572980964810168,3.789888007701e-5,TRUE,TRUE
MMP2,663.851701119109,-0.797073422525516,3.80553391037127e-5,TRUE,FALSE
NMNAT3,404.967058411515,-0.798485625585988,3.8531790123613497e-05,TRUE,TRUE
KIF21A,321.209208524207,-0.723828754283226,4.01179505336345e-5,TRUE,FALSE
SNTB2,1785.33924019326,-0.531412629868399,4.01179505336345e-5,TRUE,TRUE
ANKS1B,105.377751725646,-0.945177155875068,4.06203566578039e-5,TRUE,TRUE
GAD1,118.853955019332,-0.966082555670686,4.16530663350778e-5,TRUE,TRUE
CD36,16.2959260973643,-2.27985808946027,4.21974463846323e-5,TRUE,TRUE
SEPTIN7,1536.9031968761,-0.762624502197203,4.2904476263969e-5,TRUE,TRUE
LINC01291,182.569033368192,-0.790630487701034,4.30160601252707e-5,TRUE,TRUE
FAM174B,139.814586768566,-0.887767440999999,4.53936638669232e-5,TRUE,TRUE
NCEH1,968.171686890819,-0.613643639244665,4.54572464338698e-5,TRUE,TRUE
DPYSL2,1702.82735880477,-0.603053776225674,4.68183136896061e-5,TRUE,TRUE
RAP1B,1218.99558084956,-0.641673897009504,4.80307123307151e-5,TRUE,TRUE
RALGPS2,599.577008854717,-0.618399142121867,4.82645890273161e-5,TRUE,FALSE
LINC02104,5.15489927899952,-6.24500283967674,4.89922006851661e-5,TRUE,TRUE
SLCO5A1-AS1,19.0827457859745,-2.0014434905392,4.95401169592947e-5,TRUE,TRUE
PLAAT4,329.801704822095,-0.78952968675982,5.18493293073923e-5,TRUE,FALSE
HMGN3,193.758506145741,-1.15597772583779,5.44039693744946e-5,TRUE,FALSE
RBKS,49.3080902453987,-1.31078069994816,5.73072097293511e-5,TRUE,TRUE
NFU1,151.327974578873,-0.889524217003501,5.87179093336478e-5,TRUE,FALSE
SIPA1L3,1449.37495535728,-0.602222629355459,6.01989656075285e-5,TRUE,TRUE
ASMER1,27.7895036412106,-1.64545685091332,6.20799968199046e-5,TRUE,TRUE
ZNF680,547.326194262523,-0.575590143111612,6.38012260407428e-5,TRUE,FALSE
ZNF704,97.6370025873117,-0.974263550918175,6.45796064899844e-5,TRUE,TRUE
PIR,198.351204965329,-0.786942395550375,6.68367627645429e-5,TRUE,FALSE
SLC38A4,31.5448458138953,-1.63849901742856,6.88144618287948e-5,TRUE,TRUE
SNX13,1474.76047849239,-0.574784828168,6.91086858023715e-5,TRUE,TRUE
KLHL3,170.483302180577,-0.767118203941474,6.96246058788216e-5,TRUE,TRUE
CH25H,24.9604917288978,-1.73452355070457,7.0933595029549e-5,TRUE,TRUE
TMEM44,418.650480650654,-0.672297610818852,7.23174837105177e-5,TRUE,TRUE
USP48,1545.80511354057,-0.502098970023675,7.51927046678557e-5,TRUE,TRUE
GALNT7,467.764103054352,-0.6707903317479,8.02452484909667e-5,TRUE,FALSE
PIP4K2A,681.98643505743,-0.577799601046545,8.08069017688714e-5,TRUE,TRUE
GORAB,747.149223516731,-0.663688996245324,8.32135767749375e-5,TRUE,TRUE
COA1,1272.41620249972,-0.513815569762306,8.41285768072981e-5,TRUE,TRUE
USP46,416.579593800408,-0.693881303020344,8.42973754983649e-5,TRUE,FALSE
GOPC,865.299773879992,-0.682677228872121,8.76662914430161e-5,TRUE,TRUE
DMXL2,2069.02981964911,-0.508304835199319,9.08582180678144e-5,TRUE,FALSE
ATP10D,454.671859582629,-0.594872310759924,9.22202280774423e-5,TRUE,TRUE
RRM2B,1273.34457158615,-0.601769990652996,9.3369314729139e-5,TRUE,FALSE
IGF1R,5496.95724561081,-0.518957163202345,9.42582173693471e-5,TRUE,TRUE
CCDC90B,316.458367992432,-0.741662282143151,9.47219980701743e-5,TRUE,TRUE
RAPGEF1,3159.7494461522,-0.523506878250257,9.55089958126056e-5,TRUE,TRUE
NPAS2,63.3547287202836,-1.07471713910225,9.78871968173862e-5,TRUE,TRUE
CCSER2,2300.14653966857,-0.49861831820839,9.95476008932899e-5,TRUE,TRUE
LDLRAD4,1857.91173924954,-0.639859547893829,1.0674083074073e-4,TRUE,TRUE
TRIM16,494.06326368001,-0.668841528520924,1.0775654384921e-4,TRUE,TRUE
WWTR1,4695.52121865949,-0.484134027033072,1.1147388795151e-4,TRUE,TRUE
RBPJ,1952.60357268655,-0.509738669727487,1.153878051296e-4,TRUE,TRUE
LINC02004,4.69558518732376,-6.01486189894254,1.18193487537e-4,TRUE,TRUE
LINC01013,21.7233783788433,-1.77243794029325,1.1923925707049e-4,TRUE,TRUE
PHC3,3969.38666730805,-0.498942966485414,1.2164344534247e-4,TRUE,FALSE
LOC105375754,13.0881092193989,-2.40448590493677,1.2235677300744e-4,TRUE,TRUE
ANKAR,147.068977042847,-0.783988845231134,1.2465081841193e-4,TRUE,FALSE
POLK,1243.85730168595,-0.557625055675978,1.2524698307623e-4,TRUE,TRUE
LOC105373682,4.27432854679875,-6.00323840490122,1.2704982254172e-4,TRUE,TRUE
GXYLT1,287.302453930709,-0.737519510332664,1.342664392013e-4,TRUE,TRUE
ZNF430,357.174369086485,-0.660078418365689,1.345511141048e-4,TRUE,FALSE
PPFIBP1,3318.73339763464,-0.494184340470501,1.3532245090407e-4,TRUE,TRUE
LOC102723834,47.5964737540912,-1.27883230014704,1.4052284775016e-4,TRUE,TRUE
ICE2,1514.04497841674,-0.537050359551055,1.4088456850509e-4,TRUE,TRUE
OXSM,78.7479732805677,-1.16966493920958,1.4403599397474e-4,TRUE,TRUE
ARID1A,2949.76427679099,-0.499522776908867,1.4670670126453e-4,TRUE,TRUE
MIR4803,25.2610434680283,-1.74017402343568,1.5090622612002e-4,TRUE,TRUE
FGF1,157.283918108348,-0.827787125346397,1.5176879240915e-4,TRUE,TRUE
LOC124902532,38.1703145284393,-1.50312184638267,1.5253893550783e-4,TRUE,TRUE
PKP2,468.624418607399,-0.584848106121739,1.6136757722144e-4,TRUE,TRUE
MLH1,581.322583374678,-0.544127708759869,1.7495246142649e-4,TRUE,TRUE
BBX,4473.17175563903,-0.470392769893258,1.8372629980079e-4,TRUE,TRUE
PURG,57.3434062974423,-1.10202492539156,1.8647513368342e-4,TRUE,FALSE
ANKUB1,35.4676802434968,-1.45454974607971,2.0250080465785e-4,TRUE,TRUE
MIR2355,13.5402420661033,-2.43760234033078,2.0693938162739e-4,TRUE,TRUE
ZNF713,202.224260905969,-0.681839494118524,2.0714913888729e-4,TRUE,FALSE
PALS1,730.862550782241,-0.532209780339028,2.0832048355019e-4,TRUE,TRUE
CORO1C,1822.79203904734,-0.54581749312597,2.1423345668381e-4,TRUE,TRUE
SLC38A11,11.2064945257415,-2.6112111916093,2.1742365289913e-4,TRUE,TRUE
SOX2-OT,10137.6452403868,-0.600576114232665,2.1771841424215e-4,TRUE,TRUE
ELP3,437.719671075519,-0.576391253255407,2.1787668106246e-4,TRUE,TRUE
PTPRD,201.516653495649,-0.687904291441066,2.1832308835871e-4,TRUE,FALSE
CPQ,468.435541974728,-0.794774767547139,2.2645800804525e-4,TRUE,TRUE
NR2F1-AS1,1411.0034976857,-0.675169343226582,2.2785624304572e-4,TRUE,TRUE
LOC101929710,12.2780774972269,-2.39124732518397,2.2794412803904e-4,TRUE,TRUE
FLRT3,201.901214691593,-0.772145825664757,2.3356783974595e-4,TRUE,TRUE
ARHGAP35,5055.89076265379,-0.468506511567741,2.3537071122388e-4,TRUE,TRUE
PEX2,489.942976006671,-0.672615164806519,2.4567926434107e-4,TRUE,FALSE
AUTS2,2106.0771344959,-0.555575734544711,2.5861808306158e-4,TRUE,TRUE
THSD7A,202.863434093713,-0.680665955087058,2.6099739183342e-4,TRUE,TRUE
MSANTD4,713.390461235115,-0.611271362551032,2.7719221569476e-4,TRUE,TRUE
WSCD1,311.257968129138,-0.629686628095813,2.7818266654182e-4,TRUE,TRUE
MIR4654,10.1973327187797,-2.86046338074024,2.8504112378271e-4,TRUE,FALSE
LAYN,1913.97886815207,-0.635326118052447,2.878862336869e-4,TRUE,TRUE
CDRT4,24.3651385049816,-1.64273832143071,2.8866094157129e-4,TRUE,TRUE
LOC105378976,11.1207302980666,-2.42366127723422,3.0207889664926e-4,TRUE,TRUE
LRP6,1452.7461843297,-0.515039795884825,3.0619991635561e-4,TRUE,TRUE
ZNF85,144.760023238329,-0.776578171897261,3.1286266148966e-4,TRUE,FALSE
RPS6KA3,1372.98397310502,-0.53417815185189,3.1499345193124e-4,TRUE,TRUE
DYSF,28.8588383052463,-1.5692624769664,3.2915948536872e-4,TRUE,TRUE
STEAP1B,22.6525277786873,-1.81694823309969,3.3690678550135e-4,TRUE,TRUE
SERTAD4,121.149857880265,-0.960634643488521,3.4075849491783e-4,TRUE,TRUE
PLSCR2,45.8551164369376,-1.20947328752019,3.4245929595105e-4,TRUE,TRUE
OPA1,1900.02982707156,-0.498412735336182,3.6310330441326e-4,TRUE,TRUE
LOC101928940,11.3527979255873,-2.37262517231527,3.7172994539213e-4,TRUE,TRUE
ULBP3,156.450612142312,-0.757219013762714,3.7180369115414e-4,TRUE,TRUE
MYCBP2,3282.289856451,-0.479511165893836,3.7855618540968e-4,TRUE,FALSE
FBXL4,786.833987596986,-0.514096668150707,3.9411747098821e-4,TRUE,TRUE
PARG,600.609099472891,-0.556213141900106,3.965948949398e-4,TRUE,TRUE
PRR16,73.0506722500845,-1.09757184566313,4.0182756780453e-4,TRUE,TRUE
DROSHA,1051.49457405384,-0.492315041522945,4.1424980200679e-4,TRUE,FALSE
CTDSP2,2179.23512634747,-0.507620351571397,4.3147442108091e-4,TRUE,TRUE
PTPN13,1116.71650108527,-0.488352399291744,4.5363475898631e-4,TRUE,TRUE
RBMS2,760.023978807842,-0.509234736456687,4.6120048776279e-4,TRUE,TRUE
IFRD1,486.096580173095,-0.529102878934353,4.6195062486286e-4,TRUE,TRUE
ACACA,2689.5797796624,-0.454679651875785,4.651064130376e-4,TRUE,TRUE
TRPC4,40.4459384865882,-1.19257997527729,4.7752666058736e-4,TRUE,TRUE
CCNJL,327.488529155898,-0.572862125012261,4.9636538086074e-4,TRUE,TRUE
RASA3,334.939522134662,-0.582953846572941,5.0804666042997e-4,TRUE,TRUE
TANC1,2350.9198407392,-0.45239004575098,5.0847800613876e-4,TRUE,TRUE
LINC02015,8.61867767308799,-3.012090746699,5.2196672974186e-4,TRUE,TRUE
GLIS3-AS1,15.9332118388191,-1.99872087668872,5.2340342402978e-4,TRUE,TRUE
CFAP95,9.22260909234226,-2.72573693598006,5.2360081199303e-4,TRUE,TRUE
SRSF7,961.371004305263,-0.759712679832533,5.3300127757378e-4,TRUE,TRUE
ARHGAP31-AS1,18.7887977570328,-1.7728251046693,5.3582032773845e-4,TRUE,TRUE
SH3GLB1,2016.34559840947,-0.490339396524998,5.3682392453632e-4,TRUE,FALSE
EPS8,1441.7278525908,-0.513666524067032,5.3682392453632e-4,TRUE,TRUE
PGBD1,161.977008242482,-0.760963419131191,5.4811157369576e-4,TRUE,TRUE
SH3BGRL2,275.375824051022,-0.625542393191817,5.5296748890076e-4,TRUE,TRUE
L3MBTL3,148.894896364847,-0.739428367910827,5.5791343488278e-4,TRUE,TRUE
ARHGAP21,2788.0049637908,-0.451275202421344,5.5792816877164e-4,TRUE,TRUE
SYT1,387.883627324322,-0.622907789224851,5.677697788278e-4,TRUE,TRUE
LOC124900239,7.08690871880782,-3.44564428316728,5.7024691609503e-4,TRUE,TRUE
ABHD2,2222.3537269732,-0.455937824124345,5.7185031640043e-4,TRUE,TRUE
CPA6,706.866691186259,-0.491468428678649,5.8035378884695e-4,TRUE,TRUE
DCP2,1957.59171716788,-0.445900881716382,5.9941262960589e-4,TRUE,TRUE
SPARC,17670.8199896387,-0.633406609685929,6.1426265846712e-4,TRUE,TRUE
SSPN,37.5168634625264,-1.23876429041568,6.1560710416283e-4,TRUE,TRUE
CHGB,84.0289224449788,-0.983605427492918,6.2112803803511e-4,TRUE,FALSE
SLC8A1,141.240658649156,-0.795962481651189,6.3668408669062e-4,TRUE,TRUE
PKP4-AS1,27.2420497299038,-1.42871591553577,6.3668408669062e-4,TRUE,TRUE
ARL4A,656.909021766431,-0.778358815289891,6.3787578245054e-4,TRUE,TRUE
RAPGEF2,1311.81107527474,-0.457149819577172,6.4278749692062e-4,TRUE,TRUE
TK2,413.36203359033,-0.537308085200576,6.5677446462208e-4,TRUE,TRUE
RFX3-DT,119.554168076111,-0.874523755152868,6.6821090750273e-4,TRUE,FALSE
RUSC2,921.73896641974,-0.526728654171634,6.7065593885201e-4,TRUE,TRUE
LINC01303,47.6724953642215,-1.11915081849139,6.8670965652329e-4,TRUE,TRUE
IFIT5,2717.35174275634,-0.506183167508161,7.0502259514818e-4,TRUE,TRUE
HTR7,427.224869639217,-0.59681671076774,7.1187109862052e-4,TRUE,FALSE
GPC6-AS1,13.0959682991014,-2.14072895545718,7.124409937978e-4,TRUE,TRUE
PLAGL1,321.424808206292,-0.609349697340043,7.2171899030386e-4,TRUE,FALSE
LINC01717,7.41300875517176,-4.12859631423034,7.5088556164855e-4,TRUE,TRUE
KLHL42,611.482092837846,-0.534294552272166,7.5426449131975e-4,TRUE,TRUE
CNN3,6290.04628807075,-0.589617629651639,7.6513861869974e-4,TRUE,TRUE
KLB,80.9630642969982,-0.907511213587978,7.7306771342237e-4,TRUE,FALSE
PAQR8,140.953015059348,-0.690840179493496,7.8173120793025e-4,TRUE,TRUE
RASAL2-AS1,58.6066287434687,-1.00559817359865,7.8402717560299e-4,TRUE,FALSE
RGS4,611.73744319498,-0.664464107796969,7.8683125328218e-4,TRUE,TRUE
XPR1,1227.86253462765,-0.463402165444575,8.0092096010126e-4,TRUE,FALSE
FIP1L1,507.986948808475,-0.493457899678042,8.5323111533372e-4,TRUE,TRUE
LOC124901661,11.9527542864693,-2.14081875679411,8.6404019411742e-4,TRUE,FALSE
PIP5K1A,2275.94874903935,-0.438520404257458,9.0339191323464e-4,TRUE,TRUE
RAB9A,308.717483540541,-0.890522960596362,9.0669878660513e-4,TRUE,FALSE
GBF1,3457.4243350973,-0.427526933668625,9.2184434624715e-4,TRUE,TRUE
JAZF1,311.121085834117,-0.625319809963104,9.4049277689071e-4,TRUE,TRUE
FRMD6-AS1,43.5524591274729,-1.19513260358924,9.4464562123252e-4,TRUE,TRUE
RETREG1,243.13713870898,-0.650234026399969,9.7755616537202e-4,TRUE,TRUE
BHLHE40,2848.2380650402,-0.448467329253918,9.91528597374e-4,TRUE,FALSE
RRBP1,2500.60300016948,-0.516941729210023,0.00101122694349254,TRUE,FALSE
LRCH1,537.858948426436,-0.497485434311204,0.00101655636134406,TRUE,TRUE
TIRAP-AS1,28.2663893670983,-1.44390985557185,0.00101992059764921,TRUE,TRUE
POLRMT,957.261728154086,-0.506995794405567,0.0010221912639587,TRUE,TRUE
PLEKHA5,33.8065652199359,-1.26190488387572,0.00102522543132687,TRUE,FALSE
HIVEP3,2421.63850682836,-0.52285232168196,0.00108999046684108,TRUE,TRUE
CBLB,1151.23730288809,-0.496728803296497,0.00110405447442044,TRUE,TRUE
MICAL3,3879.33301812213,-0.507141214654664,0.00111257852471087,TRUE,TRUE
ZBTB18,825.958612550338,-0.510887451282378,0.00116316774370555,TRUE,FALSE
CEP112,284.906608414337,-0.55983746671286,0.0011762038152435,TRUE,TRUE
GYG1,485.714300434259,-0.547096695850461,0.0011928002561637,TRUE,TRUE
NEFL,45.7135786404217,-1.0790255542561,0.00120298662009016,TRUE,TRUE
BCHE,36.8917594980106,-1.15606428659465,0.00120908310675611,TRUE,FALSE
DYNLT3,581.031184206004,-0.792129371727983,0.00121192350216838,TRUE,TRUE
LRIG2,1246.97532910513,-0.453015923633344,0.00125135029492299,TRUE,FALSE
VEPH1,37.5776954379444,-1.13433086101229,0.00128169690873309,TRUE,TRUE
YAP1,2418.95102511305,-0.406817339195767,0.00128540231622534,TRUE,TRUE
SNAI2,209.219971187668,-0.822138522464535,0.00130104960047044,TRUE,TRUE
STPG1,214.276072701511,-0.681074050438884,0.00130893774230846,TRUE,TRUE
COMMD1,133.033001371121,-0.735083278022996,0.00131278835387619,TRUE,TRUE
MIR6730,7.24449561008265,-2.97906115927571,0.00135717496817081,TRUE,TRUE
TBC1D8,349.523176545516,-0.513552817427773,0.00136099481343671,TRUE,TRUE
WNT5A,311.270834900334,-0.571795372669507,0.00136559146147013,TRUE,TRUE
LOC101928389,30.1798892097604,-1.37537778632503,0.0013902691041885,TRUE,TRUE
SENCR,17.2202165000633,-1.753685382569,0.00140140242934101,TRUE,TRUE
MSH6,1554.23605449087,-0.411842272476389,0.0014729250820314,TRUE,TRUE
RIF1,4248.29262271953,-0.400605672111653,0.00148055076410842,TRUE,FALSE
PI4K2A,543.781213474424,-0.57015938389018594,0.0014895218356695,TRUE,TRUE
FANCC,604.202774672634,-0.519016444994386,0.00149909303508135,TRUE,TRUE
PSPH,1045.68062851135,-0.580208597792578,0.00150136408661493,TRUE,TRUE
PHLPP2,1592.25173091069,-0.428085470270133,0.00152496355111858,TRUE,TRUE
ITPRIPL2,659.128109316581,-0.494438448402281,0.00155188502092307,TRUE,TRUE
ZPLD1,11.29478432949,-2.35265862790343,0.00163150555511543,TRUE,TRUE
SESTD1,1101.32007553224,-0.428052703146857,0.00163208465994408,TRUE,TRUE
TRA2B,4030.29348351655,-0.461782568305504,0.00166917031403599,TRUE,TRUE
KCNMB3,96.5729285462227,-0.780609945995834,0.00171837344839044,TRUE,FALSE
MSRA,259.579698787294,-0.551883534462034,0.00175803424533145,TRUE,FALSE
SMARCA2,1754.62991588167,-0.397754410600183,0.00179640870096168,TRUE,TRUE
MKLN1,4012.94412709959,-0.38982853637147,0.00180354232542285,TRUE,TRUE
SLC24A1,283.367068528807,-0.549609512769178,0.00184720949397443,TRUE,TRUE
HSD52,24.0272032744414,-1.40009489092417,0.00184878565265318,TRUE,TRUE
OR2S2,6.67016725594951,-2.96413196764519,0.00185244314778794,TRUE,TRUE
TRAM2-AS1,107.929024019586,-0.841461748499676,0.00187444563671478,TRUE,TRUE
FGF14,21.8223709635395,-1.44487442170793,0.00188208361031003,TRUE,TRUE
MYO1E,3398.54731336858,-0.38542304690024,0.00190070061531785,TRUE,TRUE
MAMLD1,320.8281819305,-0.560159230991101,0.00196199985208927,TRUE,TRUE
SLC13A3,15.4682634550432,-1.75947972449913,0.00202366383564118,TRUE,FALSE
CCDC181,94.2704834828697,-0.84079322965135,0.00205236701625141,TRUE,FALSE
RECK,419.064481044302,-0.493829424572004,0.00210607491156122,TRUE,TRUE
SMG9,683.692526359724,-0.464457993697498,0.00210960870983012,TRUE,TRUE
